CTAG2	1	0	16	3	8	0	0	2	0	0	0	5	0	0	30	17	0	29	0	14	0	0	10
CTAGE1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	4	0	2	0	5
CTAGE10P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
CTAGE11P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0
CTAGE15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTAGE4.uid_10186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTAGE4.uid_10196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTAGE5	20	12	82	20	24	0	3	4	17	41	62	29	0	0	27	41	1	0	145	2	194	74	162
CTAGE6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTAGE7P	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1
CTAGE8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CTAGE9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-113P19.1	0	0	7	0	1	0	1	0	1	3	0	1	0	0	2	9	0	0	5	0	10	0	3
CTB-118N6.3	0	3	0	0	1	0	0	0	0	2	0	0	0	0	0	27	0	0	5	13	22	3	0
CTB-12O2.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-174D11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-178M22.2	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0
CTB-7E3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTBP1	20	18	137	47	119	12	66	44	28	62	77	82	84	4	78	184	0	81	154	177	461	190	344
CTBP1-AS	0	0	0	0	27	0	0	0	0	3	0	2	0	0	0	1	0	0	2	0	6	0	3
CTBP1-AS2	3	0	2	6	82	0	11	0	2	3	16	1	0	0	0	118	0	0	3	0	38	0	69
CTBP2	26	17	87	146	65	10	161	28	51	73	63	58	0	5	42	297	2	42	137	44	145	120	361
CTBS	0	0	0	16	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	73	0	0
CTC-338M12.4	4	0	31	28	5	0	3	6	6	24	18	17	0	0	0	36	2	0	109	31	62	10	62
CTC-360P9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-436P18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC1	2	11	6	19	9	0	2	13	6	15	32	24	0	0	0	41	2	0	8	2	5	5	43
CTCF	58	52	530	262	388	7	249	71	101	171	298	153	728	11	66	1021	5	625	373	132	791	284	829
CTCFL	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2151A2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CTD-2194D22.4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2201E9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2201I18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CTD-2258A20.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2270F17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2297D10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2350J17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-3080P12.3	0	0	0	0	0	0	0	0	0	9	26	0	0	0	0	0	0	0	1	0	0	0	0
CTDNEP1	24	19	339	108	329	2	99	63	72	151	182	139	133	0	136	333	7	139	324	205	293	216	792
CTDP1	6	5	52	14	1	6	24	0	18	22	47	29	0	0	0	44	2	133	51	1	129	29	103
CTDSP1	8	8	243	81	36	1	39	36	27	84	74	52	11	3	20	186	1	0	89	3	199	78	180
CTDSP2	10	5	89	45	88	10	136	33	45	67	104	60	115	0	6	80	7	349	64	29	203	130	145
CTDSPL	11	11	252	91	0	0	0	14	31	55	41	53	83	0	109	227	1	5	102	0	154	11	144
CTDSPL2	38	32	195	184	73	6	107	56	52	58	80	142	205	4	16	544	7	0	243	173	258	239	537
CTF1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CTGF	0	0	0	0	0	0	0	0	4	6	14	11	0	27	0	15	5	0	74	10	15	28	277
CTGLF12P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
CTH	52	22	311	150	151	4	153	126	80	118	150	110	524	3	65	792	5	361	427	210	576	242	522
CTHRC1	0	2	0	2	0	0	0	0	2	5	12	2	0	0	0	52	0	0	1	0	171	0	3
CTIF	0	0	26	35	52	0	5	7	5	13	2	0	0	0	94	143	0	0	38	46	63	12	33
CTLA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA1	253	181	1069	1329	1453	13	843	287	430	651	1104	1142	1535	22	956	2758	35	598	2252	1752	3871	1119	3560
CTNNA2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	2	0	7	2
CTNNA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CTNNAL1	122	49	653	440	340	15	89	194	141	229	454	261	489	0	303	616	9	832	539	459	1080	333	1221
CTNNB1	239	460	1887	1790	2561	36	771	480	538	971	873	796	837	46	1041	2317	99	3418	2363	1036	3895	1942	3623
CTNNBIP1	0	0	0	0	0	0	1	0	0	1	7	0	0	0	0	8	0	3	3	2	0	29	1
CTNNBL1	78	51	534	351	469	10	8	117	163	312	397	348	1184	12	604	667	28	268	1265	350	934	443	1536
CTNND1	1	6	4	12	54	0	30	11	8	5	13	10	10	0	3	36	0	45	30	3	35	6	45
CTNND2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	14	0	0	1	6	1	11	2
CTNS	4	7	58	66	112	0	8	19	37	114	132	142	0	0	5	4	0	258	258	249	221	158	275
CTPS1	100	62	874	541	278	6	227	158	203	407	451	319	215	14	191	833	24	966	1156	221	2167	456	1920
CTPS2	0	0	9	16	0	0	0	0	0	0	6	0	0	1	0	149	0	0	2	6	11	25	34
CTR9	46	27	339	242	334	11	41	99	106	178	163	264	541	1	69	310	10	13	848	296	1256	228	1165
CTRB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTRB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CTRC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CTRL	4	3	10	18	0	0	2	17	40	35	44	23	0	0	49	52	1	0	31	0	0	0	164
CTSA	41	24	360	142	162	6	3	18	169	279	316	172	1	17	204	674	14	0	767	338	1125	223	1837
CTSB	268	152	2830	1670	2592	21	680	480	1181	1541	2372	1118	682	5	1796	3473	33	1061	3425	1741	6983	2743	7504
CTSC	273	227	2070	1474	1459	25	164	192	740	1177	1413	1019	626	0	970	1732	24	730	4045	1078	4887	1920	5894
CTSD	83	32	842	479	714	16	46	89	479	672	1026	261	453	6	800	891	32	418	1708	716	1616	638	2250
CTSE	0	0	57	1	0	0	0	0	86	139	299	175	0	0	0	0	0	0	377	0	861	0	585
CTSF	0	2	0	0	0	1	1	5	7	20	31	15	0	0	0	0	0	0	75	0	60	0	80
CTSG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTSH	11	32	124	143	424	2	96	1	72	53	162	20	195	1	0	199	5	0	264	0	349	144	108
CTSK	1	3	0	18	44	0	0	0	7	3	14	18	0	0	0	0	0	0	0	0	38	0	60
CTSL	257	221	3087	1431	3330	57	715	258	934	1419	1749	858	1553	0	940	4184	38	849	3779	1609	6441	3092	7494
CTSL3P	3	1	14	4	0	0	0	0	1	3	0	0	0	1	0	12	0	0	9	7	0	11	6
CTSLP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CTSLP8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CTSO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTSS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTSV	530	249	7213	3461	5121	96	1006	635	1698	2608	3276	2164	1259	4	3297	4726	36	1202	8125	1945	15088	3742	13938
CTSW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTSZ	0	0	1	0	3	0	3	1	3	0	15	0	0	1	0	11	1	2	16	7	9	8	91
CTTN	286	142	1250	1293	1807	31	1021	406	580	987	1375	1262	1251	4	1760	2263	30	2291	2749	1463	5927	1034	5533
CTTNBP2	10	13	124	30	29	0	0	36	25	64	60	15	32	0	28	58	0	0	33	78	91	212	388
CTTNBP2NL	33	6	145	94	67	17	66	34	38	68	68	52	383	1	64	349	4	31	256	117	211	86	341
CTU1	0	0	0	0	7	0	2	1	0	0	0	0	0	4	0	2	0	0	0	0	2	1	3
CTU2	30	15	100	56	114	0	3	39	49	94	142	125	348	0	315	236	3	30	154	37	272	99	273
CTXN1	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0
CTXN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CTXN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUBN	0	0	0	0	0	0	0	0	6	0	0	23	0	0	0	0	0	0	0	0	0	0	0
CUEDC1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
CUEDC2	4	10	102	16	0	3	128	0	22	31	24	18	0	18	103	372	12	0	127	150	174	136	186
CUL1	52	43	386	245	503	20	3	52	102	178	180	252	433	2	148	588	4	1301	290	148	1052	442	787
CUL2	83	81	389	277	843	2	65	113	106	209	190	201	375	24	138	457	22	530	592	243	611	324	1139
CUL3	51	36	420	408	639	1	82	89	109	168	182	214	0	31	13	1087	7	326	780	525	624	367	1126
CUL4A	55	75	361	385	291	3	217	116	101	260	243	193	500	1	11	659	9	290	844	244	451	399	814
CUL4B	47	25	40	97	89	1	8	29	37	67	165	169	139	24	29	218	29	0	358	178	389	184	500
CUL5	50	42	286	314	369	1	83	145	81	152	156	191	109	8	30	476	6	852	403	43	619	349	1036
CUL7	0	0	4	3	0	0	0	0	13	22	22	24	0	3	0	37	2	0	83	2	43	2	4
CUL9	5	0	6	2	12	1	16	7	2	9	10	2	4	2	1	22	0	8	10	4	90	49	24
CUTA	23	33	78	65	58	0	4	0	43	83	89	51	0	3	166	125	9	0	256	93	160	64	240
CUTC	15	15	222	140	181	0	219	28	32	120	115	68	0	0	106	267	3	8	275	50	381	126	598
CUX1	4	1	41	59	3	0	0	8	16	34	19	14	0	5	12	81	7	0	128	39	41	143	236
CUX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUZD1.uid_14600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUZD1.uid_14603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CWC15	154	64	793	532	552	16	518	60	225	375	576	377	739	17	220	906	14	326	1127	535	1243	659	1636
CWC22	55	29	378	287	612	2	117	90	98	91	140	209	0	5	86	638	6	308	444	324	586	154	706
CWC25	43	21	221	239	136	22	15	50	59	140	225	144	245	2	179	231	3	186	328	13	290	133	798
CWC27	44	32	162	112	299	9	3	1	44	89	74	105	0	8	14	295	11	0	217	131	354	156	559
CWF19L1	19	41	267	164	30	18	196	48	88	100	216	129	13	2	51	137	6	406	181	147	712	308	614
CWF19L2	51	15	171	112	254	8	29	25	53	77	147	37	0	1	46	337	4	481	338	194	333	180	704
CWH43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CX3CL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
CX3CR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXADR	68	25	932	220	864	39	231	83	178	330	461	303	454	0	108	395	2	306	566	254	1319	830	1657
CXADRP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXADRP3	0	0	2	0	2	0	0	0	1	0	3	1	0	0	0	0	0	5	2	0	3	2	1
CXCL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL12	0	0	0	0	0	0	0	1	2	2	13	0	0	0	0	0	0	0	11	0	52	22	0
CXCL13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL14	0	0	0	0	0	0	2	0	0	0	8	4	0	1	0	0	0	0	5	0	38	0	1
CXCL16	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CXCL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR2P1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	1	0	0	0
CXCR5	1	0	1	2	0	0	0	1	0	0	0	1	0	0	0	3	0	4	0	0	1	0	0
CXCR6	0	0	82	0	0	0	0	35	1	10	30	24	0	0	0	0	0	0	0	0	0	0	27
CXXC1	91	53	715	371	364	8	212	138	166	277	364	184	64	6	1113	627	22	759	591	10	680	252	1318
CXXC1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
CXXC4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3
CXXC5	5	1	0	1	0	0	1	0	1	0	20	0	0	5	0	16	10	0	62	16	14	18	16
CXorf21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf22	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf23	6	0	0	20	0	0	1	1	1	17	0	1	0	2	22	77	0	0	71	2	91	39	98
CXorf28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf30	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	60
CXorf31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CXorf36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CXorf38	13	5	54	43	6	0	0	2	18	32	64	58	0	5	11	79	5	0	97	57	317	25	109
CXorf40A	5	0	1	4	41	0	0	0	1	8	12	0	0	0	0	2	0	0	42	1	2	14	26
CXorf40B	5	10	42	49	127	0	1	9	34	28	39	52	95	0	0	118	1	0	186	124	185	35	268
CXorf49+CXorf49B.uid_12960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf49+CXorf49B.uid_12961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf51A+CXorf51B.uid_13294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf51A+CXorf51B.uid_13295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf56	30	22	164	97	130	17	105	13	34	88	120	46	121	0	22	222	4	267	185	282	309	71	378
CXorf57	4	13	0	2	0	0	0	0	1	14	0	0	0	0	23	0	0	0	136	0	127	0	50
CXorf58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CXorf65	7	2	27	24	34	0	0	8	14	13	27	17	0	0	17	3	0	0	10	58	15	31	2
CXorf66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf67	0	0	0	0	111	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	32
CYB561	2	8	75	0	1	0	0	0	21	31	13	25	0	3	0	28	0	0	176	1	133	37	233
CYB561A3	13	7	78	59	178	2	2	61	35	99	89	46	272	0	112	442	5	139	208	115	310	134	340
CYB561D1	3	3	49	25	53	0	0	30	2	43	29	12	0	0	0	1	0	0	42	112	38	58	38
CYB561D2	101	34	544	333	757	4	108	61	252	524	588	379	354	6	418	1045	10	427	1678	405	1591	449	1902
CYB5A	51	53	364	279	454	0	142	64	97	134	197	233	394	1	96	390	5	329	531	265	475	167	670
CYB5B	278	171	1812	1034	760	85	29	317	410	699	894	805	602	3	744	2031	22	1110	1913	1315	3632	1042	3831
CYB5D1	33	12	204	114	219	4	15	65	64	133	217	204	199	0	0	502	3	166	298	75	228	56	862
CYB5D2	2	5	50	4	0	0	37	0	12	9	50	7	0	0	0	3	0	0	16	0	6	94	45
CYB5R1	20	43	122	109	402	0	33	57	92	129	138	82	55	0	112	160	11	251	589	288	1012	77	347
CYB5R2	5	7	165	53	74	0	0	4	19	40	59	1	0	0	42	0	3	14	51	0	44	31	119
CYB5R3	48	20	315	106	195	7	19	89	168	286	257	198	14	2	313	197	7	1	655	308	858	287	753
CYB5R4	44	9	153	86	293	1	7	29	45	98	121	98	104	3	24	342	1	0	177	347	345	171	644
CYB5RL	1	4	0	9	0	0	0	0	7	22	5	0	0	0	0	0	0	0	13	0	9	3	20
CYBA	0	1	18	0	6	0	1	2	3	4	8	0	0	0	0	8	0	0	26	7	50	12	54
CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYBRD1	0	0	11	0	0	0	0	0	1	7	0	0	0	1	0	0	0	0	0	0	61	0	0
CYC1	80	87	357	448	440	17	377	225	277	428	662	372	2025	51	1293	2105	34	665	1431	427	1614	888	2315
CYCS	407	324	2433	1788	1663	56	706	605	785	1107	1592	1501	2422	1	476	3171	28	2213	3016	1569	4722	1689	6610
CYCSP52	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	2	0	11	4	3	7	6
CYFIP1	49	42	115	198	72	24	65	76	74	129	118	161	414	16	76	409	29	308	192	143	775	204	311
CYFIP2	2	0	0	0	73	0	0	0	0	0	0	0	0	5	0	54	0	0	13	13	2	12	14
CYGB	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1
CYHR1	3	4	37	9	9	0	10	0	6	21	21	11	10	0	0	109	0	315	81	1	5	42	93
CYLC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYLC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYLD	0	3	28	0	0	0	0	0	3	7	2	0	0	4	0	0	0	0	2	0	4	7	6
CYMP	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP11A1	80	76	457	348	798	13	45	80	221	363	367	135	412	0	42	476	7	83	1139	446	1135	382	911
CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP17A1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP19A1	1	2	15	48	3	2	1	0	41	75	73	126	0	0	123	104	1	0	539	0	171	224	120
CYP1A1	30	14	102	172	379	0	0	11	89	233	185	211	0	0	0	181	0	22	271	95	638	329	479
CYP1A2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CYP1B1	5	6	1	0	2	0	42	26	40	108	64	48	0	0	0	230	0	0	158	74	213	113	210
CYP1B1-AS1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	66	0	0	0	0	0	0	0
CYP20A1	8	13	158	21	21	2	37	51	28	47	61	71	0	1	63	99	2	1	186	2	254	121	193
CYP21A1P	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP21A2.uid_8461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP21A2.uid_8470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP26A1	1	4	1	0	104	0	1	0	0	5	7	0	0	0	1	0	0	0	0	0	0	88	0
CYP26B1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP27B1	0	6	51	0	0	0	242	0	4	8	0	0	0	0	54	0	0	0	0	0	0	7	0
CYP27C1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	55	0	56
CYP2A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2B6	6	0	56	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	0	9	0
CYP2B7P	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	43	0
CYP2C18	3	0	5	7	0	0	22	0	2	6	4	3	0	0	1	8	0	0	52	0	0	0	55
CYP2C19	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2C8	0	0	3	0	3	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0
CYP2C9	0	0	0	0	41	0	0	0	0	1	10	2	0	0	0	0	0	0	18	93	0	0	0
CYP2D6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2D7P	0	0	0	0	35	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1
CYP2E1	0	0	0	0	0	0	23	0	3	8	2	13	0	0	4	0	0	0	0	1	83	0	36
CYP2F1	3	0	6	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	6	0
CYP2G1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2J2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
CYP2R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
CYP2S1	57	21	365	280	291	6	444	42	195	279	390	171	21	0	387	457	0	17	488	101	914	747	1416
CYP2U1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
CYP2W1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP39A1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
CYP3A4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A5	1	0	0	0	24	0	4	0	2	3	1	0	0	0	0	61	0	0	6	0	0	0	43
CYP3A7	0	0	0	2	1	0	0	0	3	2	2	0	0	0	0	0	0	0	0	20	0	0	0
CYP3A7-CYP3AP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
CYP46A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0
CYP4F11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CYP4F12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	2	0
CYP4F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	1	3	0
CYP4F22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	1	2
CYP4F24P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CYP4F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
CYP4F30P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F35P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CYP4F62P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	1	1	1
CYP4V2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CYP4X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	41	0	0	0	11
CYP4Z1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4Z2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP51A1	106	39	700	515	713	13	296	132	227	315	375	313	361	0	178	960	6	528	682	555	1380	834	1781
CYP51A1-AS1	2	0	1	4	0	0	34	1	2	3	5	2	0	0	3	1	0	0	14	4	8	35	34
