CCAR2	81	71	56	24	178	190	145	25	342	869	285	91	284	0	303	610	126	45	489	216	288	440	141	427	389	243	604
CCAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCAT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCBE1	0	0	0	0	13	0	71	0	132	110	0	0	0	0	82	0	0	0	16	18	44	0	0	192	44	0	42
CCBL1	66	3	0	269	0	0	30	47	0	150	0	0	0	0	272	190	48	1	0	23	6	147	58	49	49	68	91
CCBL2	318	93	108	0	282	35	311	8	469	33	85	94	21	0	352	62	258	111	418	103	73	73	16	274	275	58	473
CCDC101	55	30	16	36	22	29	58	12	153	97	11	142	0	0	206	111	55	9	73	87	33	0	65	37	72	32	51
CCDC102A	0	0	0	0	14	0	37	0	0	0	0	20	0	0	0	0	0	0	0	0	0	39	0	0	0	0	14
CCDC102B	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	2	0	0	0	22	5	0	1
CCDC103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
CCDC104	18	8	0	2	17	0	126	0	106	0	10	26	0	85	140	0	53	0	0	61	59	65	249	67	28	131	108
CCDC105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC106	0	4	9	21	0	0	0	5	0	20	0	0	8	24	14	36	39	0	0	0	22	0	88	12	3	0	9
CCDC107	0	7	8	0	5	0	26	15	12	90	0	8	0	5	31	27	1	13	0	8	11	32	24	25	5	0	12
CCDC108	0	0	0	1	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC109B	117	50	232	0	443	89	124	0	184	75	70	110	182	201	625	0	91	166	0	248	272	78	164	216	145	135	160
CCDC11	6	0	0	0	0	19	10	0	0	0	0	0	0	0	0	20	4	0	2	0	0	0	0	0	0	0	14
CCDC110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0
CCDC112	0	8	47	0	58	36	19	39	39	0	0	0	7	0	47	0	0	4	0	24	0	79	0	0	0	1	41
CCDC113	0	31	11	0	0	0	75	0	0	0	0	0	0	0	0	0	13	62	0	0	0	0	0	0	0	16	8
CCDC114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC115	102	67	39	0	253	83	98	1	267	108	49	76	28	0	78	0	186	54	35	136	89	245	95	180	134	88	129
CCDC116	0	39	50	0	0	0	17	26	43	45	0	3	0	78	159	0	0	0	0	1	128	0	27	111	109	47	128
CCDC117	147	79	162	279	127	327	268	46	115	335	55	141	196	181	514	6	152	81	53	208	312	400	433	33	129	407	358
CCDC12	143	372	418	222	440	774	502	245	945	1027	157	417	330	514	631	316	225	377	451	533	451	898	554	461	423	458	545
CCDC120	27	13	39	0	28	0	117	23	94	61	34	12	20	75	85	0	0	26	0	19	3	45	0	0	106	11	4
CCDC121	27	0	20	0	26	0	0	0	1	0	0	8	0	0	29	0	0	0	12	0	0	1	0	0	0	0	2
CCDC122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	35	30	0	0	2	0	0	0	0	2	4	2
CCDC124	432	299	707	1226	549	472	517	194	1060	1905	135	827	253	244	1048	420	407	714	439	648	826	1439	740	876	498	682	695
CCDC125	45	16	0	0	74	0	18	12	126	53	19	64	45	123	94	24	5	0	117	51	121	166	170	6	37	11	143
CCDC126	150	42	96	0	19	55	216	35	147	254	116	11	0	0	25	36	112	107	20	183	15	135	21	490	80	28	76
CCDC127	0	34	46	0	90	0	3	0	120	9	0	69	0	248	88	0	28	0	76	44	102	105	225	1	27	0	81
CCDC129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC13	0	1	87	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	15	21	0	31	16	0	0
CCDC13-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC130	190	29	54	310	100	121	60	125	54	88	19	144	0	199	245	239	123	19	68	104	95	358	124	182	97	71	141
CCDC132	42	101	0	0	167	207	52	39	150	41	0	43	1	0	146	125	25	6	20	119	12	256	0	198	47	4	108
CCDC134	0	48	47	0	0	42	34	0	135	0	0	0	41	0	109	0	9	0	0	4	2	0	0	0	7	59	44
CCDC135	0	0	0	0	0	0	0	0	0	0	0	15	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0
CCDC136	0	0	0	0	0	0	0	0	0	0	0	1	41	0	0	0	6	0	31	6	0	0	0	0	0	36	20
CCDC137	769	277	289	164	541	1101	439	161	365	1424	253	369	391	845	1102	242	270	404	637	381	693	905	336	893	362	430	643
CCDC138	8	142	0	884	19	1	125	86	235	215	2	81	68	26	74	154	74	109	0	61	257	118	60	207	41	79	136
CCDC14	0	114	126	185	188	126	284	47	164	415	25	167	69	22	420	93	56	75	168	103	54	150	141	203	100	118	196
CCDC140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC141	48	42	0	0	21	0	6	0	0	93	0	20	0	0	1	0	24	52	0	19	94	0	0	0	8	0	0
CCDC142	34	41	270	437	1	51	96	26	17	339	101	162	308	0	93	97	1	89	7	16	96	496	32	132	61	84	44
CCDC144A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1
CCDC144B	18	2	14	0	13	0	0	4	0	31	0	41	0	5	0	0	4	0	0	0	0	0	0	0	1	34	4
CCDC144CP	12	10	0	94	3	67	21	0	0	50	1	17	0	2	9	9	7	51	1	4	43	75	0	32	19	54	7
CCDC144NL	0	0	0	0	22	0	0	0	1	14	1	0	0	0	0	76	0	1	0	0	12	0	0	0	5	0	0
CCDC146	20	0	0	0	0	0	6	0	0	0	0	60	0	0	0	0	4	0	0	0	28	7	0	0	6	4	0
CCDC147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC147-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC148	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC148-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC149	0	0	0	0	0	83	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC15	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	5	0	8	0	28	0	0	0	0	1
CCDC150	0	38	15	2	30	63	32	43	1	114	0	9	24	73	30	128	0	8	0	11	23	107	53	1	42	24	40
CCDC151	0	0	0	0	0	0	0	0	0	8	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0
CCDC152	0	0	0	0	0	0	0	8	0	55	0	0	1	0	14	0	0	0	0	1	0	0	0	0	5	0	0
CCDC153	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	0	0	0	14	0
CCDC154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
CCDC155	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCDC157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	5	0	0
CCDC158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC159	0	0	29	0	0	0	57	1	0	0	0	4	0	0	0	0	0	0	0	13	1	0	59	0	0	0	31
CCDC160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC162P	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0
CCDC163P	0	11	0	3	1	0	29	0	0	89	63	41	0	0	105	0	14	0	22	115	19	3	59	8	25	9	9
CCDC166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC167	208	122	353	496	284	367	316	168	560	861	107	422	221	611	692	63	193	375	133	692	304	821	332	585	459	478	459
CCDC168	0	0	0	0	8	0	22	0	0	0	26	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
CCDC169	0	0	0	0	13	5	19	0	30	0	0	0	25	0	0	0	1	0	0	5	0	0	3	0	3	19	15
CCDC169-SOHLH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC17	0	9	0	0	0	0	0	22	1	11	17	9	0	0	0	0	0	0	0	18	0	0	13	21	6	74	25
CCDC170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	13	1	0	0
CCDC171	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	18	0
CCDC172	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
CCDC173	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1
CCDC174	76	65	325	242	242	570	103	40	0	375	46	89	144	201	697	242	240	194	159	171	226	238	292	247	114	113	151
CCDC175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC176	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	3	0	0	2	0	0	1
CCDC177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC18	0	42	1	260	13	16	0	16	83	101	4	60	121	20	61	0	28	6	0	34	29	95	24	86	19	103	41
CCDC180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC181	0	8	0	0	0	0	0	0	0	141	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	13	1
CCDC182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC183	6	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	10	0	0	3	0	0	0
CCDC183-AS1	0	0	0	0	0	0	8	28	0	0	0	0	0	14	35	0	0	1	0	0	20	0	0	6	0	0	0
CCDC184	0	0	0	0	0	0	0	0	0	0	49	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
CCDC185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC186	126	146	132	1149	164	31	244	87	512	482	80	179	181	2	463	150	193	243	96	231	212	688	127	272	109	210	397
CCDC19	0	29	0	0	0	0	47	0	79	15	0	1	0	0	0	0	0	0	0	29	69	0	0	0	18	0	0
CCDC22	0	0	9	0	0	0	49	0	0	0	0	0	0	0	66	45	0	0	0	1	0	74	0	0	0	29	64
CCDC23	39	190	273	222	137	72	259	156	335	537	46	97	58	247	430	69	164	389	191	243	150	639	570	104	128	137	244
CCDC24	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	15	18
CCDC25	4	48	87	2	214	246	59	34	300	244	0	23	0	207	116	12	69	0	139	61	63	67	119	138	42	140	117
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC28A	0	95	6	0	227	42	222	88	273	296	50	241	196	90	390	96	233	190	15	139	240	155	264	187	176	115	220
CCDC28B	0	9	0	0	0	0	1	0	0	17	4	5	0	0	0	0	0	69	0	6	32	0	1	0	7	80	5
CCDC3	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CCDC30	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CCDC33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC34	176	78	9	366	106	160	76	1	55	280	3	50	71	250	208	116	61	48	28	59	170	203	285	40	93	37	92
CCDC36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC37	0	0	0	0	7	0	0	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	14	0	0	0	0
CCDC37-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
CCDC39	0	0	0	0	1	24	0	0	0	0	0	0	0	3	22	0	1	0	0	0	0	0	0	18	7	0	0
CCDC40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
CCDC42	0	0	0	0	0	61	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC42B	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC43	64	172	438	8	254	479	382	162	736	877	284	196	485	137	446	245	331	77	722	246	353	398	833	621	284	314	460
CCDC47	635	969	768	440	1031	1460	964	761	2757	2285	295	1018	523	1187	2636	426	1034	954	1142	1022	944	1909	1304	1865	1198	741	1925
CCDC50	229	82	162	0	118	63	18	101	214	408	49	301	41	5	161	112	55	115	139	251	63	154	171	252	87	136	162
CCDC51	126	107	66	118	469	239	254	71	626	1134	155	240	146	160	958	22	414	167	87	217	1157	524	507	728	315	192	308
CCDC53	65	65	0	0	75	0	39	20	37	3	66	0	0	88	63	0	40	44	104	88	30	17	79	71	31	91	34
CCDC54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC57	0	0	0	0	0	69	6	0	0	10	0	1	40	0	88	0	0	20	0	19	5	0	0	28	7	14	6
CCDC58	163	261	325	182	502	326	399	153	570	1292	88	224	247	308	579	266	182	576	403	515	392	509	1051	463	326	245	593
CCDC59	118	267	261	0	235	376	334	91	282	1070	105	205	263	166	519	111	170	429	544	322	404	566	917	237	168	305	480
CCDC6	9	68	0	13	87	175	106	51	141	338	5	0	72	0	197	29	19	42	74	200	245	181	556	222	66	236	128
CCDC60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC61	1	9	0	0	0	0	0	11	0	0	0	0	0	0	56	0	6	0	0	22	0	50	14	2	1	13	17
CCDC62	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	42	0	1	0	11	8	47	0	0	0	0	21
CCDC63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	18	0
CCDC64	0	34	39	0	47	126	6	0	7	92	20	10	85	0	75	0	74	0	0	5	115	75	0	66	27	4	86
CCDC64B	0	12	2	0	0	0	16	0	46	114	0	24	0	0	0	0	17	0	0	39	0	0	0	36	9	25	14
CCDC65	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0
CCDC66	10	54	259	0	7	126	50	1	47	13	0	32	1	70	100	73	42	16	57	35	115	182	41	189	54	162	56
CCDC67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
CCDC69	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	12	6
CCDC7	2	4	2	0	6	10	27	1	23	64	7	22	25	9	9	7	11	0	17	16	20	15	48	14	6	12	17
CCDC70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
CCDC71	0	0	0	0	0	0	10	0	0	0	30	0	0	0	0	0	0	0	0	0	24	0	2	0	0	0	2
CCDC71L	36	0	0	0	1	0	30	0	0	0	0	0	1	0	0	0	19	0	53	8	0	2	0	34	1	0	33
CCDC73	6	3	11	4	19	4	12	12	23	24	12	11	33	17	26	17	16	6	8	21	9	29	23	13	18	15	17
CCDC74A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC74B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	99	165	60	0	256	71	231	35	155	549	78	348	164	540	839	201	94	158	106	65	78	292	310	142	167	2	66
CCDC78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
CCDC79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC8	0	18	0	0	0	18	48	0	0	0	81	22	0	0	2	0	0	0	0	15	48	0	9	0	7	0	42
CCDC80	0	24	118	630	0	0	31	0	16	0	0	44	0	0	88	0	0	0	0	94	9	0	0	0	2	124	22
CCDC81	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC82	0	44	44	0	1	0	65	10	108	117	57	98	56	105	105	0	59	83	227	11	80	291	1	65	44	15	32
CCDC83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CCDC84	81	58	81	139	134	17	63	46	113	40	127	153	1	1	32	152	58	139	66	42	67	333	4	70	55	102	134
CCDC85A	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
CCDC85B	20	28	59	194	14	61	38	51	140	63	0	48	17	0	77	54	26	92	64	98	42	35	44	10	25	81	93
CCDC85C	254	46	11	0	41	0	101	12	109	280	39	118	57	39	273	108	167	46	57	169	84	81	191	316	43	160	126
CCDC86	385	452	378	189	785	927	439	196	977	2929	418	541	657	726	964	658	376	484	835	531	603	1399	208	1103	431	328	678
CCDC87	10	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
CCDC88A	0	0	101	0	23	81	8	0	23	24	0	17	0	1	24	36	41	73	0	118	27	71	33	7	14	210	31
CCDC88B	0	11	0	0	0	0	0	0	0	26	0	0	60	0	0	0	0	0	0	0	0	0	0	60	6	0	0
CCDC88C	0	4	44	0	2	0	64	80	0	4	69	99	0	202	68	33	0	32	0	0	111	40	113	68	66	72	33
CCDC89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC9	60	60	53	207	23	118	109	121	80	174	47	119	110	106	193	64	115	95	20	38	70	174	38	210	112	101	146
CCDC90B	75	18	51	103	46	309	110	26	116	204	8	67	22	0	99	0	101	177	78	102	190	235	215	93	77	76	208
CCDC91	19	54	0	27	55	16	122	41	126	174	41	57	52	158	58	1	110	222	144	149	93	188	62	58	57	152	70
CCDC92	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CCDC93	63	36	157	438	94	2	180	127	75	462	50	5	247	168	353	177	107	160	155	108	216	475	68	371	92	52	234
CCDC94	0	95	28	363	52	127	255	65	147	524	46	97	58	237	251	148	123	131	140	99	238	298	127	171	93	48	233
CCDC96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC97	163	187	239	45	282	193	123	86	292	775	120	129	158	6	498	97	160	298	259	273	454	747	162	338	266	312	622
CCER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCER2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9
CCHCR1	0	3	18	0	98	95	69	85	0	473	43	0	119	0	46	1	0	6	0	12	89	0	3	143	25	42	55
CCIN	0	23	0	0	0	0	27	0	76	64	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	72
CCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCKAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCKBR	2325	3007	1101	2145	2434	3075	3586	1459	5639	4613	1099	931	1141	1803	4908	1075	2056	904	3039	1192	3360	3388	2608	4333	3114	583	4951
CCL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL11	0	0	0	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL15-CCL14.uid_21634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL15-CCL14.uid_21635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCL17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL2	0	0	0	0	26	0	0	0	0	0	0	0	0	0	27	0	0	0	0	17	0	0	0	0	5	0	0
CCL20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL26	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	9	64	2
CCL27	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL28	0	0	0	0	0	0	0	0	0	238	0	0	0	7	0	0	35	0	0	5	32	0	0	0	0	0	0
CCL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL3L1.uid_21646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL3L1.uid_21648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL3L3.uid_21639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL3L3.uid_21649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4L1.uid_21641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4L1.uid_21650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4L2.uid_21640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4L2.uid_21642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4L2.uid_21644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4L2.uid_21651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4L2.uid_21652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4L2.uid_21653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL5	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CCL7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCM2	0	2	1	0	60	39	56	23	4	33	0	5	28	1	79	0	13	0	0	130	6	29	112	80	11	143	31
CCM2L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
CCNA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	85	0	0	0	3
CCNA2	357	458	692	677	828	835	1262	193	1034	1722	436	709	867	712	1301	464	506	560	657	615	640	1069	1509	838	792	597	565
CCNB1	2107	1923	3137	4347	3875	3901	4169	1031	6166	4176	1136	2322	2214	2091	3045	1076	2536	2938	3025	2604	1806	7187	4965	3201	3591	1091	3297
CCNB1IP1	139	191	44	405	379	273	370	67	383	308	127	215	62	45	461	15	303	340	227	224	329	670	492	66	222	333	286
CCNB2	152	382	316	1686	443	447	549	137	501	1213	40	311	442	290	917	530	269	314	353	336	478	578	756	99	448	356	240
CCNB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	16	0	0	0	0	0
CCNC	263	801	631	502	1578	1070	1275	487	1648	2980	381	586	501	748	1209	93	778	764	1439	969	938	2833	1585	835	992	823	1408
CCND1	0	0	1	0	0	0	0	0	210	319	1	3	205	0	524	0	23	0	201	0	89	3	0	93	0	0	17
CCND2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCND3	862	523	278	327	320	1691	772	388	1203	1248	619	457	350	902	1750	189	333	284	1916	286	1298	273	594	1060	931	412	1862
CCNDBP1	169	252	255	85	179	536	442	172	748	582	66	175	231	329	487	81	536	142	193	367	320	53	466	173	203	355	623
CCNE1	491	404	763	0	631	1023	573	203	815	821	576	872	680	335	369	139	551	1375	1191	799	538	681	242	507	260	486	1502
CCNE2	470	189	243	0	296	1	101	21	99	520	62	133	0	0	279	28	55	400	148	148	370	57	0	214	116	25	134
CCNF	163	83	317	339	99	799	285	93	623	811	239	296	7	202	1237	178	195	209	65	349	384	1028	1141	510	317	222	471
