ENPEP	1	91	0	42	22	44	573	0	2	371	1	0	1419	37	13	0	115	6	278	772	26	1	350	514	1	402
ENPP1	131	112	1	2	0	0	943	80	123	245	49	9	1029	3	0	0	286	0	8	276	1	3	33	353	152	219
ENPP2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	173
ENPP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENPP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
ENPP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENPP6	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENPP7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSA	382	205	236	3266	93	31	1578	623	1005	172	346	160	2420	159	605	177	310	1563	1317	2453	353	4	1166	2700	4039	2347
ENTHD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENTHD2	1	0	4	22	0	9	142	10	157	19	3	1	172	45	74	34	0	177	20	122	2	0	17	106	0	37
ENTPD1	1	0	5	442	15	10	300	49	6	245	257	43	932	85	211	15	100	347	139	652	13	2	88	473	2665	448
ENTPD1-AS1	0	0	1	0	0	0	0	0	0	0	0	0	51	0	0	4	0	0	0	0	1	0	0	0	0	0
ENTPD2	1	0	2	5	0	0	0	0	1	1	0	0	1	1	1	1	0	0	2	0	0	0	1	0	0	1
ENTPD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENTPD3-AS1	0	0	2	0	0	0	0	0	7	0	4	0	0	0	7	0	0	0	0	0	0	0	0	15	64	13
ENTPD4	138	0	0	535	1	15	23	0	90	168	1	0	1280	21	371	1	83	0	15	57	0	0	222	477	1791	251
ENTPD5	22	0	0	391	0	1	0	56	134	0	0	0	356	0	0	0	0	0	34	0	53	0	0	6	0	0
ENTPD6	1907	1236	511	3689	0	0	3169	817	1041	671	1244	172	1966	128	382	1148	111	349	556	3783	130	14	613	2468	2	3205
ENTPD7	0	0	0	179	0	14	331	0	148	0	0	0	0	39	0	0	0	5	0	0	0	1	35	6	0	248
ENTPD8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENY2	1120	247	366	2660	39	50	1992	446	797	596	364	180	4212	224	713	451	162	912	744	1674	104	11	1158	2227	6071	2488
EOGT	0	0	0	237	0	0	194	0	99	117	0	0	74	0	13	0	0	17	0	110	6	0	0	41	1	0
EOMES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
EP300	2134	563	387	5531	143	37	4014	405	1277	529	718	117	3504	296	552	102	195	1517	809	1456	111	12	275	4022	1639	2043
EP300-AS1	0	0	0	3	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	25	0	11	0	32	8
EP400	1067	275	39	475	60	11	555	34	233	84	255	37	1484	150	150	372	0	181	419	1413	0	6	71	947	126	655
EP400NL	22	2	4	37	0	0	3	0	0	0	11	0	4	0	0	0	68	0	0	32	0	0	2	27	17	28
EPAS1	0	0	0	2	83	0	0	0	0	0	12	0	26	46	10	0	0	126	0	1	0	0	0	272	679	0
EPB41	0	0	2	117	29	0	248	0	132	0	9	0	1	1	103	0	53	0	30	47	0	0	1	477	3	243
EPB41L1	92	16	25	21	14	16	123	25	109	31	94	2	403	89	70	136	57	2	341	777	1	1	126	859	1306	239
EPB41L2	97	135	62	322	117	1	617	34	155	19	147	116	1945	55	79	142	2	155	222	509	0	6	161	1342	48	876
EPB41L3	28	32	0	479	173	16	0	6	155	115	2	6	218	0	13	0	0	0	115	143	1	0	188	735	0	163
EPB41L4A	370	0	1	265	58	0	364	71	57	26	142	37	239	0	91	0	29	685	89	230	0	1	0	726	1	118
EPB41L4A-AS1	566	90	22	717	34	12	556	189	247	87	36	12	788	20	154	1	104	302	306	290	100	6	84	463	345	415
EPB41L4A-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
EPB41L4B	259	148	0	0	30	0	43	0	44	0	0	31	63	1	0	0	5	0	1	252	0	0	0	8	673	0
EPB41L5	1551	409	178	8255	442	110	1140	509	1216	2077	507	117	5112	731	1978	0	184	1204	37	2692	358	9	3819	2085	1348	2711
EPB42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EPC1	0	0	20	198	69	11	473	1	86	7	90	0	385	33	29	0	146	820	15	0	128	1	0	269	286	15
EPC2	63	85	52	460	0	0	87	1	0	45	0	3	314	0	101	0	2	0	44	398	0	0	123	120	537	0
EPCAM	1622	762	304	7469	273	123	3141	1399	1171	1090	705	249	8813	261	1555	325	296	742	1008	3182	343	33	2122	7665	2242	4654
EPDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPG5	121	38	0	544	70	6	321	1	89	5	32	0	789	23	49	1	63	0	505	446	0	3	84	46	1502	20
EPGN	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EPHA1	0	316	135	321	0	0	345	169	72	0	63	0	559	0	1	0	240	0	0	2	75	1	104	207	0	37
EPHA1-AS1	2	0	0	0	65	0	0	0	0	0	0	0	18	0	0	0	0	0	6	0	4	0	0	18	0	0
EPHA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
EPHA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	0	0	0	1	0
EPHA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
EPHA4	254	216	301	68	1	1	1140	712	332	0	201	253	539	0	0	1	0	0	298	87	70	11	0	685	4566	724
EPHA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHA5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
EPHA7	401	13	64	1225	0	0	2	76	189	2	50	7	100	0	0	0	417	22	0	1	86	3	0	138	3	0
EPHA8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHB1	19	0	0	513	0	0	331	0	0	0	92	0	93	0	0	0	0	0	5	0	0	0	0	0	1	34
EPHB2	368	0	102	734	4	0	357	91	0	228	23	57	396	9	0	1	0	1	0	0	0	3	0	1170	548	197
EPHB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	0
EPHB4	660	387	45	2177	0	0	768	167	678	0	390	39	350	1	94	106	326	6	840	45	123	3	0	699	1436	144
EPHB6	0	0	0	0	0	0	769	0	0	0	0	0	1	0	0	157	0	0	0	0	0	0	0	1	2	0
EPHX1	14	0	5	0	8	0	4	6	76	0	2	0	19	0	7	0	0	0	0	2	1	0	5	5	11	4
EPHX2	0	0	45	0	2	0	0	0	0	0	0	0	12	0	0	15	0	30	0	0	0	0	0	0	0	18
EPHX3	0	0	0	0	0	0	1	0	132	0	0	0	0	48	1	0	0	29	0	0	0	0	0	274	0	0
EPHX4	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	3	240	0	0	0	4	0	0
EPM2A	0	0	0	0	0	0	167	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EPM2AIP1	18	0	13	733	0	14	226	10	4	0	0	13	593	43	131	0	110	0	22	456	0	1	0	4	313	149
EPN1	39	28	16	51	1	6	138	57	87	61	0	3	211	2	0	114	56	296	209	159	9	0	44	40	28	149
EPN2	130	105	0	833	0	23	280	76	160	174	38	29	0	0	218	0	0	195	406	329	0	2	183	1087	4	270
EPN2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPN2-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	1	0
EPN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
EPO	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPOR	0	0	0	186	0	0	265	0	128	0	0	0	6	0	0	0	0	82	0	0	0	0	0	0	1	0
EPPIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPPIN-WFDC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPPK1	266	801	337	1465	57	32	2545	464	671	0	415	97	1141	212	294	1064	1000	1086	2592	1734	4	12	231	2757	1486	2592
EPRS	789	361	197	5359	63	35	1554	332	1493	329	358	197	5080	159	1247	300	559	1110	166	1793	301	16	1095	6281	2224	2066
EPS15	312	95	59	1034	0	27	233	11	183	191	52	26	545	48	149	0	17	0	130	792	47	3	193	392	56	652
EPS15L1	227	35	53	580	0	2	601	56	131	0	50	45	1116	106	149	0	132	0	294	10	2	3	376	208	941	789
EPS8	230	0	1	0	0	0	0	246	104	0	0	9	166	0	1	0	0	0	66	0	0	1	0	757	0	47
EPS8L1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	84	0	0	0	0	0	0	1	0
EPS8L2	0	319	129	1875	31	82	488	87	246	654	299	34	1231	75	254	127	868	1352	1327	1515	36	11	787	718	823	1192
EPS8L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EPSTI1	0	0	0	285	59	1	0	0	0	107	0	0	229	26	109	22	0	0	0	2	78	2	227	341	118	346
EPT1	396	89	0	2404	1	56	779	148	222	564	332	68	900	142	180	231	914	329	550	38	1	9	46	1755	1030	481
EPX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPYC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EQTN	0	0	5	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
ERAL1	1190	732	175	3746	0	45	3385	1022	599	328	563	111	3937	266	999	97	335	1301	691	3101	1	19	1941	3112	2867	3262
ERAP1	0	0	0	1	0	1	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0
ERAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERAS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERBB2	1	51	6	0	0	38	258	0	0	0	69	0	183	0	18	0	0	0	374	347	0	0	307	323	1	54
ERBB2IP	673	291	136	2550	85	2	3182	261	251	396	378	54	2299	75	188	0	749	888	594	1563	125	6	328	896	508	1010
ERBB3	46	453	55	296	69	6	547	69	41	167	51	28	1655	137	487	0	37	334	357	700	63	3	231	764	199	29
ERBB4	154	10	24	0	0	0	167	20	0	0	0	0	194	0	0	163	30	168	25	0	14	0	0	0	231	138
ERC1	436	127	34	537	143	28	1	233	178	17	70	0	1397	15	162	1	196	96	294	2	171	13	239	1113	680	48
ERC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	50	1	0
ERC2-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERCC1	537	102	67	633	9	10	81	49	190	4	11	3	639	12	157	4	15	0	113	260	2	7	299	665	334	782
ERCC2	12	0	0	585	0	0	413	0	46	0	117	0	106	0	98	0	33	13	372	0	0	0	154	140	2088	220
ERCC3	1650	97	191	3987	1	40	1324	613	396	0	567	113	1476	72	502	154	170	233	732	1802	205	7	394	1719	3541	2017
ERCC4	201	13	5	707	0	0	133	61	57	1	63	6	120	0	46	0	69	168	4	182	13	0	24	424	35	36
ERCC5	0	0	13	42	0	7	39	0	4	0	0	7	52	0	25	1	0	0	0	42	0	0	29	12	1	44
ERCC6	0	114	0	582	0	1	63	50	67	0	76	0	82	0	0	0	0	0	38	0	0	0	1	633	7	81
ERCC6-PGBD3.uid_13809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC6-PGBD3.uid_13810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC6L	244	34	116	1878	0	13	646	196	398	88	52	45	2035	129	159	392	53	0	0	765	1	3	207	1776	1763	724
ERCC6L2	1	0	63	817	5	3	0	0	1	0	0	0	271	6	4	1	3	0	0	170	18	3	0	83	142	77
ERCC8	149	0	7	0	0	0	209	35	207	0	5	0	5	0	59	0	107	28	0	0	0	1	95	269	11	517
EREG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERF	92	16	28	181	16	34	214	64	14	125	11	7	324	6	61	39	32	138	582	363	1	5	128	524	477	155
ERG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ERGIC1	0	0	0	0	0	0	13	0	0	0	89	0	134	65	0	0	3	116	0	0	0	0	0	0	893	0
ERGIC2	214	116	46	1411	32	11	914	182	192	385	102	0	1219	86	262	0	47	0	4	215	33	0	144	714	1668	342
ERGIC3	1707	309	511	5699	83	150	2337	704	402	818	960	89	3022	343	1278	851	313	255	1092	3119	200	25	2077	3593	2194	3176
ERH	1104	323	271	3612	202	71	2287	534	700	512	542	136	4396	259	776	446	347	397	732	2041	470	12	1499	3267	3119	2764
ERI1	609	278	49	782	0	11	376	149	246	4	187	34	175	150	207	2	240	7	166	769	39	4	226	522	1921	472
ERI2	91	1	29	767	0	0	235	11	134	0	69	0	342	19	135	0	1	2	43	514	1	0	117	60	89	88
ERI3	881	144	264	1400	52	12	434	241	597	300	318	71	1707	112	417	384	369	717	285	590	255	14	880	1583	2010	1010
ERI3-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERICH1	336	203	49	943	55	34	771	224	151	345	204	53	1668	110	476	255	141	296	1108	774	123	5	575	1430	1138	544
ERICH1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERICH2	0	0	0	1	0	0	0	0	22	0	28	0	172	0	131	0	0	0	0	0	15	0	0	0	1	18
ERICH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ERICH3-AS1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERICH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ERICH5	0	0	26	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ERICH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0
ERICH6-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
ERICH6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERLEC1	305	0	25	748	0	6	673	59	209	12	232	9	1091	23	301	374	117	159	0	534	64	4	248	685	2076	390
ERLIN1	831	50	41	1919	94	34	664	339	289	30	162	105	1780	114	548	0	233	1181	600	1544	5	6	641	2489	1600	1875
ERLIN2	11	3	39	212	0	1	16	26	2	18	39	0	217	24	63	0	1	36	37	79	0	2	117	132	117	111
ERMAP	162	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	183
ERMARD	0	91	42	238	0	0	0	0	135	0	0	0	0	0	0	0	0	0	527	156	0	1	0	0	849	117
ERMN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERMP1	13	1	0	530	0	9	7	0	0	142	27	0	550	0	94	0	0	146	194	119	0	3	0	117	600	146
ERN1	0	0	0	147	0	0	0	0	0	52	0	23	206	0	76	0	0	0	0	70	0	0	0	0	4	8
ERN2	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ERO1L	51	5	0	91	0	0	52	0	0	22	8	0	162	0	39	0	0	0	40	52	0	0	57	199	0	29
ERO1LB	14	0	0	43	0	0	0	0	31	0	0	0	0	14	0	0	0	48	0	0	0	0	0	0	563	64
ERP27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0
ERP29	1795	711	523	7567	150	104	5421	1567	1181	1219	941	368	7313	461	912	1261	375	1449	3808	3423	643	35	2463	6216	4000	4744
ERP44	778	146	154	3495	86	7	1518	443	136	474	149	106	2890	116	784	378	309	169	781	1998	99	14	522	1149	1046	1066
ERRFI1	144	1	150	38	49	33	511	34	81	0	45	41	1400	91	176	96	158	161	250	195	121	1	175	824	2034	672
ERV3-1	16	0	0	0	0	4	0	1	0	26	0	0	31	0	4	0	14	0	52	0	0	0	0	0	1	0
ERVFRD-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVK13-1	0	1	0	0	0	0	0	0	45	0	38	0	216	0	0	0	3	0	0	1	0	1	0	0	10	67
ERVMER34-1	1	0	0	72	0	17	0	0	0	0	0	0	275	0	2	0	0	0	0	0	0	0	108	20	1	0
ERVV-1	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVV-2	0	32	0	0	0	3	0	0	0	118	0	0	9	20	0	0	0	0	0	0	0	0	0	0	0	0
ESAM	0	0	45	218	0	0	0	24	145	0	155	74	59	0	19	0	0	0	207	97	0	0	0	1	0	534
ESCO1	293	127	56	1268	64	12	959	159	307	56	144	14	685	35	141	3	293	186	6	454	0	5	24	1286	1172	655
ESCO2	340	66	4	76	0	0	130	0	77	76	34	2	93	15	117	31	1	0	0	4	73	1	104	365	41	225
ESD	226	38	32	1134	1	17	405	61	49	157	0	0	888	60	159	0	85	526	98	346	130	3	254	1066	705	243
ESF1	537	367	89	2649	49	9	1160	123	259	414	128	43	1248	36	272	241	259	391	628	453	66	7	221	1241	1544	660
ESM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPL1	145	22	46	1348	186	34	502	140	199	231	30	25	617	33	0	118	232	0	0	906	52	6	424	624	1	718
ESPN	0	0	0	43	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPNL	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ESPNP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
ESR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ESR2	0	20	0	0	0	0	0	1	0	0	12	0	0	0	55	0	33	0	93	0	0	0	1	0	1	0
ESRG	23	190	125	1504	19	5	468	363	388	116	58	9	1134	97	34	414	270	430	297	1170	1	6	86	1209	2108	1295
ESRP1	1297	402	351	4345	51	15	3183	552	915	711	465	22	3861	227	1251	21	229	944	1084	679	252	21	952	3062	3832	2159
ESRP2	318	0	74	1216	122	54	18	0	112	153	244	77	2221	91	271	6	509	568	615	325	333	6	441	946	322	314
ESRRA	397	149	92	869	49	37	505	125	308	43	68	11	1083	41	531	5	393	237	404	310	146	3	392	534	1794	623
ESRRB	0	0	167	93	1	2	1154	84	97	0	131	1	1881	130	322	0	469	609	731	1432	28	2	331	824	437	717
ESRRG	0	0	0	1	0	0	0	1	0	0	0	0	77	0	64	0	1	0	0	2	24	0	0	0	3	204
ESX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESYT1	455	306	28	534	0	0	118	162	425	0	47	24	56	1	1	0	23	0	146	1	1	6	195	834	0	1021
ESYT2	791	349	70	564	29	14	177	106	170	275	74	108	2013	1	670	242	98	459	635	1037	86	9	349	532	287	356
ESYT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ETAA1	38	1	4	178	0	0	278	0	0	59	0	31	78	0	0	0	75	0	106	0	0	0	0	24	0	0
ETF1	1542	396	249	4081	71	42	2590	444	955	519	835	73	5043	218	983	719	619	1327	673	2897	280	12	951	4964	4088	2802
ETFA	443	3	125	1697	3	21	646	228	348	3	92	79	1705	149	321	1	79	522	27	699	59	2	744	1122	3166	1360
ETFB	496	272	246	4448	4	9	931	408	1014	197	162	194	2634	193	633	387	466	639	646	965	98	11	1170	3099	6122	1662
ETFDH	395	14	0	331	0	1	0	67	0	0	16	14	429	0	1	0	0	0	94	87	1	0	108	635	661	0
ETHE1	932	234	395	3708	96	1	526	344	611	207	663	150	1575	255	545	0	0	579	877	604	412	10	369	1001	664	788
ETNK1	168	52	17	536	121	26	131	98	267	268	186	55	467	96	108	1	76	0	64	341	59	1	124	349	2478	275
ETNK2	0	134	0	265	0	0	0	0	182	0	213	0	389	0	0	0	0	0	58	653	0	0	47	495	1	0
ETNPPL	0	0	0	310	0	0	23	0	0	150	0	26	213	175	0	0	0	0	0	71	0	0	153	0	0	0
ETS1	0	0	0	0	0	0	0	0	73	87	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0
ETS2	0	0	0	0	0	0	1	1	2	0	0	0	29	0	0	0	9	0	217	1	0	0	190	1	67	153
ETV1	462	10	110	0	0	1	354	132	497	0	20	3	51	0	0	0	0	0	36	18	10	1	0	791	85	33
ETV2	0	0	21	52	0	0	110	29	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ETV3	0	0	1	0	0	0	0	0	1	39	21	12	79	0	21	0	27	0	0	111	54	0	80	8	413	0
ETV3L	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETV4	698	489	654	4909	157	1	158	945	1678	0	234	87	2208	0	21	5	589	1135	1294	2046	305	15	4	2173	4738	4027
ETV5	496	1	147	971	0	0	84	286	520	1	76	2	284	23	111	35	92	8	91	997	68	6	49	720	679	324
ETV6	242	62	42	689	47	14	469	37	92	0	39	161	520	1	56	1	152	368	46	0	0	0	103	430	935	471
ETV7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EVA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVA1B	0	0	4	0	0	0	0	12	0	0	0	0	72	0	0	0	0	0	0	79	9	0	0	26	0	0
EVA1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
EVC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0
EVC2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	42	1	0
EVI2A	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
EVI2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EVI5	80	88	0	299	7	0	57	26	44	41	84	1	251	7	61	1	38	5	172	175	7	1	106	146	1694	340
EVI5L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
EVL	17	0	0	0	4	0	5	6	0	1	0	2	7	0	7	0	0	0	0	178	0	0	0	67	0	2
EVPL	0	0	0	0	0	0	0	96	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1
EVPLL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVX1-AS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVX2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EWSR1	4054	1284	935	14626	314	187	8655	1989	2950	1983	2202	743	12193	866	3593	1664	995	1724	3425	8207	1353	94	5804	13184	13710	7574
EXD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXD2	1	132	36	600	0	0	122	0	140	88	96	0	0	1	40	1	0	0	0	0	0	1	0	371	1231	217
EXD3	0	0	0	0	0	0	0	0	0	0	0	26	313	0	0	0	0	0	0	18	0	0	0	1	1	414
EXO1	1160	36	121	2361	4	37	43	133	676	562	217	78	297	20	272	354	460	642	568	202	0	1	385	739	1582	1103
EXO5	0	1	0	617	0	11	0	0	123	0	0	0	0	0	51	0	0	0	53	0	0	0	123	53	0	117
EXOC1	66	33	101	328	20	1	314	41	130	53	25	55	1030	25	41	0	137	64	43	742	89	2	37	1479	985	285
EXOC2	33	10	83	1273	1	0	39	321	93	44	105	37	539	0	120	864	9	460	274	145	279	0	481	471	2648	458
EXOC3	343	150	126	560	0	8	206	7	146	37	36	1	1002	103	47	0	42	0	0	63	0	0	1	152	2	78
EXOC3L1	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	0	0	0	29	0	5	0	0	0	0
EXOC3L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOC3L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOC4	251	0	51	1154	0	7	228	65	623	6	134	58	364	66	11	0	0	0	0	0	0	5	30	567	1	96
EXOC5	542	132	69	3182	77	2	775	126	242	71	210	23	1023	45	177	317	252	254	150	600	4	3	156	842	520	648
EXOC6	0	44	0	169	0	2	19	1	0	0	0	0	10	20	14	0	0	2	0	175	1	2	38	192	476	180
EXOC6B	0	0	0	85	0	3	0	2	0	0	32	0	0	34	51	0	0	1	0	0	0	0	85	0	0	0
EXOC7	722	166	10	997	3	7	994	163	332	39	287	31	1547	141	60	126	202	357	658	466	200	13	389	1302	544	986
EXOC8	1	0	0	219	0	5	0	0	0	31	0	0	488	38	55	0	0	12	130	68	36	1	0	423	1	0
EXOG	0	0	2	291	0	5	0	0	86	124	27	0	198	0	0	0	0	34	0	264	0	2	178	112	0	0
EXOSC1	366	41	67	773	50	8	782	364	219	367	237	64	1303	135	335	264	142	995	0	597	29	11	605	893	1953	1559
EXOSC10	1172	239	139	7652	2	68	1747	477	736	519	306	264	2077	174	1085	0	453	269	505	2898	67	18	469	4362	2921	1640
EXOSC2	53	107	70	533	7	33	623	560	217	142	18	42	1213	51	296	0	143	33	989	915	0	1	788	1473	1570	1031
EXOSC3	232	20	134	1773	0	71	604	222	797	180	244	62	1235	59	350	382	151	138	295	946	108	2	1166	1851	2481	936
EXOSC4	1303	210	180	2683	175	74	739	451	449	436	740	78	2870	285	861	743	439	785	983	1254	130	13	2136	2769	2528	2712
EXOSC5	797	119	294	2696	1	64	476	379	932	482	309	96	2938	221	1048	14	435	445	519	351	319	3	1476	2578	3263	2123
