CENPN	836	576	34	54	32	430	18	87	169	573	44	61	667	799	235	789	811	226	423	913	409	598	559	370	363	631	670	834	548
CENPO	217	297	0	21	36	126	0	38	314	188	128	0	168	177	47	289	142	60	128	330	66	379	198	103	63	842	237	142	162
CENPP	0	96	69	3	1	15	0	0	63	133	0	0	14	136	0	101	137	38	14	92	77	149	22	75	22	237	16	262	0
CENPQ	212	406	2	5	6	80	0	1	21	187	2	6	161	144	22	297	87	57	114	122	105	109	115	1	86	280	78	164	69
CENPT	403	235	30	23	107	198	0	30	114	335	100	119	302	288	215	506	470	248	139	462	325	526	471	208	198	493	374	482	138
CENPU	185	481	151	22	0	143	102	101	152	709	89	167	408	462	157	467	545	87	304	710	331	660	722	322	132	886	403	645	252
CENPV	31	47	22	7	0	51	28	0	41	116	27	11	82	63	145	50	46	42	102	49	0	39	171	63	65	40	41	88	90
CENPVP1+CENPVP2.uid_12848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPVP1+CENPVP2.uid_12849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPW	811	504	96	83	64	484	3	321	495	653	101	58	853	869	399	1423	377	277	590	498	297	287	669	383	430	576	530	572	786
CEP104	124	91	263	8	16	34	0	56	45	28	0	209	141	0	120	182	179	55	122	31	6	70	10	28	25	313	0	72	51
CEP112	0	0	0	0	14	0	0	0	0	0	0	0	0	13	0	0	2	1	0	0	0	0	0	46	22	5	11	0	0
CEP120	69	81	0	0	17	16	4	0	0	20	0	0	4	34	7	114	147	48	38	7	6	88	0	0	45	210	96	101	14
CEP128	100	0	0	0	0	14	117	3	0	124	52	0	267	48	0	72	16	17	60	165	284	71	74	7	0	4	78	50	26
CEP131	177	217	97	21	56	83	22	43	319	92	9	1	93	86	42	159	211	80	120	213	1	126	122	81	39	173	152	211	50
CEP135	70	226	56	1	17	115	0	0	0	153	1	2	25	44	102	95	33	48	32	29	28	8	31	0	123	449	131	0	54
CEP152	26	9	0	2	6	94	17	7	45	206	154	0	56	44	84	318	61	28	67	463	236	235	72	266	119	419	76	316	115
CEP162	186	0	0	5	1	17	3	1	1	32	0	0	63	19	33	31	66	34	32	0	207	9	78	183	0	120	0	39	0
CEP164	151	108	0	2	19	108	87	0	5	30	14	2	83	358	24	100	9	50	59	43	110	40	39	49	97	114	57	114	56
CEP170	28	0	10	0	0	6	4	1	34	67	8	0	66	6	0	27	5	13	22	86	19	26	34	11	27	94	99	1	7
CEP170B	0	0	0	0	11	8	25	0	0	3	0	0	14	10	0	52	3	1	48	5	15	10	0	36	0	17	0	70	35
CEP170P1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	6	2	0	0	0	0	0	0	0	0	0
CEP19	21	0	0	1	0	0	0	0	37	3	0	0	35	0	0	0	0	7	0	24	0	0	0	0	7	1	0	0	0
CEP192	18	11	0	7	17	147	76	21	49	98	61	1	143	91	15	67	108	52	175	265	50	100	70	52	149	492	167	144	164
CEP250	213	0	0	3	1	26	28	0	108	155	13	5	0	89	8	45	17	32	27	33	14	30	0	1	57	0	49	0	1
CEP290	150	80	0	6	35	38	47	1	92	156	1	0	111	20	170	96	147	29	106	155	200	219	164	239	32	243	65	229	72
CEP350	276	514	79	21	35	72	52	1	362	269	54	279	173	98	128	419	103	126	203	320	320	343	159	285	310	598	167	467	448
CEP41	88	131	2	7	22	44	0	1	0	0	53	45	96	14	11	50	76	76	75	693	65	303	156	27	79	18	41	414	65
CEP44	115	0	0	3	1	152	19	1	57	78	0	1	80	65	0	263	316	99	38	137	214	174	1	0	76	218	401	538	27
CEP55	65	0	0	2	0	31	0	12	84	31	0	0	37	0	0	2	54	1	16	51	0	65	143	112	17	28	86	0	1
CEP57	161	283	141	16	35	268	14	21	160	272	5	77	471	269	12	490	125	140	259	660	96	631	463	297	148	1096	343	621	218
CEP57L1	71	93	121	11	12	15	1	29	81	240	0	0	143	77	110	90	134	21	77	251	30	120	45	68	33	232	93	33	25
CEP63	293	195	17	17	50	142	1	1	49	140	1	136	248	210	111	384	285	95	196	248	195	490	159	344	108	295	190	91	334
CEP68	48	107	4	14	0	151	0	15	119	271	196	2	133	219	47	267	118	134	146	339	593	220	169	310	60	176	52	140	160
CEP70	30	90	0	0	13	10	0	0	0	89	0	0	91	2	126	0	82	8	18	4	0	54	0	0	66	1	0	182	0
CEP72	28	77	0	13	3	63	12	82	0	77	0	14	50	74	1	26	6	7	4	146	88	99	106	17	3	86	0	236	6
CEP76	72	1	6	4	17	131	8	69	110	0	2	5	136	176	41	179	282	84	136	491	1	81	5	0	84	284	116	137	55
CEP78	116	24	0	2	29	28	22	1	0	193	29	0	61	47	15	156	127	7	15	54	43	157	5	48	14	25	0	39	34
CEP83	75	50	0	4	0	11	0	0	23	6	0	0	75	9	15	75	44	3	50	81	123	45	57	25	29	358	68	0	93
CEP83-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CEP85	209	295	131	35	128	204	93	38	144	52	1	0	258	212	36	619	418	107	139	1155	460	627	320	897	119	202	183	598	147
CEP85L	389	1	15	10	24	96	2	0	83	83	0	14	86	84	0	159	177	132	69	34	170	27	35	90	91	118	59	1	125
CEP89	0	0	0	0	0	43	0	0	4	49	0	0	77	0	0	60	2	1	0	5	0	1	7	8	5	14	71	158	36
CEP95	174	559	8	11	5	107	12	2	124	250	40	202	175	202	223	275	196	69	250	724	255	247	191	429	86	353	205	242	72
CEP97	74	0	0	0	0	47	0	0	0	144	82	0	65	42	0	49	0	28	2	0	0	3	0	60	0	0	47	0	0
CEPT1	116	344	6	26	98	220	1	5	265	331	57	92	216	309	187	572	442	94	251	745	192	472	461	536	87	988	194	774	107
CER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CERCAM	0	0	0	0	0	14	0	0	0	0	0	0	0	28	0	43	1	10	18	1	0	77	0	97	0	104	0	0	46
CERK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CERKL	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CERS1.uid_22887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CERS1.uid_22888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CERS2	80	303	7	11	71	143	10	40	116	144	143	257	346	307	228	269	310	197	213	164	19	247	230	104	121	364	159	654	378
CERS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CERS4	20	116	0	6	28	53	1	28	74	23	11	10	114	65	72	32	143	105	104	181	35	42	92	68	78	44	64	172	103
CERS5	665	1269	89	99	95	510	74	227	354	323	2	149	630	921	237	1109	1001	364	788	2885	942	1686	739	949	378	2729	358	2112	804
CERS6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	46	0	0	0	0	0	0	0	0	0	0
CERS6-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CES2	49	103	0	2	44	35	7	56	84	35	0	0	238	54	0	110	277	36	36	158	109	151	148	116	6	81	2	26	91
CES3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	7	0	0	0	7	18	0	2	1	0	0	0	0	0
CES4A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	12	0	12	0	0	0	0	0	83	0	0	0
CES5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES5AP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CETN1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	12	0	0	0	0	0	0	13	1	0	0
CETN2	386	501	171	42	18	296	7	192	578	334	191	39	605	395	225	640	417	200	263	537	250	746	280	235	163	919	408	532	583
CETN3	203	244	0	17	45	235	0	120	139	184	69	99	409	264	124	326	259	101	157	291	83	137	311	296	118	418	286	162	226
CETN4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CETP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
CFB	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	39	0	0
CFC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFC1B.uid_3778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFC1B.uid_3786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFD	21	174	36	9	0	23	2	38	43	26	0	1	71	10	0	59	35	23	42	85	0	42	171	44	29	105	0	45	92
CFDP1	399	360	70	28	60	409	34	127	252	454	138	39	388	442	211	629	474	140	331	578	409	513	384	537	238	818	402	662	227
CFH	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CFHR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFHR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CFHR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
CFHR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3
CFHR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
CFI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFL1	9250	14573	1483	1104	1414	8277	312	2109	6534	7978	2025	1818	14258	11583	7162	14617	9970	4919	9933	12958	5256	12397	10115	6717	4399	15533	11691	16791	8253
CFL1P1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	4	1	0	0	1	0	0	1	0	0	0	0	1	14
CFL2	225	606	56	35	32	228	66	98	458	416	203	3	513	611	717	837	449	125	284	1038	42	338	361	330	106	1071	625	855	297
CFLAR	1598	47	1	0	26	358	0	4	28	1081	2	0	1	1228	0	435	150	12	95	101	32	17	8	83	457	77	1245	61	76
CFLAR-AS1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	19	0	0
CFP	0	0	0	0	0	5	0	0	0	0	0	0	0	16	0	0	0	6	0	0	0	4	0	0	4	3	0	0	0
CFTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
CGB	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CGB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGB5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
CGB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGB8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGGBP1	463	218	156	12	26	228	26	9	123	440	30	1	196	223	15	318	207	66	146	322	113	98	328	368	101	396	124	377	84
CGN	12	882	0	3	5	194	22	1	2	179	2	0	73	147	11	145	156	95	339	239	20	145	124	192	58	595	405	36	77
CGNL1	0	0	0	0	0	0	0	0	0	136	0	0	24	0	0	70	82	0	1	0	0	0	0	0	0	0	0	8	0
CGREF1	0	0	0	2	16	100	0	0	25	0	0	40	14	56	0	109	39	20	33	19	18	2	21	0	15	23	0	70	131
CGRRF1	318	157	0	6	26	93	0	0	65	76	0	24	168	32	0	104	44	53	11	263	0	105	122	126	77	233	125	75	50
CH25H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHAC1	0	0	131	0	0	0	0	0	0	75	0	0	0	1	0	0	0	0	0	0	0	47	21	1	0	0	0	0	2
CHAC2	321	155	15	3	0	88	0	1	0	246	0	0	79	137	123	252	114	34	129	215	250	268	55	6	81	111	0	454	59
CHAD	0	0	1	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0
CHADL	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	5	0	0	3	1
CHAF1A	202	369	111	25	101	137	12	29	192	191	21	70	174	134	50	238	136	184	216	240	235	336	238	294	121	560	280	208	125
CHAF1B	201	476	191	14	19	170	1	111	75	292	1	59	275	99	54	602	497	63	34	391	148	590	94	211	90	562	249	398	98
CHAMP1	6	1	2	0	7	29	0	3	6	77	0	0	20	17	8	8	19	7	15	62	67	7	59	5	20	13	29	18	13
CHAT	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHCHD1	352	497	87	114	92	523	62	378	306	568	42	154	955	749	474	830	616	356	592	523	168	328	777	257	388	714	587	653	653
CHCHD10	49	67	138	26	2	136	44	75	296	44	70	16	194	114	70	151	54	107	217	30	61	35	51	41	74	88	52	32	162
CHCHD2	1524	1874	642	244	254	1459	249	489	1681	2211	523	365	3052	2796	1845	4115	2102	1235	1766	2388	892	2172	2403	1257	1380	2410	1869	2808	2401
CHCHD3	664	756	104	36	51	533	25	275	326	1028	45	143	623	988	439	834	1140	357	470	1114	419	1154	674	295	389	1628	664	1188	436
CHCHD4	471	553	65	7	68	371	120	38	88	273	2	3	370	415	297	745	527	191	262	469	266	479	549	332	173	635	363	640	349
CHCHD5	213	144	0	30	2	149	66	19	34	236	42	19	165	125	190	219	142	113	91	107	43	88	208	98	132	168	74	187	125
CHCHD6	54	47	26	0	0	10	0	42	126	44	11	0	168	37	88	78	73	35	101	49	1	86	71	50	46	130	65	58	0
CHCHD7	363	416	181	126	75	420	49	248	662	877	329	79	1089	930	643	1452	778	493	844	495	397	791	1240	555	347	1442	501	1043	1145
CHD1	719	251	178	29	49	351	40	90	277	178	80	53	351	269	218	345	323	201	486	487	117	372	607	161	88	820	117	655	394
CHD1L	162	164	0	1	25	268	20	2	75	651	97	91	95	83	120	213	194	149	107	619	77	166	264	76	228	534	302	318	60
CHD2	268	46	207	16	25	179	87	0	134	325	75	3	238	126	68	346	232	172	291	375	303	131	129	3	162	248	187	277	87
CHD3	24	53	0	7	12	85	6	0	7	66	63	216	54	14	110	175	64	20	81	39	10	7	113	280	53	148	0	86	55
CHD4	576	490	336	86	112	831	97	94	339	1779	226	198	1033	594	646	1319	1299	508	991	1878	705	1136	752	1108	446	4694	630	1278	966
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	33	0	0	0	0	0	15	5	0	0	0
CHD6	881	88	88	12	15	71	0	57	78	464	11	0	106	127	104	258	46	102	148	108	327	109	73	97	119	541	124	28	169
CHD7	373	315	37	56	60	313	13	216	436	478	98	77	883	244	514	853	567	410	712	1275	591	731	690	903	122	2161	244	1201	409
CHD8	218	122	170	48	17	97	9	68	157	156	52	9	350	126	127	315	259	136	276	457	280	183	87	174	160	329	260	409	341
CHD9	89	1	0	0	37	130	0	0	44	1	0	3	94	63	15	240	163	82	180	106	120	39	2	267	25	144	155	7	52
CHDC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CHDH	49	0	0	1	0	0	0	0	0	0	0	0	0	0	0	64	3	13	0	41	0	0	0	0	20	0	7	0	0
CHEK1	95	354	143	17	32	420	95	134	270	528	249	2	435	465	324	531	294	198	292	966	384	789	245	393	187	1347	296	1472	239
CHEK2	31	57	19	16	10	175	0	36	131	287	2	0	280	294	17	130	282	22	157	280	74	155	194	63	173	394	179	382	66
CHEK2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHERP	122	168	70	17	53	116	22	72	186	179	48	20	148	102	22	240	151	111	93	323	199	409	209	157	82	266	226	148	99
CHFR	233	211	0	12	15	139	1	20	226	188	0	9	372	80	60	214	145	149	99	409	144	650	258	282	72	328	253	871	169
CHGA	29	0	0	0	0	4	0	0	1	0	0	0	1	0	15	21	18	0	27	0	0	11	0	0	6	13	17	0	0
CHGB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI3L1	1	84	0	0	0	0	0	0	0	0	0	0	27	48	0	0	10	0	3	58	0	0	40	38	0	13	1	0	0
CHI3L2	347	158	1	66	66	485	0	174	297	768	115	2	507	761	222	891	580	288	204	467	115	886	134	699	282	756	1260	568	413
CHIA	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
CHIAP2	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHIC1	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHIC2	37	161	128	1	0	32	0	0	9	0	1	1	10	66	0	46	4	36	67	26	39	68	0	0	46	3	58	9	21
CHID1	228	491	46	41	100	394	17	34	363	327	27	266	396	461	249	1093	726	535	660	1207	402	1108	526	290	144	637	637	1273	497
CHIT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHKA	45	0	0	0	0	29	3	0	20	0	33	0	104	0	1	35	41	17	41	34	0	17	0	0	4	55	6	0	0
CHKB	10	8	15	1	3	8	0	10	11	13	7	2	22	1	32	13	16	12	6	19	5	18	23	0	2	22	5	19	9
CHKB-AS1	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	13	0	0	0	0	8	0	0	11	0	0	0	0
CHKB-CPT1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
CHL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CHM	199	35	18	1	10	60	55	1	43	5	0	15	32	0	0	134	111	30	38	81	2	152	86	64	6	131	2	210	54
CHML	0	0	1	7	20	49	0	0	0	206	0	0	84	0	10	52	121	47	81	6	332	266	6	0	70	36	0	0	0
CHMP1A	1248	481	63	123	68	610	165	307	687	883	301	157	1037	682	780	1437	1882	352	883	1476	399	1943	1070	707	410	832	636	802	879
CHMP1B	955	647	26	48	166	579	0	211	552	943	52	171	1199	967	196	1538	832	423	719	1113	346	719	698	953	568	1710	824	1683	449
CHMP1B2P	10	5	0	0	0	36	0	0	0	0	0	0	0	5	13	0	6	5	0	13	6	1	0	4	0	0	5	0	0
CHMP2A	218	444	327	35	26	191	0	41	237	197	79	32	584	404	278	725	330	238	503	362	1	310	357	234	115	352	87	525	236
CHMP2B	655	520	226	19	97	192	143	94	109	621	104	32	560	558	266	909	566	197	300	641	283	267	617	163	283	778	326	631	254
CHMP3	6	10	2	3	3	14	10	5	11	12	6	0	11	18	10	17	16	5	16	8	4	10	9	13	8	11	21	16	19
CHMP4A	195	163	21	43	6	299	2	39	144	200	131	57	431	568	91	198	402	152	346	474	79	309	188	126	287	473	288	733	340
CHMP4B	4	0	139	7	9	39	2	6	0	0	0	0	16	11	3	13	9	7	20	2	30	14	0	30	8	0	0	7	0
CHMP4C	2	0	0	15	0	67	0	43	0	22	0	0	45	41	0	73	161	5	0	46	0	152	60	1	8	0	41	0	41
CHMP5	1017	203	2	18	37	293	61	157	205	413	2	276	491	499	576	397	541	92	441	594	34	416	321	341	225	658	634	664	417
CHMP6	109	328	149	13	19	207	0	115	449	50	21	13	243	242	162	475	348	98	125	679	104	420	364	227	148	524	184	834	263
CHMP7	30	155	97	6	9	96	3	24	105	191	19	169	54	1	14	209	105	69	151	59	49	65	31	39	52	61	5	189	15
CHN1	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	5	0	12	0	9	89	0	0	0	0	0	0	0	0
CHN2	0	7	0	2	5	9	0	0	6	56	0	33	0	0	0	7	61	6	0	9	14	25	30	23	5	14	0	19	35
CHODL	0	0	0	0	0	63	0	0	0	90	0	0	0	62	0	0	2	22	15	32	5	7	0	0	3	0	0	0	0
CHODL-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHORDC1	882	913	96	16	50	628	0	158	477	472	2	131	814	762	1079	973	787	289	534	2007	275	1606	1173	582	162	2939	371	1903	439
CHP1	2350	4433	331	134	391	2686	26	538	1464	3727	372	317	2887	4564	1928	5001	3460	1416	2997	4143	2035	3817	2303	1754	2082	8674	4578	6872	2148
CHP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CHPF	20	0	0	0	14	27	34	0	4	123	0	0	50	17	0	5	81	19	31	4	65	29	0	0	53	10	0	4	23
CHPF2	55	1	0	1	0	60	2	0	2	153	0	0	26	4	0	30	14	0	7	0	0	5	0	23	11	48	0	31	28
CHPT1	27	49	1	0	60	70	23	1	123	43	9	137	46	134	33	138	86	42	106	55	122	62	13	95	17	283	68	43	56
CHRAC1	21	183	0	5	17	47	23	1	51	292	16	74	76	204	21	76	181	49	70	263	47	77	203	48	73	209	283	53	78
CHRD	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
CHRDL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRDL2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRFAM7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	2	0	0	0	0
CHRM3	1	0	0	0	18	1	0	0	0	0	0	0	0	5	0	21	0	2	46	73	0	1	0	88	0	0	35	0	3
CHRM3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM3-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	31
CHRNA1	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
CHRNA10	0	0	0	0	0	9	0	0	0	0	50	0	1	0	0	0	0	0	53	15	0	10	0	1	3	25	11	0	0
CHRNA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
CHRNA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CHRNA5	0	0	0	0	0	14	2	0	0	13	0	0	6	0	0	14	1	0	80	25	34	1	75	0	5	19	4	0	41
CHRNA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
CHRNA7	15	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	9	5	0	0	8	0	0	0
CHRNA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CHRNB1	0	40	0	4	0	0	0	0	1	33	0	0	0	27	51	0	126	14	0	31	0	9	81	0	17	120	15	0	1
CHRNB2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CHRND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNE	0	0	0	0	0	1	0	0	4	10	0	0	0	0	0	19	13	8	16	1	0	2	31	0	0	0	14	0	1
CHRNG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	12
CHST10	0	0	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1
CHST11	35	6	8	0	31	1	0	0	14	60	15	2	1	22	0	15	5	35	0	10	0	28	50	0	4	0	0	0	39
CHST12	275	129	0	10	3	92	0	20	21	266	2	0	51	313	78	147	160	24	74	22	12	67	2	74	117	81	346	27	100
CHST13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST14	0	17	0	5	0	13	0	0	34	0	0	7	68	0	0	0	66	11	9	37	0	6	4	0	1	0	0	64	0
CHST15	0	0	0	0	0	0	0	0	19	1	1	0	4	0	5	45	80	11	100	0	0	22	0	1	0	0	11	141	0
CHST2	509	195	0	15	43	542	91	1	122	1060	25	22	190	1259	63	343	296	186	408	136	109	153	85	188	456	234	314	209	167
CHST3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	40	0	0	0	0	0	0	0	0	0	7
CHST4	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHST5	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
