HIRA	22	2	13	71	22	103	0	129	0	0	0	0	0
HIRIP3	0	4	42	1	83	0	915	150	397	0	0	7	441
HIST1H1A	0	0	0	43	0	18	0	24	0	50	0	3	0
HIST1H1B	0	0	17	70	18	0	0	25	190	12	318	0	14
HIST1H1C	1	0	12	0	0	0	0	6	0	187	0	0	0
HIST1H1D	0	1	0	28	0	41	0	0	0	0	0	6	0
HIST1H1E	0	0	0	0	2	0	0	35	0	0	0	0	0
HIST1H1T	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2AA	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2AB	0	0	0	0	0	0	0	18	0	0	0	0	0
HIST1H2AC	0	4	0	0	0	0	65	23	0	1	0	0	0
HIST1H2AD	0	0	0	0	0	0	0	4	0	0	0	0	0
HIST1H2AE	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2AG	0	0	0	0	0	0	0	55	0	0	0	0	0
HIST1H2AH	0	0	29	0	0	0	0	0	0	0	0	0	0
HIST1H2AI	0	0	0	0	1	0	0	9	0	0	0	0	0
HIST1H2AJ	0	0	0	0	0	1	0	0	0	0	0	0	0
HIST1H2AK	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2AL	0	0	0	0	0	0	286	0	0	0	0	0	0
HIST1H2AM	0	0	26	0	10	0	204	0	175	0	0	0	0
HIST1H2APS1	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BA	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BB	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BC	19	0	11	0	0	13	0	1	4	0	0	0	0
HIST1H2BD	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BE	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BF	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BG	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BH	0	1	17	34	0	0	0	0	0	2	0	37	0
HIST1H2BI	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BJ	0	0	0	33	0	0	0	0	0	0	0	0	0
HIST1H2BK	28	0	9	0	0	0	9	0	0	0	22	0	0
HIST1H2BL	0	0	0	15	0	0	0	0	0	0	0	0	0
HIST1H2BM	0	0	0	0	2	0	0	33	0	0	0	0	0
HIST1H2BN	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BO	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H3A	0	0	0	0	0	33	0	0	0	0	0	0	0
HIST1H3B	0	0	0	0	0	0	0	0	0	0	0	0	127
HIST1H3C	0	0	9	0	1	0	0	46	0	0	259	0	1
HIST1H3D	0	0	0	0	0	44	0	0	0	0	0	49	0
HIST1H3E	0	0	0	0	0	2	0	0	0	0	0	0	0
HIST1H3F	0	0	14	0	0	0	0	0	0	0	7	0	0
HIST1H3G	0	0	0	4	3	45	0	14	1	0	0	0	175
HIST1H3H	0	0	0	0	0	0	0	6	0	0	0	0	0
HIST1H3I	0	0	14	33	0	0	0	0	0	0	2	0	0
HIST1H3J	0	0	0	0	0	0	0	0	0	0	0	0	128
HIST1H4A	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H4B	0	0	0	0	7	0	0	0	0	0	0	0	148
HIST1H4C	1394	81	495	3879	356	2160	1888	2760	1401	7023	2084	3756	6496
HIST1H4D	0	0	15	0	0	0	0	0	0	0	0	0	0
HIST1H4E	0	0	0	0	7	0	0	0	0	0	0	0	0
HIST1H4F	0	0	0	0	0	0	0	36	0	0	0	0	0
HIST1H4G	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H4H	0	0	0	0	0	0	0	2	0	0	0	0	0
HIST1H4I	0	4	19	0	7	0	0	33	0	1	0	0	0
HIST1H4J	0	0	0	0	0	1	1	0	0	24	0	0	0
HIST1H4K	0	0	0	0	0	0	5	0	0	0	0	0	0
HIST1H4L	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2AA3+HIST2H2AA4.uid_1721	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2AA3+HIST2H2AA4.uid_1726	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2AB	0	0	0	0	9	0	0	0	0	0	0	0	0
HIST2H2AC	0	0	0	0	3	0	0	0	0	0	0	0	0
HIST2H2BA	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2BC	0	0	0	0	0	0	0	0	0	15	0	0	0
HIST2H2BE	0	0	0	0	0	0	0	0	0	0	6	0	0
HIST2H2BF	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H3A+HIST2H3C.uid_1723	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H3A+HIST2H3C.uid_1731	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H3D	0	0	0	0	0	0	0	0	0	0	20	0	0
HIST2H4A+HIST2H4B.uid_1718	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H4A+HIST2H4B.uid_1724	0	0	0	0	0	0	0	0	0	0	0	0	0
HIST3H2A	35	0	0	0	0	0	397	0	0	0	0	42	88
HIST3H2BB	0	0	0	37	0	0	87	0	0	0	0	0	0
HIST3H3	0	0	0	0	0	0	0	0	0	0	0	0	39
HIST4H4	0	0	0	0	0	0	0	0	0	0	0	0	0
HIVEP1	54	0	32	190	28	63	317	4	6	0	0	0	2
HIVEP2	0	0	0	0	0	0	0	0	0	1	0	2	0
HIVEP3	0	0	0	0	0	0	0	0	0	0	2	0	1
HJURP	138	1	176	170	47	146	1786	61	0	0	0	130	0
HK1	418	7	359	350	108	151	3229	253	1	165	183	132	722
HK2	347	22	173	1141	203	317	6141	439	739	805	301	796	1129
HK3	0	0	0	0	0	0	1	0	0	0	0	0	0
HKDC1	0	0	0	0	0	0	0	0	0	0	0	0	0
HKR1	0	7	41	234	14	0	0	0	0	0	449	422	0
HLA-A	0	0	0	0	0	54	2	0	0	0	0	0	0
HLA-B	0	0	10	0	0	0	0	0	0	0	237	0	0
HLA-C	0	8	26	0	31	97	689	104	27	1621	108	17	498
HLA-DMA	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DMB	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOB	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DPB1	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DPB2	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA1	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQB1	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQB2	0	0	0	0	0	0	0	0	0	2	0	0	0
HLA-DRA	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRB1	0	0	6	51	1	0	680	0	1	0	0	0	0
HLA-DRB5	0	0	0	0	0	0	213	0	0	0	0	0	244
HLA-DRB6	0	0	0	4	0	0	1095	0	0	0	0	1	0
HLA-E	151	14	446	245	152	290	1556	526	152	2048	98	331	1240
HLA-F	3	1	224	101	82	341	404	237	298	71	94	122	332
HLA-F-AS1	22	0	16	1	0	0	0	6	0	0	0	0	0
HLA-G	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-H	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-J	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-L	0	0	1	0	0	2	3	0	0	1	0	78	2
HLCS	2	0	0	66	12	0	629	140	156	0	3	0	1
HLF	0	0	0	0	0	0	0	0	0	0	0	0	0
HLTF	29	1	68	1	23	4	241	20	23	1317	17	128	799
HLTF-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
HLX	0	0	0	0	0	0	0	0	0	0	0	0	0
HLX-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
HM13	438	19	531	528	329	750	5454	542	940	2263	1129	315	2606
HM13-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
HMBOX1	1	2	53	214	45	270	154	146	12	0	294	236	82
HMBS	12	4	282	132	60	0	389	200	773	272	476	3	0
HMCES	159	10	150	945	40	0	2674	296	166	934	107	595	208
HMCN1	0	0	0	0	0	0	0	2	0	0	0	0	0
HMCN2	0	0	0	0	0	0	0	0	0	0	0	0	0
HMG20A	5	0	133	139	11	5	129	37	385	618	225	179	0
HMG20B	193	5	159	192	50	144	1462	72	353	1577	275	485	170
HMGA1	2004	70	1245	3457	584	4324	12471	2461	4166	10540	2722	1893	3482
HMGA1P7	0	0	0	0	0	0	0	0	0	0	0	0	1
HMGA2	0	0	1	0	0	0	0	2	0	0	0	0	0
HMGB1	113	8	115	363	67	230	1539	146	173	1313	209	336	828
HMGB2	439	6	161	494	66	553	5957	546	225	2618	678	554	1177
HMGB3	292	15	267	787	368	337	3727	393	700	2589	700	892	1906
HMGB3P1	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGB4	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGCL	0	0	136	110	1	10	216	36	559	0	16	13	0
HMGCLL1	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGCR	296	25	993	881	917	528	3469	749	1667	1012	289	510	10459
HMGCS1	337	4	132	1220	34	49	5728	163	408	438	438	2254	3020
HMGCS2	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN1	375	12	311	469	157	355	3070	541	370	1232	538	506	1687
HMGN2	95	8	286	537	130	526	3407	309	298	798	163	574	1004
HMGN2P46	0	0	0	0	0	0	1	0	0	0	0	0	0
HMGN3	5	0	23	23	8	69	172	122	228	645	60	25	82
HMGN3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN4	0	0	80	12	56	306	712	126	407	739	1	239	450
HMGN5	65	4	0	3	1	0	145	11	0	128	116	0	7
HMGXB3	58	0	0	236	14	23	838	133	105	347	228	6	0
HMGXB4	127	7	119	79	11	28	918	133	133	1339	162	4	445
HMHA1	164	3	0	141	13	0	860	0	4	142	1	84	0
HMHB1	0	0	0	0	0	0	0	0	0	0	0	0	0
HMMR	315	1	88	273	50	103	1804	51	31	562	192	117	1091
HMMR-AS1	5	0	2	7	1	0	34	0	3	55	3	1	25
HMOX1	137	6	90	405	59	21	1597	0	34	39	1	770	371
HMOX2	254	6	396	1070	119	108	7188	217	2	520	713	1911	839
HMP19	0	0	0	0	0	0	0	0	0	0	1	0	0
HMSD	0	0	0	0	0	0	0	0	0	0	0	0	0
HMX1	0	0	0	0	0	0	0	0	0	0	1	0	0
HMX2	0	0	0	0	0	0	0	0	0	0	0	0	0
HMX3	0	0	0	0	0	0	0	0	0	0	0	0	0
HN1	1716	16	1224	2341	232	977	11437	1138	2298	12213	1428	2635	2063
HN1L	453	8	108	1076	33	95	2236	153	16	2333	467	136	585
HNF1A	0	0	0	0	0	0	0	0	0	0	0	0	0
HNF1A-AS1	0	1	0	0	0	7	0	13	0	33	11	0	6
HNF1B	0	1	0	95	112	45	0	15	0	0	0	1	561
HNF4A	10	1	225	9	185	377	467	134	152	201	126	0	1142
HNF4A-AS1	0	0	0	0	0	0	0	0	0	2	0	0	0
HNF4G	0	1	0	0	0	0	0	24	0	0	0	0	0
HNMT	0	0	18	0	0	0	0	3	0	1	1	0	0
HNRNPA0	136	5	40	210	23	189	653	37	78	213	273	93	298
HNRNPA1	67	1	36	55	17	74	535	59	96	785	88	104	276
HNRNPA1L2	0	0	17	0	0	3	71	1	1	4	0	37	211
HNRNPA1P10	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPA1P33	7	0	1	4	0	0	253	0	0	0	0	16	0
HNRNPA2B1	781	34	1472	1599	385	1564	7001	1461	1095	6882	1349	1883	3327
HNRNPA3	71	3	47	76	18	55	373	41	23	600	282	133	57
HNRNPA3P1	0	0	0	0	0	0	1	0	0	1	0	0	0
HNRNPAB	642	13	232	811	53	205	2296	262	620	2312	539	458	309
HNRNPC	512	18	836	1998	326	738	10970	1148	876	2902	713	1935	3076
HNRNPCL1	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0	2	0	0	0	0	1	0
HNRNPD	559	5	210	307	74	188	2396	564	637	4366	900	471	121
HNRNPDL	330	16	543	758	245	477	6071	601	995	4398	667	710	2046
HNRNPF	437	68	2154	2203	1082	3016	25081	1713	1827	5843	1670	2289	7377
HNRNPH1	594	13	723	1459	460	1234	9046	1125	342	4824	1951	1871	4949
HNRNPH2	0	0	4	16	3	3	146	1	0	0	0	16	27
HNRNPH3	68	8	127	530	141	201	2774	201	58	669	325	410	434
HNRNPK	195	19	793	865	217	1250	4266	614	369	2758	309	1252	2567
HNRNPKP3	0	0	0	0	0	2	7	0	2	2	0	1	2
HNRNPL	259	5	135	386	52	121	1043	226	122	400	346	167	523
HNRNPLL	0	1	24	96	0	26	0	48	51	46	85	0	0
HNRNPM	1286	50	1233	2767	805	1473	13323	1814	1542	3418	1125	2464	4288
HNRNPR	541	5	406	1043	157	439	7512	138	125	1775	93	1286	2408
HNRNPU	412	10	207	1234	169	537	5360	486	466	4754	428	986	1121
HNRNPU-AS1	43	1	15	36	5	1	188	60	44	1526	210	74	0
HNRNPUL1	587	17	154	288	118	506	1092	237	248	1076	619	243	157
HNRNPUL2	18	0	8	78	14	8	196	27	23	275	37	0	0
HNRNPUL2-BSCL2	0	0	0	0	0	0	0	0	0	0	0	0	0
HOGA1	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMER1	0	1	3	134	2	0	0	0	0	874	69	0	4
HOMER2	0	0	11	0	3	40	0	71	0	0	0	0	0
HOMER3	0	0	0	0	0	0	108	0	0	0	47	0	0
HOMEZ	0	0	0	159	0	0	43	0	0	0	0	9	0
HOOK1	27	0	14	1	0	0	109	3	302	0	0	113	0
HOOK2	23	3	129	129	34	16	276	18	0	0	141	37	988
HOOK3	124	1	31	7	16	112	190	54	63	683	4	197	0
HOPX	19	0	1	0	0	0	875	0	0	0	0	0	0
HORMAD1	1	0	44	4	16	32	81	27	1	22	120	21	27
HORMAD2	0	0	0	0	0	26	0	0	0	0	0	0	0
HORMAD2-AS1	22	6	309	29	154	224	505	356	134	1424	94	34	948
HOTAIR	0	0	0	0	0	0	0	0	0	0	0	0	0
HOTAIRM1	0	0	0	0	0	0	0	0	0	106	0	0	0
HOTS	0	0	0	0	0	0	0	0	0	0	0	0	0
HOTTIP	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA1	0	0	0	29	0	0	1	25	37	0	0	0	0
HOXA10	0	0	0	9	0	0	0	0	1	339	0	0	0
HOXA10-AS	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA10-HOXA9	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA11	4	0	0	0	0	0	0	0	0	7	0	0	0
HOXA11-AS	0	0	0	0	0	0	0	0	0	141	0	0	0
HOXA13	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA2	0	0	0	0	0	0	0	0	110	0	0	0	0
HOXA3	0	0	0	0	3	0	0	18	0	372	1	0	4
HOXA4	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA5	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA6	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA7	0	0	9	0	0	27	0	0	0	271	0	0	0
HOXA9	0	0	0	0	0	2	0	0	0	0	0	0	0
HOXB-AS1	0	0	0	0	0	0	0	11	0	0	0	0	0
HOXB-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXB1	0	0	0	0	0	0	0	33	0	0	109	0	0
HOXB13	0	0	20	0	0	0	0	0	1	0	0	0	0
HOXB2	4	4	6	0	5	0	0	36	105	0	6	28	0
HOXB3	0	2	0	0	0	0	0	0	0	0	0	54	113
HOXB4	18	0	0	12	7	0	132	0	29	0	0	3	0
HOXB5	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXB6	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXB7	0	8	102	69	10	75	320	28	1	0	0	0	0
HOXB8	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXB9	0	0	0	19	0	0	0	0	0	0	0	0	0
HOXC-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC10	0	0	0	0	0	0	0	0	0	0	0	14	0
HOXC11	0	0	0	0	0	0	0	0	0	0	0	0	1
HOXC12	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC13	0	0	0	1	0	0	0	75	62	0	0	0	0
HOXC13-AS	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC4	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC5	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC6	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC8	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC9	0	0	12	0	3	23	0	0	0	0	11	0	189
HOXD-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXD1	0	0	0	0	0	0	0	2	0	0	0	0	0
HOXD10	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXD11	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXD12	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXD13	0	0	2	0	0	0	0	36	0	428	180	0	0
HOXD3	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXD4	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXD8	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXD9	0	0	0	0	0	0	0	0	0	0	0	0	0
HP	0	0	0	0	0	0	0	0	0	0	0	0	0
HP08942	0	0	0	0	0	0	0	0	0	0	0	0	0
HP09025	0	0	0	0	0	0	0	0	0	0	1	1	0
HP09053	0	0	0	0	0	0	8	0	0	0	0	0	0
HP1BP3	271	12	156	131	30	143	1282	189	69	208	336	133	610
HPCA	0	0	0	0	1	0	0	0	0	0	0	0	0
HPCAL1	1	1	0	0	0	0	231	41	246	0	1	105	0
HPCAL4	0	0	0	0	0	0	0	0	0	0	0	0	0
HPD	0	0	0	0	0	0	0	79	0	1	0	0	0
HPDL	98	5	4	276	12	271	1098	377	1	312	547	311	199
HPGD	329	1	220	117	32	233	1535	127	242	1205	66	442	104
HPGDS	0	0	0	0	0	0	0	0	0	0	0	0	0
HPN	0	0	0	0	0	0	0	0	0	0	0	0	0
HPN-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
HPR	0	0	0	42	0	0	8	0	0	0	0	0	0
HPRT1	4	0	6	141	15	0	1259	43	11	6	0	191	101
HPS1	0	4	66	306	30	107	774	114	1	0	0	143	473
HPS3	1	0	10	10	0	89	236	0	0	1	0	142	0
HPS4	10	3	202	10	5	0	250	1	18	0	168	1	0
HPS5	34	1	13	0	0	14	562	0	5	0	0	22	534
HPS6	64	17	37	88	30	0	0	0	0	0	0	0	0
HPSE	0	1	6	0	0	45	0	59	140	0	0	0	0
HPSE2	0	0	0	0	0	0	0	0	1	0	0	0	0
HPVC1	0	0	0	0	0	0	0	0	0	0	0	0	0
HPX	0	0	33	0	0	0	0	0	0	0	0	0	0
HPYR1	0	0	0	0	0	0	0	0	0	0	0	0	0
HR	0	0	0	0	0	0	0	0	0	0	0	0	0
HRAS	432	2	67	51	20	0	1370	37	67	2503	0	304	1
HRASLS	0	0	0	0	0	0	0	0	0	0	0	0	0
HRASLS2	0	0	0	0	0	0	0	0	0	0	0	0	0
HRASLS5	0	0	0	0	0	0	119	0	0	0	0	0	0
HRC	0	0	0	0	0	0	0	0	0	0	0	0	0
HRCT1	0	0	0	0	0	0	0	0	0	0	0	0	0
HRG	0	0	0	0	0	0	0	118	0	0	0	0	0
HRH1	0	0	0	0	0	0	0	0	0	0	0	11	0
HRH2	0	0	0	0	0	0	0	0	0	0	0	0	0
HRH3	0	0	0	0	0	0	0	0	0	0	0	0	0
HRH4	0	0	0	0	0	0	0	0	0	0	0	0	0
HRK	0	0	0	0	0	0	0	0	0	0	0	0	0
HRNR	0	0	0	0	0	0	0	0	0	0	0	0	0
HRSP12	47	1	77	217	21	45	930	98	4	1126	145	172	176
HS1BP3	42	0	0	15	0	0	0	0	0	0	0	0	0
HS1BP3-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0
HS2ST1	21	1	14	17	6	1	41	89	22	0	24	26	0
HS3ST1	0	0	0	0	0	0	0	0	0	0	0	0	0
HS3ST2	0	0	0	0	0	0	0	0	0	0	0	0	0
HS3ST3A1	16	0	0	16	1	0	7	0	3	0	0	17	0
HS3ST3B1	0	0	0	0	0	0	0	0	0	0	0	0	0
HS3ST4	0	0	0	0	0	0	0	0	0	0	0	0	0
HS3ST5	0	0	0	0	0	0	0	14	0	0	0	0	0
HS3ST6	0	0	0	0	0	0	0	0	0	0	0	0	0
HS6ST1	121	10	229	161	19	94	815	80	280	1193	352	88	3
HS6ST2	0	0	0	113	0	0	0	0	0	0	0	0	0
HS6ST2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
HS6ST3	0	0	1	0	0	0	0	0	0	0	0	0	0
HSBP1	432	15	364	1290	150	397	4797	513	216	740	1056	1097	1216
HSBP1L1	1	0	0	0	0	0	0	0	0	0	0	0	0
HSCB	45	0	17	117	30	23	7	98	100	95	0	143	0
HSD11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD11B1L	0	0	32	0	0	0	0	0	0	0	0	0	0
HSD11B2	0	0	0	0	0	0	519	1	0	589	1	0	0
HSD17B1	238	2	27	92	21	62	317	14	243	0	1	208	0
HSD17B10	241	10	308	448	126	624	3945	345	1252	2426	489	1082	2296
HSD17B11	20	1	194	158	31	81	156	97	346	311	5	0	215
HSD17B12	43	2	178	156	16	209	1000	42	21	625	48	323	411
HSD17B13	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD17B14	25	0	0	0	3	0	172	21	0	541	1	0	0
HSD17B2	0	0	12	0	0	0	0	1	0	550	0	0	0
HSD17B3	0	0	0	0	17	0	0	0	0	0	0	0	0
HSD17B4	11	2	78	0	9	3	718	19	0	727	0	111	969
HSD17B6	0	0	7	0	0	46	0	0	0	0	0	0	0
HSD17B7	39	1	42	113	1	0	444	71	1	0	1	145	52
HSD17B7P2	0	0	2	0	0	0	5	0	0	0	0	0	0
HSD17B8	0	0	6	0	5	0	0	0	1	0	0	42	0
HSD3B1	0	0	0	0	0	0	1292	0	0	0	0	0	0
HSD3B2	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD3B7	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD3BP4	0	0	0	0	0	0	1	0	0	0	0	0	0
HSD52	0	0	0	0	0	0	0	0	0	0	0	0	0
HSDL1	0	0	72	0	9	0	0	0	0	0	2	0	0
HSDL2	0	1	19	173	8	58	299	56	155	80	42	170	55
HSF1	323	1	209	91	50	413	1196	157	87	48	49	266	1
HSF2	12	0	3	43	12	0	1	0	0	0	0	27	155
HSF2BP	0	0	0	0	0	0	0	34	0	0	0	20	0
HSF4	0	0	0	0	0	0	0	0	0	1	0	0	0
HSF5	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFX1.uid_13319	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFX1.uid_13321	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFX2.uid_13316	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFX2.uid_13320	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY1.uid_13484	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY1.uid_13485	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY1.uid_13486	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY1.uid_13589	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY1.uid_13593	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY1.uid_13594	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY1P1	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY2.uid_13483	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY2.uid_13487	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY2.uid_13590	0	0	0	0	0	0	0	0	0	0	0	0	0
HSFY2.uid_13595	0	0	0	0	0	0	0	0	0	0	0	0	0
HSH2D	27	1	30	56	5	8	226	24	0	0	0	43	202
HSP90AA1	3733	111	2095	6655	1122	2588	26450	3331	7818	32166	7105	5179	8081
HSP90AB1	3343	156	3878	9970	1862	3113	55261	6269	5816	32193	3997	7674	15745
HSP90AB4P	8	0	31	4	2	3	26	3	4	12	0	10	5
HSP90B1	353	14	434	753	147	146	3418	374	344	3392	420	927	2676
HSP90B2P	21	1	28	62	12	11	251	24	19	257	28	77	190
HSPA12A	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA12B	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA13	43	3	8	0	4	5	0	0	3	518	7	63	68
HSPA14	220	8	325	579	129	439	3335	173	244	1046	277	640	1179
HSPA1A	0	1	12	2	6	0	44	4	0	0	0	127	0
HSPA1B	30	0	19	38	11	0	362	15	1	0	0	34	0
HSPA1L	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA2	1	0	18	0	0	0	6	0	22	0	143	9	0
HSPA4	353	22	463	1563	235	223	7390	746	588	474	354	1266	1141
HSPA4L	0	0	0	0	0	0	512	0	0	0	7	119	1
HSPA5	327	20	610	1533	481	603	9394	194	99	2070	94	1095	6084
HSPA6	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA7	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA8	1899	99	5283	7863	1623	3529	88799	3713	4744	27914	3394	8080	11192
HSPA9	733	27	1578	1630	444	1323	10851	1060	1130	6051	610	2112	4560
HSPB1	5	0	132	0	0	101	53	40	0	83	0	0	106
HSPB11	59	0	4	45	0	0	329	0	0	0	0	52	0
HSPB2	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPB2-C11orf52	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPB3	0	0	0	9	0	0	0	41	0	0	0	0	0
HSPB6	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPB7	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPB8	126	0	0	672	0	0	5056	0	4	0	0	266	1
HSPB9	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPBAP1	9	3	66	118	3	0	439	48	138	1527	405	82	0
HSPBP1	282	11	442	372	171	639	4897	138	51	1139	395	499	587
HSPD1	863	24	781	2121	211	849	13199	913	847	3250	858	2489	4803
HSPE1	552	7	243	935	73	395	4550	399	551	2853	388	553	1069
HSPE1-MOB4	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPG2	0	0	0	19	20	0	0	1	0	1	1	0	0
HSPH1	163	1	156	62	22	210	682	54	185	524	156	527	471
HTATIP2	104	0	22	93	17	0	659	8	0	0	0	125	0
HTATSF1	11	1	29	182	87	0	103	59	30	0	44	198	0
HTATSF1P2	11	0	0	23	0	0	6	8	0	990	0	0	0
HTN1	0	0	0	0	0	0	0	0	0	0	0	0	0
HTN3	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1A	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1B	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1D	0	0	10	0	0	0	0	0	0	0	0	0	0
HTR1E	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1F	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR2A	0	0	0	0	0	0	0	0	0	0	0	0	0
