ESPNL	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPNP	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESR2	0	0	13	1	7	9	0	47	0	0	0	3	0	0	14	64	18	0	6	0	17	0	12	0	0	0	0	0	7	0	0
ESRG	264	89	1220	407	471	78	24	162	57	1754	54	38	70	2717	2434	65	147	120	440	60	63	99	153	42	171	87	77	22	354	192	145
ESRP1	309	330	840	754	887	475	409	742	442	1089	693	472	477	730	618	1138	989	158	319	649	511	759	910	209	354	204	584	412	243	859	474
ESRP2	584	206	159	732	193	150	184	599	245	412	150	339	106	112	382	243	391	498	195	17	255	374	408	272	209	206	129	125	131	358	230
ESRRA	224	232	333	474	444	270	265	712	74	559	168	558	233	169	194	307	363	363	174	388	250	217	300	210	339	318	217	187	128	150	271
ESRRB	0	0	3	35	26	0	42	5	0	80	23	16	0	24	6	58	55	0	34	98	30	0	20	31	0	0	2	0	21	1	0
ESRRG	0	23	75	270	226	121	81	29	0	155	338	51	156	132	39	431	317	852	366	175	19	259	299	143	708	425	163	105	274	339	27
ESX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESYT1	305	65	488	152	453	242	0	415	36	421	305	364	409	142	178	235	662	0	205	95	174	602	243	128	125	96	345	125	160	316	53
ESYT2	71	42	220	268	253	153	24	563	210	392	269	239	111	32	303	407	408	1	109	233	51	194	225	158	110	66	138	94	85	334	59
ESYT3	0	0	120	0	0	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETAA1	244	0	112	44	7	40	0	15	202	177	18	0	0	30	72	5	113	0	23	0	88	5	215	45	0	0	0	48	19	0	0
ETF1	963	1139	2163	2998	1987	1528	1038	2243	1286	2413	2356	2342	1323	934	883	2062	2946	803	1399	1005	1366	1916	2076	1284	2488	1402	1705	945	1101	2273	1705
ETFA	1399	1096	1032	1529	1143	1214	914	2295	1158	1332	1890	1952	585	736	693	1911	1445	725	1063	1055	1010	1069	1399	664	1277	749	652	639	830	1216	1690
ETFB	100	197	315	434	519	417	270	419	152	442	205	449	249	96	328	418	350	538	177	268	87	521	263	132	544	449	238	115	120	587	233
ETFDH	139	84	104	101	129	123	175	232	1	69	290	437	17	94	45	369	81	148	153	191	10	83	485	214	109	77	22	116	154	166	110
ETHE1	321	214	332	60	157	115	26	70	32	201	140	70	28	695	323	205	175	323	86	82	74	135	140	53	69	56	24	31	64	169	249
ETNK1	182	58	403	381	215	189	122	572	197	614	211	515	72	68	126	455	69	44	150	290	420	60	451	167	278	161	96	190	115	230	94
ETNK2	0	1	109	132	156	0	0	179	0	393	0	0	0	373	134	0	57	0	49	0	13	33	47	153	106	90	1	25	45	175	2
ETNPPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETS1	0	3	0	0	0	6	0	0	0	0	0	0	0	0	14	0	0	0	7	0	1	11	17	16	0	0	0	1	7	0	10
ETS2	11	0	130	1	54	104	0	39	1	164	3	14	9	0	69	21	125	4	3	79	7	36	16	23	101	78	14	33	0	203	0
ETV1	0	0	195	0	146	0	0	10	0	127	0	0	0	180	159	0	46	0	14	0	0	0	0	0	2	1	0	0	13	0	0
ETV2	0	0	0	7	0	0	0	0	29	0	4	2	5	0	0	0	0	0	0	0	0	0	0	0	16	16	2	0	0	0	0
ETV3	20	142	25	47	57	37	54	48	69	106	20	42	3	100	34	131	162	253	125	74	50	79	78	64	71	50	1	23	113	65	178
ETV3L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETV4	174	21	866	2	316	14	47	33	1	888	38	0	96	791	1010	55	168	276	109	37	0	101	6	143	0	0	93	0	84	50	25
ETV5	253	0	164	0	18	62	41	41	2	153	77	56	20	227	128	185	72	0	12	44	0	5	27	0	68	25	20	18	12	0	0
ETV6	68	0	4	0	12	3	0	20	81	60	39	26	0	61	25	1	44	0	11	1	0	32	38	23	6	3	0	12	4	27	1
ETV7	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVA1B	0	0	24	0	46	14	0	0	0	18	12	0	0	0	0	0	0	0	30	0	0	2	4	0	0	0	0	0	18	19	0
EVA1C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVC	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
EVC2	0	15	0	0	0	0	0	1	0	0	23	0	73	0	69	0	0	0	35	0	0	0	0	0	0	0	78	0	21	0	29
EVI2A	0	0	0	0	0	0	38	13	0	0	0	0	0	0	0	0	0	0	27	15	3	0	14	0	0	0	0	0	18	0	0
EVI2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0
EVI5	168	163	135	386	164	84	201	389	138	225	184	379	149	90	32	350	322	100	94	8	32	275	185	289	262	115	187	49	54	238	206
EVI5L	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVL	29	16	21	0	0	0	0	0	64	26	0	8	1	0	0	25	76	0	0	0	41	0	11	0	3	3	0	0	0	0	19
EVPL	0	11	0	0	55	0	0	8	0	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	10	0	9
EVPLL	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVX1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVX1-AS	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVX2	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
EWSR1	2856	1260	2118	3769	2693	2552	1071	3026	1323	3349	2381	2464	2064	1530	1522	3377	3057	1486	1481	1848	939	2651	3148	1313	2751	2053	2083	1308	1063	1809	1586
EXD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXD2	461	126	229	72	220	328	87	247	365	477	466	337	66	21	205	623	701	0	380	177	552	644	477	165	157	90	64	93	295	248	186
EXD3	0	0	0	0	55	0	0	0	5	15	0	3	0	1	0	66	36	39	0	0	0	5	4	0	0	0	0	10	0	0	0
EXO1	571	148	280	659	398	314	221	494	404	575	496	553	335	116	134	563	838	193	172	188	430	456	586	109	392	242	441	188	158	767	215
EXO5	249	0	37	58	0	0	67	11	0	25	68	24	0	0	0	103	0	0	0	194	0	44	30	0	51	35	0	16	1	106	3
EXOC1	193	106	111	187	60	97	130	348	121	338	103	59	269	166	192	205	120	0	122	113	79	55	89	128	156	94	339	73	89	95	185
EXOC2	211	0	14	333	88	44	144	29	9	90	126	15	30	14	20	57	62	0	18	167	0	57	31	48	27	21	37	63	16	1	2
EXOC3	70	68	155	362	129	280	112	188	1	123	221	208	187	0	215	124	236	0	177	158	160	4	156	35	117	70	165	152	116	84	73
EXOC3L1	0	0	22	61	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOC3L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOC3L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EXOC4	40	61	104	111	63	32	40	19	76	156	131	129	76	183	52	329	55	0	7	7	61	183	70	67	32	21	105	22	3	234	74
EXOC5	590	76	317	935	448	102	79	407	395	740	138	658	246	166	334	156	474	0	290	105	120	293	217	177	282	156	430	126	220	185	156
EXOC6	0	16	0	289	123	24	14	15	45	46	74	88	106	0	54	32	112	0	28	182	66	4	49	0	2	0	129	8	24	91	34
EXOC6B	0	0	1	48	3	9	0	19	0	44	61	59	5	0	17	12	72	0	56	0	68	0	19	0	48	26	1	12	32	1	0
EXOC7	275	137	557	918	330	289	173	237	137	300	152	321	143	224	488	149	333	28	95	83	176	244	255	234	359	247	138	249	59	546	144
EXOC8	92	24	80	74	17	16	47	17	0	64	65	39	0	63	64	74	97	0	2	0	54	13	54	44	0	0	0	41	1	45	57
EXOG	0	33	17	165	60	33	1	288	94	146	0	43	77	233	1	53	92	0	66	126	41	213	44	0	0	1	92	28	61	0	52
EXOSC1	402	204	697	1190	753	583	433	668	426	909	538	963	776	508	569	569	522	731	517	117	193	895	704	364	693	454	767	222	338	475	277
EXOSC10	836	1039	704	1416	1543	1321	729	1260	888	1297	1348	1485	641	943	537	1175	1689	2	511	518	523	1185	1205	702	925	556	597	452	443	1120	1454
EXOSC2	720	289	577	883	516	558	329	547	158	742	377	647	544	184	378	789	896	481	269	646	344	838	691	116	723	502	623	256	216	737	361
EXOSC3	1106	803	1077	1261	993	1021	383	1424	961	1462	1145	1245	696	829	988	1914	1401	1688	854	919	696	1276	1553	595	1875	1128	794	728	655	842	1180
EXOSC4	671	540	794	1502	1013	986	721	1491	529	1317	531	894	569	391	765	1346	954	1628	900	1003	221	1026	1082	740	1475	1258	517	427	626	781	627
EXOSC5	1111	698	1279	1698	1022	886	779	1431	606	1410	1085	1274	1315	934	610	1048	1265	499	890	835	950	1495	903	683	1630	1366	1163	632	641	1183	850
EXOSC6	244	18	108	85	125	135	54	102	40	103	62	55	150	274	120	131	177	207	75	36	47	98	95	6	51	33	140	48	63	23	28
EXOSC7	1069	483	551	1125	612	638	394	877	436	584	542	811	572	678	519	1059	939	1116	285	829	245	601	967	420	986	656	614	344	238	666	667
EXOSC8	609	269	677	479	357	592	215	999	280	981	624	339	405	386	352	698	739	460	516	457	247	1057	811	409	698	407	558	309	385	843	422
EXOSC9	1011	415	810	889	647	785	444	1003	809	1076	886	959	151	1077	363	1176	1256	1188	709	1290	559	909	1251	493	1330	749	185	380	576	592	606
EXPH5	20	12	309	115	211	20	13	55	20	209	93	89	49	424	644	3	141	0	77	141	0	61	93	32	24	7	71	60	70	13	19
EXT1	253	4	36	54	102	26	125	31	57	182	3	194	4	25	77	0	39	499	126	199	113	2	45	140	4	6	0	4	81	28	8
EXT2	175	348	79	124	105	116	152	948	137	448	73	705	270	0	125	253	256	109	160	153	412	226	433	122	158	123	335	130	113	149	456
EXTL1	0	0	0	1	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
EXTL2	76	142	373	127	48	77	67	84	0	140	146	230	72	0	137	334	53	198	28	0	88	51	96	65	0	1	83	91	20	1	211
EXTL3	787	103	370	26	188	21	1	112	2	74	70	155	99	0	48	85	185	0	97	219	6	3	229	0	47	26	119	49	71	0	125
EYA1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EYA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EYA3	398	156	453	389	530	307	141	593	424	515	405	257	184	381	369	235	390	1	206	212	550	387	426	75	197	135	246	273	170	334	206
EYA4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EYA4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EYS	0	0	1	0	4	0	3	0	11	0	14	0	0	0	0	31	9	0	1	0	25	0	0	2	0	0	0	0	0	0	0
EZH1	23	118	86	43	40	61	4	117	0	17	31	7	13	0	2	2	55	0	0	0	53	1	28	0	47	19	7	18	0	42	116
EZH2	437	228	165	671	252	465	486	716	267	641	278	714	199	372	42	511	563	485	142	219	196	370	459	334	887	512	256	140	118	537	338
EZR	9738	4016	8307	13642	8774	8222	6906	17363	6406	12597	9366	9929	5887	6271	4701	11262	10178	5946	5978	6498	5882	9086	11218	3862	9352	6159	6248	4959	4397	6915	5510
EZR-AS1	0	0	0	0	2	0	0	3	0	0	0	1	0	1	0	2	2	2	0	0	1	1	3	0	1	0	0	0	0	1	0
F10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F11-AS1	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F11R	4116	1505	3423	3750	3367	2514	2107	5086	3016	5303	3755	4127	2164	3627	2130	3599	4960	2140	2413	1474	2336	4432	4427	1920	2961	2004	2309	1794	1716	2446	1978
F12	0	0	10	0	62	0	0	0	0	0	0	0	0	0	0	0	47	0	39	0	0	0	0	40	0	0	0	0	26	0	0
F13A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F13B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2	0	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
F2R	0	150	59	0	1	0	1	0	0	49	0	92	0	0	0	0	91	0	6	0	0	0	0	3	0	0	0	25	4	0	168
F2RL1	641	200	1236	855	919	762	459	732	486	1154	874	524	494	716	1072	1007	1766	274	463	93	802	926	550	206	351	200	555	362	370	918	336
F2RL2	0	0	0	0	0	13	3	39	0	8	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
F2RL3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F3	531	0	333	315	837	103	60	2158	353	1468	378	1266	76	666	222	122	771	394	368	205	206	987	609	317	210	127	126	257	283	621	1
F5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8	7	0	26	0	87	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8A1.uid_13426	0	1	0	0	0	0	0	0	0	9	0	0	0	4	2	6	0	0	3	0	2	4	0	0	0	0	0	0	2	0	2
F8A1.uid_13440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8A1.uid_13450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8A2.uid_13431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8A2.uid_13446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8A2.uid_13458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8A3.uid_13432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8A3.uid_13447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8A3.uid_13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FA2H	121	0	3	0	30	0	0	12	0	0	0	23	0	41	53	8	0	0	0	0	0	0	33	0	0	0	0	6	0	0	0
FAAH	0	32	1	0	5	14	2	27	0	9	13	9	0	70	0	34	9	0	9	0	0	17	0	0	0	0	3	0	3	35	49
FAAH2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FAAHP1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	31	0	0	0	0	0	21	0	0	0	0	0	0	18	0
FABP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FABP12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FABP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FABP3	958	1156	1645	3085	3424	2413	1347	4105	1393	1768	1808	4462	1278	750	771	1815	1756	1414	1791	885	668	1137	3353	1017	2675	1735	1431	1768	1205	1169	1531
FABP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	14	0	0
FABP5	284	107	309	480	217	295	167	381	140	408	245	230	175	263	207	396	336	411	273	218	102	303	276	229	558	394	202	144	166	407	141
FABP5P3	4	3	5	6	4	4	2	0	2	2	6	5	3	5	0	6	6	2	3	2	1	2	21	6	6	5	1	4	1	3	0
FABP6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0
FABP7	232	196	705	1032	390	575	75	480	305	522	905	117	399	181	378	400	485	182	321	198	130	341	164	362	1254	757	540	312	251	659	296
FABP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FADD	379	45	241	286	606	351	40	553	329	365	336	579	54	223	52	365	560	381	245	365	424	337	354	107	223	169	44	224	170	185	53
FADS1	99	347	196	318	404	389	67	1100	195	431	257	541	164	213	41	235	392	675	416	439	433	358	664	207	479	332	172	175	336	97	473
FADS2	90	42	74	118	285	101	1	308	8	473	91	103	298	69	8	325	175	4	209	0	91	50	240	20	79	72	290	87	165	114	59
FADS3	6	102	130	9	81	20	31	25	0	84	136	8	109	98	111	207	126	219	88	0	0	0	12	33	69	50	88	0	71	12	159
FADS6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAF1	72	71	398	134	331	176	95	137	57	387	168	513	367	211	292	171	255	672	310	85	21	180	184	92	32	28	449	150	248	96	80
FAF2	477	300	664	479	567	460	153	533	521	1233	526	488	702	724	426	349	1066	469	385	139	440	492	422	175	320	239	857	166	284	748	368
FAH	0	55	56	154	92	24	19	58	1	44	132	40	0	0	25	0	0	0	78	0	15	43	47	100	71	42	0	5	49	38	85
FAHD1	303	1	156	240	98	175	92	152	108	193	184	144	147	140	130	353	119	1	111	94	45	257	178	0	67	36	128	88	99	0	3
FAHD2A	100	27	45	5	88	32	53	152	61	110	29	51	91	6	36	55	96	69	35	19	17	98	57	74	44	34	84	43	20	80	43
FAHD2B	23	0	16	24	19	4	0	7	0	29	8	91	6	32	19	0	13	0	1	0	0	0	10	15	2	1	2	0	0	20	0
FAHD2CP	0	0	0	0	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAIM	41	111	107	27	78	13	43	193	69	234	117	195	94	79	73	191	294	101	24	210	61	168	75	55	112	54	112	144	8	204	202
FAIM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
FAIM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM101A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM101B	198	138	319	18	251	65	207	776	269	441	211	694	163	178	112	577	427	264	288	230	201	356	430	54	239	147	167	54	194	104	195
FAM102A	0	1	101	234	59	31	0	190	186	182	75	46	28	431	100	135	153	270	176	0	4	90	105	395	109	108	43	55	109	86	0
FAM102B	108	8	293	2	95	44	0	34	0	482	78	17	1	252	154	96	40	0	63	84	131	44	20	96	11	4	1	11	44	7	11
FAM103A1	69	39	46	81	81	60	23	25	14	75	24	39	7	89	26	41	86	58	38	33	35	41	101	21	47	31	10	57	26	51	72
FAM104A	921	146	775	1009	484	457	415	844	498	688	659	1163	553	218	537	1041	1001	471	596	595	362	629	686	239	828	530	714	316	360	598	227
FAM104B	251	63	184	126	231	75	19	264	144	296	71	228	52	20	91	236	301	75	165	202	45	284	209	168	173	106	71	47	135	19	84
FAM105A	0	51	0	0	0	0	0	11	0	0	0	21	0	16	0	0	0	0	4	0	0	0	14	50	0	0	0	0	1	0	75
FAM106A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM106CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM107A	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FAM107B	70	5	421	179	169	98	46	65	196	702	92	199	22	306	128	354	75	5	178	171	0	73	33	38	151	85	22	112	155	22	6
FAM109A	143	14	4	0	0	10	0	49	34	57	29	4	84	32	0	131	4	204	9	0	0	38	5	0	28	27	72	3	12	25	14
FAM109B	141	0	0	0	6	0	0	0	0	18	10	0	0	1	0	0	0	0	0	0	0	0	0	0	38	38	0	81	0	0	0
FAM110A	0	207	156	282	373	433	37	723	104	208	184	304	302	240	141	539	239	1	54	852	43	697	468	380	563	488	245	208	35	99	214
FAM110B	1	38	165	352	281	146	136	179	180	240	249	150	34	26	92	282	346	95	50	198	212	381	304	69	151	125	37	63	38	182	72
FAM110C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM110D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM111A	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM111B	0	0	0	0	21	0	0	31	0	0	0	0	0	1	22	60	0	0	0	0	0	0	27	0	64	43	0	0	0	0	0
FAM114A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM114A2	0	46	3	2	114	42	83	58	91	152	33	94	46	0	218	74	123	201	70	183	199	110	95	71	20	5	53	100	53	97	90
FAM115A	0	8	9	43	7	12	1	58	19	53	10	12	1	1	26	20	18	0	18	2	0	19	20	3	6	11	1	3	19	89	2
FAM115C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
FAM115D.uid_10176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM115D.uid_10178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM117A	0	0	3	20	0	9	1	1	0	58	30	0	1	304	2	25	0	2	37	0	0	0	65	1	16	10	0	0	28	0	0
FAM117B	0	14	0	98	31	16	28	6	4	274	0	81	26	173	16	91	39	0	12	12	102	95	21	7	0	0	27	8	4	3	42
FAM118A	695	106	158	713	431	432	387	620	195	499	536	178	330	92	173	228	469	241	232	169	231	774	329	78	722	440	342	164	167	704	136
FAM118B	268	258	489	930	400	419	243	822	222	532	538	607	265	223	342	776	695	469	298	329	382	655	503	338	628	355	331	247	213	255	364
FAM120A	238	134	454	418	573	232	491	949	17	938	412	358	79	338	303	289	512	279	283	243	294	376	292	268	333	224	108	159	170	331	182
FAM120AOS	256	117	152	468	152	136	48	427	194	311	253	362	145	43	91	236	272	274	222	184	158	380	330	93	402	229	193	141	157	75	211
FAM120B	0	0	0	50	3	0	0	14	0	3	30	225	0	83	0	0	0	0	47	0	0	0	0	3	0	0	0	14	49	0	0
FAM120C	165	92	189	131	112	178	66	473	43	373	176	254	353	282	124	129	237	0	159	159	217	139	89	170	187	140	339	69	120	159	140
FAM122A	181	41	136	121	61	97	16	238	131	203	75	21	393	86	0	102	38	0	69	214	4	134	289	86	102	75	455	32	65	67	56
FAM122B	0	0	47	89	102	48	43	101	0	117	140	104	42	24	158	106	63	1	120	125	56	1	166	42	14	9	84	40	100	165	1
FAM122C	160	0	55	0	0	0	1	4	0	42	0	0	18	0	0	0	0	0	1	0	0	0	9	0	0	0	16	0	1	0	0
FAM124A	88	0	105	0	0	0	0	0	0	42	0	0	0	0	51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FAM124B	0	0	19	0	0	0	0	0	0	21	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FAM126A	165	0	159	226	175	107	13	275	51	457	260	195	6	109	204	169	40	5	115	0	117	117	199	54	311	133	12	131	119	143	0
FAM126B	15	6	128	82	143	54	28	43	20	290	308	89	18	98	110	332	360	43	48	113	179	27	150	53	170	111	32	93	40	78	9
FAM127A	253	141	416	351	323	99	105	805	49	630	326	317	391	362	244	549	262	242	136	237	38	139	571	192	500	383	357	126	96	104	166
FAM127B	1008	78	403	389	147	146	168	583	160	238	411	276	72	532	202	420	501	445	209	261	302	66	822	212	113	104	97	94	129	145	124
FAM127C	1	0	1	61	4	0	0	2	1	10	28	0	0	43	14	2	32	0	0	0	1	0	1	0	0	0	1	10	0	50	0
FAM129A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM129B	0	0	20	74	0	6	0	10	27	22	44	24	15	58	3	0	64	0	0	0	20	0	8	0	0	1	15	1	0	0	0
FAM129C	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM131A	0	0	85	85	43	3	67	27	0	81	165	6	0	0	0	35	75	0	44	0	0	46	31	118	25	21	0	11	35	167	1
FAM131B	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM131C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM132A	118	0	0	0	107	9	0	0	21	0	0	0	5	0	24	0	11	0	3	0	0	0	8	0	0	0	5	0	2	0	0
FAM132B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM133A	14	37	35	0	18	0	2	0	3	136	0	118	2	0	19	0	69	0	119	0	0	0	83	0	19	13	8	22	69	32	81
FAM133B	0	4	2	0	11	1	3	2	0	4	3	0	0	0	0	5	7	0	9	0	6	3	3	1	15	4	0	0	8	0	1
