DDX42	235	475	60	378	131	88	70	20	1	560	421	219	25	198	20
DDX43	157	678	299	173	111	209	166	63	596	785	516	159	436	2	712
DDX46	396	821	286	477	502	452	342	60	464	932	948	1094	562	256	427
DDX47	276	897	609	132	857	836	452	452	1732	2071	1208	674	818	895	879
DDX49	269	795	324	370	293	620	241	187	606	1740	551	969	953	335	1148
DDX5	2558	7574	3074	1945	3185	5853	1726	2052	7124	11038	7377	4400	5638	2985	8543
DDX50	27	40	23	23	29	158	23	151	32	115	147	29	100	1	0
DDX51	182	408	1	7	0	45	37	0	103	125	111	0	88	0	0
DDX52	195	716	193	133	644	322	101	67	584	811	445	544	350	480	353
DDX53	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
DDX54	308	364	122	300	614	0	192	102	464	523	89	219	329	27	742
DDX55	161	916	128	496	138	473	191	92	796	827	404	74	842	12	985
DDX56	903	2798	843	704	940	1339	428	243	1981	2995	2258	1690	1438	1450	1307
DDX58	30	2	77	0	0	0	1	0	0	68	0	0	0	0	76
DDX59	75	225	116	22	83	0	86	105	151	419	217	556	178	1	0
DDX6	227	789	221	435	330	613	64	128	1635	841	487	214	297	3	698
DDX60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DDX60L	0	0	1	0	45	1	0	0	0	14	24	0	0	0	0
DEAF1	5	0	0	192	0	96	53	0	48	92	26	52	54	44	0
DEAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DECR1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
DECR2	264	579	295	192	832	58	285	200	796	757	732	748	932	294	348
DEDD	313	1936	728	447	1138	855	235	622	1429	2375	911	456	1026	385	777
DEDD2	171	118	70	106	0	0	51	0	0	323	138	1	23	315	0
DEF6	0	0	0	97	0	0	0	0	0	0	0	0	94	0	0
DEF8	212	538	101	259	41	408	245	242	115	415	207	240	162	0	98
DEFA1+DEFA1B+DEFA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA1+DEFA1B.uid_10592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA1+DEFA1B.uid_10593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA10P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA11P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA8P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA9P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB103A+DEFB103B.uid_10604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB103A+DEFB103B.uid_10624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB104A+DEFB104B.uid_10607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB104A+DEFB104B.uid_10618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB105A+DEFB105B.uid_10614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB105A+DEFB105B.uid_10623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB106A+DEFB106B.uid_10291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB106A+DEFB106B.uid_10616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB107A+DEFB107B.uid_10610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB107A+DEFB107B.uid_10620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB108B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB109P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB109P1B.uid_10600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB109P1B.uid_10626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB122	32	81	65	98	18	0	45	77	66	123	208	315	48	0	89
DEFB123	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB124	18	0	0	0	68	0	6	0	0	50	10	28	1	0	0
DEFB125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB130+LOC100133267.uid_10357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB130+LOC100133267.uid_10667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB4A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFT1P+DEFT1P2.uid_10590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFT1P+DEFT1P2.uid_10591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEGS1	86	119	188	300	279	172	25	112	145	186	259	160	112	21	191
DEGS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEK	256	894	298	819	622	658	243	169	1460	1360	998	685	852	412	897
DENND1A	3	51	0	0	0	0	0	0	0	13	0	0	0	0	0
DENND1B	1	0	15	0	0	0	2	0	1	34	118	0	0	0	0
DENND1C	75	300	73	0	0	404	38	157	185	175	247	65	0	0	0
DENND2A	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0
DENND2C	0	28	0	0	0	3	0	0	0	50	59	0	0	0	0
DENND2D	4	144	12	0	62	24	11	0	0	15	1	0	2	0	0
DENND3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND4A	0	38	9	0	0	0	7	0	3	1	0	0	0	0	2
DENND4B	0	161	0	3	1	0	6	0	0	54	95	18	0	0	0
DENND4C	89	80	59	141	114	2	24	85	67	365	277	306	115	0	392
DENND5A	70	3	101	0	0	0	12	200	99	272	298	0	90	0	1
DENND5B	0	95	0	0	91	0	0	0	1	68	69	101	13	0	0
DENND5B-AS1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
DENND6A	0	0	0	0	0	0	18	0	0	0	0	90	0	0	0
DENND6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENR	247	950	371	114	951	1011	323	283	1104	1591	817	486	692	131	1716
DEPDC1	0	5	0	0	0	3	0	0	0	29	13	70	0	0	148
DEPDC1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEPDC1B	58	0	84	0	198	493	47	150	389	154	232	258	108	22	441
DEPDC4	0	2	25	0	0	0	12	0	0	32	9	0	11	0	0
DEPDC5	0	0	0	10	0	0	13	0	143	334	180	0	71	0	0
DEPDC7	78	279	157	110	113	0	40	0	7	422	439	138	0	0	167
DEPTOR	107	421	237	0	592	0	183	78	905	904	628	429	640	155	92
DERA	54	84	67	0	87	0	176	0	160	318	239	39	111	118	101
DERL1	116	373	141	41	313	0	160	0	219	549	72	2	166	44	187
DERL2	196	337	497	295	236	45	140	228	477	933	804	515	761	461	603
DERL3	40	153	21	0	102	0	0	0	0	0	0	100	61	0	0
DES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DESI1	23	128	136	0	295	76	30	100	97	81	50	1	151	0	0
DESI2	43	113	59	112	256	141	55	169	418	321	152	98	188	112	0
DET1	0	4	98	0	0	0	0	39	1	215	12	20	0	43	0
DEXI	0	0	0	6	0	79	15	0	0	47	0	0	16	0	18
DFFA	95	363	282	154	263	203	217	376	674	1044	852	524	384	0	459
DFFB	187	85	130	0	0	0	19	193	0	88	142	160	2	196	0
DFNA5	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0
DFNB31	0	0	0	0	0	0	0	4	0	0	1	31	6	0	0
DFNB59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGAT1	23	1	64	0	0	0	0	0	6	2	0	17	10	40	0
DGAT2	0	0	0	0	153	0	20	0	0	56	19	0	0	67	0
DGAT2L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGCR10	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0
DGCR11	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
DGCR14	440	715	641	575	162	489	179	9	538	1228	371	1434	815	0	297
DGCR2	208	189	346	109	306	71	57	122	579	288	121	383	225	341	0
DGCR5	0	0	0	0	0	0	39	0	0	59	0	65	0	0	0
DGCR6	26	0	0	0	0	0	0	0	1	1	2	0	41	0	0
DGCR6L	53	271	50	12	63	49	72	1	408	343	278	164	284	109	0
DGCR8	27	23	0	0	2	0	30	0	12	56	2	0	6	0	17
DGCR9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
DGKA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DGKB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGKD	214	185	82	78	4	0	58	0	160	392	173	144	106	0	0
DGKE	0	0	0	0	0	0	0	0	185	8	0	0	0	102	0
DGKG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGKH	0	0	0	0	1	0	0	0	0	0	2	0	0	0	5
DGKI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGKK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGKQ	0	52	0	0	0	0	8	171	0	15	0	214	0	0	0
DGKZ	61	17	0	53	0	36	9	0	0	118	30	203	77	0	0
DGUOK	155	236	265	199	216	124	154	81	348	402	465	152	478	29	588
DGUOK-AS1	3	8	7	2	4	5	6	0	4	7	8	2	5	1	12
DHCR24	92	366	138	448	1333	73	169	0	353	303	977	345	275	217	209
DHCR7	0	49	0	0	0	0	29	0	0	142	61	0	0	0	0
DHDDS	324	419	90	549	336	143	119	430	944	345	495	540	510	334	306
DHDH	0	0	0	0	0	0	0	138	0	32	66	0	31	0	161
DHFR	11	17	10	3	3	12	1	0	28	17	22	9	11	2	64
DHFRL1	41	1	3	0	0	0	0	0	3	8	0	0	49	0	0
DHH	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0
DHODH	155	296	445	39	161	317	137	0	512	689	125	233	250	0	518
DHPS	80	247	334	68	1	1	69	122	335	309	199	568	425	93	456
DHRS1	27	82	0	56	0	0	0	0	0	0	22	0	0	0	1
DHRS11	25	5	0	0	0	101	12	0	0	49	1	74	0	0	22
DHRS12	0	69	50	0	0	0	14	0	0	0	183	0	0	0	0
DHRS13	1	333	49	102	193	213	94	0	255	125	1	176	266	100	23
DHRS2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DHRS3	85	159	2	133	1	0	74	67	1	235	133	82	58	1	465
DHRS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS4-AS1	0	0	18	0	1	0	0	0	0	33	0	0	0	0	0
DHRS4L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS4L2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS7	0	0	0	0	24	32	20	0	15	90	0	0	0	0	0
DHRS7B	122	158	205	0	303	506	116	0	3	752	441	268	426	324	290
DHRS7C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRSX.uid_12309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRSX.uid_13467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHTKD1	118	2	66	117	0	2	107	0	228	584	329	91	189	197	1151
DHX15	283	1036	547	446	1420	208	254	348	839	1287	724	1127	625	168	1139
DHX16	389	960	392	319	223	392	244	0	261	904	686	447	475	140	1288
DHX29	142	1025	165	266	121	238	201	165	359	561	576	421	387	100	808
DHX30	880	1163	543	114	583	238	192	0	466	1244	641	552	738	66	479
DHX32	15	0	26	0	0	0	3	0	0	53	0	222	0	0	0
DHX33	174	138	12	43	144	0	12	141	220	319	158	456	264	290	475
DHX34	41	169	176	19	0	146	40	83	442	206	216	0	270	533	0
DHX35	32	0	79	36	96	0	29	0	0	40	133	34	8	0	0
DHX36	11	259	41	19	0	1	89	0	445	251	123	85	277	66	40
DHX37	275	385	73	287	581	357	68	0	214	672	398	576	292	269	129
DHX38	303	616	334	73	361	353	79	382	154	604	494	362	99	128	316
DHX40	91	12	63	52	0	0	61	62	0	296	73	39	66	37	317
DHX57	56	45	6	8	0	0	27	33	78	57	31	13	116	0	0
DHX58	58	352	65	0	0	0	54	146	175	81	212	0	123	0	221
DHX8	313	146	185	659	114	273	183	110	674	997	423	154	170	327	608
DHX9	645	854	475	454	727	1222	456	481	797	1885	937	779	1132	556	761
DIABLO	423	1787	1001	771	610	2043	416	1006	1085	3230	1592	1053	1820	0	1235
DIAPH1	130	871	35	70	78	1085	50	33	967	566	577	304	481	139	11
DIAPH2	0	0	0	0	0	0	0	0	0	0	45	122	0	0	0
DIAPH3	3	217	109	166	0	186	25	1	333	299	175	131	112	0	0
DIAPH3-AS1	0	0	0	0	0	0	0	0	0	3	0	46	0	0	0
DIAPH3-AS2	0	10	0	22	0	0	0	0	0	0	0	0	0	0	0
DICER1	3	125	0	84	371	0	62	0	0	64	0	0	45	0	0
DICER1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIDO1	75	0	246	1	0	21	10	24	103	567	436	303	329	0	299
DIEXF	180	583	159	268	449	506	159	149	161	514	388	108	355	418	0
DIMT1	171	584	260	225	358	138	192	409	548	1004	635	365	523	181	1194
DIO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIO2	1	0	0	56	0	0	0	0	0	0	2	0	0	0	1
DIO2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIO3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIO3OS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIP2A	27	15	95	210	0	96	17	0	0	232	249	209	0	0	93
DIP2A-IT1	6	8	0	0	0	0	2	0	0	0	0	0	0	0	0
DIP2B	107	1	54	31	112	354	31	0	0	195	386	231	290	200	0
DIP2C	0	0	0	0	3	45	23	1	0	91	4	0	173	0	0
DIRAS1	0	20	13	0	0	0	0	0	0	34	0	69	0	0	0
DIRAS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRAS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRC2	33	7	70	102	0	294	11	0	1	122	48	169	48	0	0
DIRC3	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
DIS3	40	344	39	181	267	106	76	0	181	395	146	637	284	0	1028
DIS3L	268	43	266	168	138	180	342	1206	979	1221	598	335	873	731	546
DIS3L2	157	351	9	0	95	84	160	0	0	329	205	255	88	0	188
DISC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DISC1FP1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
DISC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DISP1	5	4	0	0	0	0	1	0	0	42	0	0	0	0	0
DISP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIXDC1	24	0	0	0	142	0	0	0	0	34	42	0	16	0	11
DKC1	565	1656	1103	233	848	1460	425	1018	413	2595	2340	1531	1087	583	1585
DKFZP434A062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZP434H168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZP434I0714	0	0	0	0	0	0	0	0	0	41	0	226	0	0	0
DKFZP434K028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZP434L187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZP586I1420	4	9	6	4	13	7	5	5	12	21	15	12	17	9	3
DKFZp434J0226	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DKFZp434L192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZp451B082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZp686K1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZp779M0652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKK1	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKK3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
DKK4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKKL1	0	0	4	0	0	0	0	0	0	0	0	0	47	0	0
DLAT	142	910	341	354	548	898	267	25	1332	1082	667	328	220	488	2131
DLC1	205	1123	259	79	288	162	112	628	987	649	171	499	132	1019	280
DLD	323	817	273	86	230	219	240	340	1145	1130	932	731	741	1	1564
DLEC1	56	0	0	76	0	0	22	178	0	51	56	98	20	0	0
DLEU1	4	259	71	277	0	0	55	19	357	213	231	100	136	1	97
DLEU2	6	35	6	8	0	0	12	0	2	19	22	0	10	0	0
DLEU2L	1	10	3	1	0	0	4	0	0	7	9	1	11	0	0
DLEU7	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0
DLEU7-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLG1	34	143	3	4	0	0	8	0	3	97	39	1	14	3	0
DLG1-AS1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
DLG2	0	0	0	0	20	0	0	0	0	4	16	0	0	0	0
DLG3	19	221	58	223	107	0	119	0	295	208	297	696	54	1	0
DLG3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLG4	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0
DLG5	51	133	46	82	97	163	67	85	171	406	237	329	61	0	0
DLG5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP1	0	0	0	0	0	0	2	0	42	88	0	0	0	0	0
DLGAP1-AS1	32	109	59	133	0	0	74	0	0	118	31	132	10	217	0
DLGAP1-AS2	26	40	27	40	116	0	24	28	103	206	116	47	148	22	0
DLGAP1-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP1-AS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP1-AS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP3	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0
DLGAP4	171	103	252	0	369	176	55	152	0	236	192	44	137	169	0
DLGAP5	134	317	121	228	158	776	67	61	273	839	335	300	38	1	366
DLK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLK2	117	150	194	0	228	375	193	0	970	205	206	284	1569	0	0
DLL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLL3	80	134	128	434	80	281	57	89	190	571	190	202	243	140	393
DLL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLST	0	14	16	11	0	0	2	0	0	0	37	110	17	0	0
DLX1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
DLX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLX4	0	0	0	0	0	0	0	0	45	1	0	0	0	0	0
DLX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLX6	49	190	56	0	0	33	50	129	153	189	345	260	101	0	49
DLX6-AS1	25	0	0	0	0	0	0	0	0	0	0	0	24	0	0
DMAP1	550	169	301	0	0	120	229	390	536	1180	828	440	503	443	734
DMBT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMBT1P1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
DMBX1	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0
DMC1	0	0	1	0	0	0	5	119	0	5	0	0	0	0	0
DMD	24	0	25	0	0	0	3	0	0	48	37	35	51	0	304
DMGDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMKN	0	0	0	1	0	0	0	53	0	7	0	0	9	0	0
DMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMPK	3	0	0	0	0	0	8	0	0	0	11	25	0	0	0
DMRT1	0	152	0	0	0	0	28	0	0	66	1	0	0	0	0
DMRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTB1	0	0	17	0	0	0	0	0	0	30	4	0	0	0	0
DMRTC1+DMRTC1B.uid_12969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTC1+DMRTC1B.uid_12971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTC2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DMTF1	61	249	41	61	0	49	51	0	132	283	246	43	46	86	0
DMTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMWD	0	0	44	0	0	130	2	0	0	44	0	18	143	0	29
DMXL1	0	183	9	5	184	35	29	78	72	118	41	151	0	0	203
DMXL2	20	0	0	1	0	0	4	0	0	20	0	0	40	0	1
DNA2	37	198	43	34	93	1	24	0	146	174	127	9	172	0	364
DNAAF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAAF2	53	34	55	134	5	323	11	15	59	215	11	118	92	4	207
DNAAF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH1	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH10	0	41	0	1	0	163	0	0	0	0	33	0	0	0	0
DNAH11	0	0	0	0	0	100	0	91	0	0	0	0	0	0	0
DNAH12	0	66	0	1	194	0	5	0	0	0	28	84	54	100	0
DNAH14	11	0	4	0	0	0	17	0	0	0	0	0	5	77	2
DNAH17	3	24	0	0	0	0	0	0	82	18	0	0	15	0	4
DNAH17-AS1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
DNAH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH3	0	0	0	0	0	0	0	0	0	56	36	0	0	0	0
DNAH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH7	0	0	0	0	0	0	0	0	0	5	0	6	2	0	0
DNAH8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH9	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
DNAI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJA1	765	1925	1295	1340	1821	1056	505	1027	3835	4010	2422	2263	2172	371	3762
DNAJA1P5	0	1	2	1	0	2	0	0	1	0	0	0	0	0	2
DNAJA2	336	482	408	74	750	302	137	371	725	1196	810	920	577	387	1033
DNAJA3	517	988	262	0	477	633	247	0	251	993	534	138	281	137	322
DNAJA4	0	4	12	0	0	0	11	0	0	49	82	0	34	0	0
DNAJB1	1982	3828	2513	771	1949	1509	998	3105	5089	7781	5729	1763	5789	1185	4918
DNAJB11	327	671	227	58	254	105	303	149	451	1120	436	655	542	128	599
DNAJB12	377	169	161	603	1	330	73	240	720	904	187	1012	958	137	343
DNAJB13	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0
DNAJB14	11	179	21	48	33	20	50	93	22	164	86	221	229	131	225
DNAJB2	0	67	15	13	44	0	17	40	45	109	19	116	120	0	0
DNAJB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB4	67	277	118	57	116	343	46	91	378	407	432	40	176	127	432
DNAJB5	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB5-AS1	15	0	0	0	0	0	0	0	0	12	0	0	0	0	0
DNAJB6	218	179	125	111	332	1052	172	310	438	650	810	277	557	76	515
DNAJB7	0	4	8	1	7	0	2	0	1	6	4	16	9	0	0
DNAJB8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB8-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB9	92	30	82	6	0	231	81	0	103	344	251	211	169	227	536
DNAJC1	19	202	0	0	0	0	36	111	238	110	0	0	0	3	0
DNAJC10	161	360	102	0	233	0	87	36	537	270	531	247	47	0	204
DNAJC11	188	488	219	476	743	290	148	158	827	642	777	381	429	161	135
DNAJC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC13	0	35	38	8	309	0	16	0	110	190	5	0	221	0	0
DNAJC14	303	376	192	258	215	0	22	198	535	614	337	0	368	50	120
DNAJC15	5186	13945	6809	4690	7407	6805	4669	4728	16701	22361	11722	9528	11985	4084	13728
DNAJC16	113	608	95	60	151	0	14	101	112	485	217	110	158	160	0
DNAJC17	145	306	189	128	364	72	102	328	455	574	287	467	306	276	207
DNAJC18	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
DNAJC19	65	317	128	55	24	80	87	44	258	419	220	229	136	151	380
DNAJC2	98	501	292	226	131	42	158	131	295	652	425	294	428	202	109
DNAJC21	14	23	36	0	203	0	0	0	0	110	0	53	29	0	0
DNAJC22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC24	19	87	33	40	0	36	17	28	322	197	65	58	61	0	59
DNAJC25	114	97	8	201	0	0	13	0	75	46	0	59	25	0	0
DNAJC25-GNG10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC27	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DNAJC27-AS1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
DNAJC28	10	6	0	5	0	0	0	0	70	19	69	0	0	0	0
DNAJC3	193	1075	238	80	179	117	172	0	589	286	388	72	323	142	548
DNAJC30	217	118	173	0	280	0	162	264	148	818	203	41	0	314	0
DNAJC4	0	0	0	0	0	0	0	0	9	51	23	115	0	0	0
DNAJC5	224	65	181	317	0	0	49	0	244	345	123	285	108	18	1
DNAJC5B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC5G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC7	276	491	552	78	214	86	211	60	611	1103	648	368	602	459	217
