CD47	1560	58	1405	322	1764	523	70	71	46	44	103	99	284	38	125	112	79	214	1545	986	1047	646	758	1214	1068	657	748	499	624	416	2043	1890	921	759	477	556	746	1712
CD48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD52	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	2	0	0	0	6	9	0	0	6	0	0	0	0	2	0	2
CD53	4173	360	2969	1102	8030	2045	385	472	1163	161	290	399	1618	183	61	467	166	791	5160	2932	3283	2393	2335	3048	3070	1129	1893	1608	1748	859	4865	5237	3299	2261	1552	1701	2637	4219
CD55	1004	72	994	267	1476	575	122	212	297	20	76	150	715	31	49	234	131	283	2477	1036	1434	856	855	1613	926	518	744	596	567	228	2029	2037	923	726	606	666	886	1969
CD58	0	1	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	51	0	0	3	4	68	2	12	10	0	0	32	23	0	16	0	6	0	0	11
CD59	632	78	485	159	896	186	81	89	124	25	1	108	155	84	14	47	26	49	624	391	525	314	436	455	485	200	229	129	366	233	910	426	376	312	157	277	322	550
CD5L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD63	1284	91	760	287	1102	409	39	146	536	20	9	71	397	52	37	95	144	192	1657	757	1122	727	723	854	783	461	404	336	444	502	1247	1639	755	693	441	624	763	1291
CD68	86	1	6	1	11	5	3	0	2	0	0	16	4	1	1	20	1	0	10	12	16	9	4	5	1	9	12	1	0	1	9	6	21	0	10	2	10	5
CD69	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD74	36	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD79A	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
CD79B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD81	299	67	218	100	284	70	73	46	148	19	7	147	150	114	24	73	49	27	405	117	213	89	220	228	99	67	80	76	90	200	147	176	239	99	75	34	62	133
CD81-AS1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
CD83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
CD86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD8B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD9	342	27	307	69	103	103	2	48	124	9	48	10	129	8	14	0	12	35	351	194	221	126	176	334	79	82	77	62	126	19	529	513	133	110	75	74	94	214
CD93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD97	177	1	248	95	306	13	60	0	113	26	0	9	252	26	4	36	20	27	563	265	428	238	279	416	264	79	190	133	121	1	375	556	134	286	120	145	343	344
CD99.uid_12310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD99.uid_13523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD99L2	0	0	0	0	0	1	0	0	6	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	52	5	0	2	2
CD99P1.uid_12559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD99P1.uid_13473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	13	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	8	10	0
CDADC1	79	0	157	5	33	27	0	0	0	0	0	2	1	9	0	21	19	7	79	48	29	22	55	127	34	19	22	35	41	29	84	118	57	47	44	20	42	47
CDAN1	22	0	76	2	67	11	0	0	0	3	0	8	12	0	0	0	0	4	16	46	52	0	14	15	28	1	15	0	15	48	65	61	35	12	19	2	2	14
CDC123	1841	417	2708	631	3241	675	310	407	564	150	194	386	1094	148	85	155	254	230	2522	1217	1550	688	921	1462	1409	731	817	595	991	971	2353	2317	1737	1016	641	850	1463	2064
CDC14A	1	0	66	3	75	1	0	0	0	9	0	3	10	0	0	0	0	1	6	0	0	4	12	0	8	10	13	5	0	0	0	0	15	0	0	0	1	6
CDC14B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
CDC14C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC16	234	8	113	26	183	43	129	235	76	3	31	56	154	12	4	85	53	39	184	51	158	85	93	78	82	30	72	63	73	71	202	212	61	37	72	50	56	236
CDC20	1941	244	969	137	1278	309	325	197	512	175	16	288	997	94	46	133	128	146	1979	769	1605	989	913	1579	793	340	660	664	699	222	1663	2197	1126	877	551	563	696	705
CDC20B	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC23	621	15	403	41	399	144	6	121	222	35	0	109	169	24	26	55	63	54	402	181	257	143	205	215	146	50	203	54	117	36	468	542	382	181	154	116	189	350
CDC25A	113	28	170	21	173	36	49	4	32	23	3	31	147	50	12	83	70	24	203	57	85	63	40	166	83	82	111	51	65	67	105	209	153	114	69	51	62	177
CDC25B	290	6	263	38	318	30	2	98	17	16	0	4	175	30	0	52	31	24	160	123	272	130	99	150	130	22	30	47	90	0	144	368	64	85	61	37	87	143
CDC25C	72	0	37	27	67	2	28	18	38	0	4	0	5	11	0	0	2	0	115	47	54	37	71	91	62	17	54	67	1	0	179	59	36	27	10	46	64	57
CDC26	101	11	49	23	93	34	1	9	29	0	16	8	40	4	3	6	0	8	106	34	32	19	35	20	43	33	37	27	29	67	68	99	62	30	19	32	36	112
CDC27	353	136	353	25	287	143	61	154	377	42	74	94	350	31	7	61	48	74	487	235	386	154	219	364	252	175	194	177	116	191	696	443	214	76	121	128	239	438
CDC34	48	0	10	16	15	2	4	51	5	0	9	11	39	8	4	39	2	10	19	25	39	23	16	37	18	1	14	20	20	14	54	9	8	10	1	10	10	6
CDC37	1745	233	1543	218	1852	654	305	405	550	207	90	291	1353	109	113	125	154	203	2608	1405	1731	1054	925	1300	964	696	787	401	619	156	1812	2939	856	728	500	649	1001	1783
CDC37L1	225	12	207	30	315	74	43	1	0	4	0	26	124	4	1	12	18	43	153	116	172	94	75	130	136	39	69	53	23	22	160	67	61	90	70	54	105	160
CDC37L1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	1	1	0	2
CDC40	95	28	174	15	269	39	16	34	26	0	0	64	93	10	12	42	11	8	121	55	143	82	95	281	94	21	40	56	100	99	154	372	105	88	64	81	95	261
CDC42	3209	426	3219	772	5060	986	485	328	918	179	462	475	2113	271	93	348	225	245	2889	1311	1782	957	1255	2242	1979	1205	1534	1142	1005	2448	3792	2517	1784	1062	808	947	1290	2546
CDC42BPA	170	0	113	6	41	35	102	2	8	10	11	59	15	0	8	16	14	4	58	9	101	54	27	131	52	33	43	19	80	5	126	16	112	30	58	24	34	96
CDC42BPB	14	30	30	23	5	2	0	30	0	1	1	2	10	18	0	0	0	4	80	23	50	34	18	29	12	17	1	13	10	13	44	20	38	33	5	18	13	35
CDC42BPG	6	0	0	0	8	7	0	45	60	0	1	11	80	15	0	0	11	6	26	22	14	23	19	73	72	0	0	0	10	0	8	43	1	37	2	5	43	37
CDC42EP1	43	7	15	7	33	8	1	0	59	1	0	20	20	11	2	22	34	7	384	91	298	97	69	162	74	14	19	5	40	7	119	233	30	51	25	118	12	247
CDC42EP2	55	48	188	67	330	38	95	0	60	0	1	54	201	17	16	38	0	38	324	238	207	127	94	142	196	51	81	7	122	1	304	267	45	44	74	111	113	234
CDC42EP3	2	0	0	0	0	9	0	0	0	1	0	3	35	0	0	3	4	5	22	2	18	0	16	39	0	17	15	0	46	0	30	1	25	31	0	10	0	37
CDC42EP4	170	0	22	2	62	37	0	0	80	0	0	0	0	1	24	11	0	20	166	101	1	74	44	1	51	14	37	32	37	0	57	130	11	49	31	62	23	42
CDC42EP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
CDC42P3	1	0	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	2	1	1	0	0	2	2	0	2	0	2	0	1	0	4
CDC42SE1	265	45	97	5	515	41	3	61	56	20	76	66	77	1	16	44	15	29	445	243	234	203	123	235	157	149	155	98	50	20	294	452	137	160	52	138	184	145
CDC42SE2	499	66	1127	166	2248	288	226	294	199	81	61	260	777	48	91	91	94	158	1336	486	614	360	443	956	654	484	439	368	363	800	1310	1138	732	287	385	292	376	994
CDC45	427	40	259	41	222	183	129	0	25	23	0	84	492	4	38	73	4	40	817	148	351	225	260	228	498	177	157	67	155	105	334	623	344	237	152	121	201	641
CDC5L	674	92	869	59	660	119	249	90	31	13	36	155	602	14	25	58	67	44	769	347	408	321	289	279	314	129	130	172	225	213	503	764	370	385	205	188	279	594
CDC6	1036	99	1099	254	466	398	167	226	107	0	28	115	697	98	49	95	48	71	1356	623	740	326	337	554	648	317	536	163	399	152	1027	1218	596	504	397	291	396	1093
CDC7	251	48	258	26	449	157	8	70	94	50	97	90	179	0	11	111	33	30	368	278	163	77	156	224	206	162	92	80	140	46	496	357	163	128	140	108	201	340
CDC73	67	27	229	12	316	37	6	0	86	0	0	21	64	0	16	104	28	22	210	114	175	46	89	168	145	82	69	36	39	61	276	203	134	74	76	113	148	226
CDCA2	496	8	205	114	519	66	4	61	145	18	28	77	91	32	26	9	25	29	315	212	183	161	191	404	210	126	121	146	82	38	512	237	237	89	119	142	185	199
CDCA3	373	19	508	74	717	95	4	117	242	18	5	98	292	58	16	82	24	53	781	400	582	283	456	481	605	141	264	207	302	226	612	637	313	142	180	159	348	341
CDCA4	743	219	979	192	1282	278	45	405	248	137	85	121	535	89	86	85	102	193	1723	814	696	472	485	695	808	292	551	245	386	72	1260	1517	611	412	370	395	704	1428
CDCA5	476	106	520	192	941	172	26	107	491	35	186	124	684	76	33	126	100	105	1236	683	829	539	369	371	517	447	341	178	298	27	791	767	413	353	361	536	603	1121
CDCA7	781	18	739	88	694	177	127	87	79	59	0	152	631	43	20	16	45	79	711	342	568	226	225	284	356	131	211	178	370	77	634	726	246	269	214	277	286	604
CDCA7L	17	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CDCA8	437	11	525	49	960	159	106	72	260	91	2	18	295	26	37	93	45	40	588	251	521	162	344	723	396	204	298	243	205	79	656	522	264	174	147	200	385	419
CDCP1	14	38	55	1	24	2	0	0	0	0	0	0	0	11	2	25	0	0	3	28	48	45	24	0	17	0	15	3	0	0	16	0	25	33	2	17	2	25
CDCP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CDH1	3632	178	4250	844	5458	1228	441	778	972	87	86	509	1717	108	40	409	202	615	5885	2643	2813	1349	2023	3103	2954	1228	1862	1206	1318	602	5002	4860	2605	2230	1547	1381	1558	3717
CDH10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDH13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDH15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CDH16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CDH17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDH20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CDH22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH23	0	0	0	0	10	0	0	1	0	0	0	0	1	4	0	8	0	0	5	0	0	3	0	8	0	0	0	0	0	0	2	6	2	1	4	5	0	3
CDH24	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	10	1	0	3	10	0	1	0	0	0	0	0	1	0	4	1	8	0	0
CDH26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH3	256	33	114	1	159	55	0	0	124	0	1	35	51	19	0	35	11	27	377	301	51	87	125	44	104	55	31	44	9	0	103	174	134	126	53	128	128	144
CDH4	1	0	0	0	0	2	0	87	0	0	0	2	138	38	0	12	1	0	26	13	0	0	18	0	0	38	7	14	0	0	9	54	28	14	41	29	0	33
CDH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH6	0	0	0	0	9	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH8	76	0	0	0	0	0	0	0	0	10	0	1	6	0	0	0	0	0	0	0	0	17	4	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0
CDH9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDHR1	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	28	0	0	5	0	6	0	0	0	0	0	0	0	0	0	9	0
CDHR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0
CDHR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDHR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDHR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	0
CDIP1	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	3	0	0	0	0	3	0	0	0	0	3	54	5	17	0	2	2	0
CDIPT	115	7	37	0	88	14	1	0	51	9	11	48	169	20	33	53	29	12	195	162	186	98	83	138	37	41	46	39	64	45	149	113	36	21	22	72	89	180
CDIPT-AS1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	7	0	6	8	0	4	18	10	0	2	0	0	0
CDK1	1482	170	1574	338	2441	442	288	113	731	47	172	340	1310	76	156	321	126	290	1539	1044	1149	479	1071	1823	1098	555	773	1037	331	160	2366	1494	990	623	563	687	1012	1756
CDK10	109	37	150	22	174	26	1	71	154	25	0	14	74	2	0	34	17	18	231	124	174	89	49	44	65	39	80	6	40	11	124	97	27	75	53	132	105	197
CDK11A	11	2	16	0	5	4	0	0	0	3	0	3	17	0	0	1	0	0	3	6	14	4	1	3	8	3	11	3	0	1	6	14	10	1	3	3	2	12
CDK11B	15	0	41	3	29	8	4	0	1	3	0	2	27	9	4	4	0	3	29	19	19	12	10	40	39	18	6	1	4	10	25	15	6	12	16	10	10	20
CDK12	289	58	304	70	682	48	2	67	349	96	41	99	244	24	20	70	39	37	341	220	628	123	211	597	165	109	108	107	153	99	293	298	154	192	128	151	267	443
CDK13	59	3	17	6	99	24	66	0	29	41	0	10	38	5	13	18	1	9	51	36	14	48	38	154	20	28	23	57	43	31	118	42	77	38	77	5	39	93
CDK14	0	0	4	0	1	0	0	0	0	11	0	0	3	0	0	0	0	3	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	13
CDK15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK16	294	44	275	16	348	73	24	80	497	27	45	59	339	59	23	120	75	36	451	453	438	337	201	138	147	126	129	115	315	27	228	367	142	272	120	266	230	502
CDK17	59	22	0	30	13	28	4	52	24	0	2	0	0	0	19	1	1	10	0	25	0	7	26	15	48	16	46	7	41	1	70	0	60	96	16	6	0	61
CDK18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	6	17	12	1	0	2	0	0	0	0	0	15	4	25	0	0	9	0	0	0	0
CDK2	473	49	153	23	167	63	2	18	212	29	2	19	155	32	1	6	40	15	366	271	118	73	83	212	247	92	75	41	125	6	293	399	202	159	89	106	149	197
CDK20	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	35	0	0	0	0	40	60	0	27	0	0	5	19	1	0	1	0	12	0	0
CDK2AP1	184	21	180	25	105	42	30	27	47	0	0	55	98	21	11	46	12	19	218	117	98	63	101	161	107	43	102	44	89	50	180	254	105	88	75	77	130	215
CDK2AP2	399	70	423	35	277	206	7	24	159	17	135	51	498	32	24	27	120	60	738	314	483	301	281	417	254	150	140	107	136	325	426	423	267	216	173	192	239	359
CDK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK4	1144	230	1669	288	1592	487	180	434	334	100	14	155	1078	127	104	171	134	183	2584	1065	1372	836	765	1200	1007	552	574	234	642	91	1382	1759	840	860	544	906	1127	1897
CDK5	81	29	141	42	218	67	38	118	51	0	0	33	6	11	16	14	17	18	412	175	215	107	111	141	119	55	84	60	48	0	195	355	174	159	81	75	184	169
CDK5R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	15	0	0	19	0	5	15	7	0	0	0	0	6	3	0	0	2	0	0	26
CDK5R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK5RAP1	458	67	687	133	1092	129	208	119	17	71	1	143	951	54	35	38	68	106	1156	727	494	303	419	658	569	306	311	206	387	61	892	905	548	404	232	237	427	636
CDK5RAP2	142	1	131	41	258	38	23	71	35	31	33	37	152	21	5	57	31	24	102	98	194	83	77	217	97	44	41	66	25	50	189	309	187	78	22	64	66	93
CDK5RAP3	78	34	163	0	234	62	47	7	61	0	0	32	171	27	6	20	56	14	227	73	124	92	49	163	140	40	36	14	26	37	177	124	76	86	87	60	66	120
CDK6	813	85	484	140	453	100	135	98	306	48	143	255	534	106	65	230	108	45	787	450	865	275	408	510	266	180	219	159	257	174	690	947	367	320	285	242	648	555
CDK7	562	39	358	29	482	113	5	74	59	33	62	29	183	51	42	47	64	42	431	201	219	162	173	306	307	121	182	114	142	92	348	785	274	236	156	149	230	453
CDK8	0	0	15	0	0	14	24	0	0	0	0	0	20	4	9	11	6	9	22	19	0	16	17	22	13	10	9	6	14	4	19	16	11	29	0	18	4	32
CDK9	64	12	103	1	1	35	1	42	0	29	50	4	82	24	0	43	6	12	72	37	186	54	29	59	53	18	44	31	33	40	144	216	87	27	3	11	22	88
CDKAL1	224	1	111	27	124	31	34	18	6	0	0	42	244	4	1	44	9	8	104	84	78	57	52	148	79	41	43	48	60	117	199	154	51	41	49	34	99	157
CDKL1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	7	0	0	0	2	0	0	0	2	0	1	9	1	0	0	4	0	6
CDKL2	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	22	10
CDKL3	1	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	3	2	7	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	1
CDKL4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CDKL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	47	0	11	2	0	2	0	0	20	1	23	0	17	11	0	0	0	1	1	21
CDKN1A	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	68	0	0
CDKN1B	54	1	159	11	133	16	68	0	0	7	0	0	12	0	0	53	34	14	95	55	51	19	41	113	36	16	33	34	38	7	39	3	25	64	19	61	53	92
CDKN1C	4	1	3	0	1	0	0	0	0	0	9	0	11	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	7
CDKN2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKN2AIP	18	19	34	33	44	28	0	72	40	0	0	19	119	13	34	16	17	16	283	90	167	50	36	59	138	59	56	24	52	16	142	133	49	61	60	43	56	269
CDKN2AIPNL	179	34	282	25	210	61	6	42	25	0	0	25	118	11	16	33	11	12	200	137	109	64	76	107	80	52	66	49	48	76	247	188	114	71	81	80	54	221
CDKN2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKN2B-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKN2C	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	0
CDKN2D	111	5	53	2	0	15	1	37	0	0	53	18	0	0	0	20	0	13	127	20	70	58	42	35	30	47	34	14	19	0	116	22	12	37	14	81	80	70
CDKN3	142	1	192	42	229	46	31	90	74	1	0	17	58	22	7	8	21	20	201	67	59	52	61	77	99	39	61	110	102	164	225	436	172	93	40	55	93	193
CDNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	2	0	0	0	0	0	0	6	0	6	0	0	0	5	0	0	12
CDO1	115	0	77	22	0	24	48	0	70	17	0	29	33	3	7	24	7	4	60	0	1	6	21	0	21	20	38	28	0	0	73	25	12	55	0	45	0	5
CDON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	10	0	0	2	0	0	0	5	0	0	0	6	0	15	0	0	4	28	0
CDPF1	107	9	50	7	17	19	33	71	88	4	67	10	89	11	5	9	20	19	118	67	123	50	47	133	73	20	18	18	67	14	108	99	11	34	40	25	106	120
CDR1	51	55	32	15	0	22	0	24	12	0	0	0	31	19	11	9	15	0	46	43	37	6	43	83	30	4	8	0	3	2	27	65	33	25	23	3	26	54
CDR2	19	0	0	0	0	1	0	0	0	0	0	0	0	15	0	2	6	0	6	0	0	0	11	24	0	0	14	1	0	38	7	73	26	0	7	0	4	22
CDR2L	116	10	116	32	60	21	1	0	0	2	0	15	0	2	0	9	2	2	40	10	60	20	20	27	31	11	26	10	2	0	139	27	27	26	8	75	93	13
CDRT1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	10	1	1	4	0	1	0	0	0	15	4	7	2	0	0	0	2
