GRSF1	697	1478	1104	1308	1486	1270	639	682	1887	1466	945	1375	722	1758	1595	1633	789	878	1877	751	1144	1953	873	554	90	1055	721	819	1659	1209	592	487	431	823	1009	1533	807	1477	1012
GRTP1	272	55	136	47	114	56	123	168	101	94	222	28	67	19	144	71	90	0	92	174	1	0	82	30	0	0	31	0	194	71	76	56	67	74	59	295	26	308	78
GRTP1-AS1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRWD1	662	845	866	980	587	858	865	600	1869	1179	1064	1081	754	773	969	855	634	450	1795	949	1820	1241	461	421	55	906	452	656	2252	1231	663	1621	267	1149	673	318	354	1351	1055
GRXCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRXCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GS1-24F4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GS1-259H13.2	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GS1-279B7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GS1-600G8.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	17	0
GSAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSC	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSDMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSDMB	0	31	0	2	0	0	35	31	0	65	0	0	7	0	58	0	16	0	0	0	28	11	0	0	9	0	0	0	0	0	22	0	0	1	0	1	28	40	0
GSDMC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSDMD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	30	0	0	1	0	0	0	0	0
GSE1	118	364	467	290	518	388	208	285	552	616	153	352	362	180	561	254	319	1	783	745	278	297	28	222	47	498	284	584	836	282	229	136	163	394	316	412	389	483	289
GSG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
GSG1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSG2	0	126	0	43	268	77	0	92	176	132	178	261	81	233	57	192	195	0	147	57	91	62	0	52	2	132	4	85	0	213	76	44	0	61	0	0	11	0	0
GSK3A	80	41	34	7	0	16	11	17	7	32	0	52	12	24	41	14	74	3	1	87	6	5	1	22	18	23	27	9	0	55	23	39	26	5	13	2	13	74	18
GSK3B	0	111	336	72	130	87	18	34	3	27	2	162	37	139	143	105	50	80	140	168	0	71	16	46	3	18	144	193	1	245	54	34	1	115	0	0	1	59	52
GSKIP	279	495	104	435	47	253	332	374	261	621	491	382	426	207	98	470	261	249	956	430	747	833	5	473	50	166	113	218	2	198	150	386	191	293	33	1241	329	190	508
GSN	0	82	223	18	1	0	0	0	142	0	100	0	21	82	37	0	0	55	0	0	508	0	0	19	1	83	32	0	0	0	49	0	52	40	0	0	101	0	0
GSN-AS1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GSPT1	213	682	145	335	481	665	371	328	750	666	465	465	570	651	371	478	312	586	487	902	626	585	343	254	71	957	432	286	606	197	553	248	580	537	439	435	526	721	439
GSPT2	6	9	0	2	5	7	5	3	10	26	1	150	5	91	0	5	5	7	65	13	121	8	3	2	0	180	5	1	14	102	37	7	7	7	2	4	10	6	5
GSR	0	0	24	1	0	3	45	36	0	27	0	13	16	6	39	71	31	186	93	27	13	25	26	6	1	116	44	16	97	30	70	15	18	17	0	0	99	12	4
GSS	0	0	0	93	0	28	126	72	0	33	0	0	1	142	119	0	125	199	82	41	226	125	0	90	0	114	53	59	0	59	247	80	48	139	0	435	15	118	46
GSTA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	2	0	0	0	0	0
GSTA3	0	0	16	0	0	15	0	0	0	79	52	0	0	0	28	0	0	0	92	2	0	0	0	23	0	14	0	0	0	0	21	0	22	0	0	0	0	15	0
GSTA4	108	0	205	33	0	22	56	35	17	104	0	0	29	85	95	49	0	3	178	0	61	34	0	32	0	0	0	65	0	5	0	102	0	38	82	544	0	72	142
GSTA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTA7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTCD	127	288	105	51	73	169	0	1	2	41	0	206	16	0	23	5	131	68	92	0	31	314	0	4	1	133	52	0	360	131	1	0	0	37	0	1	33	120	45
GSTK1	206	611	553	186	299	297	192	87	246	419	334	72	17	439	511	217	308	91	228	102	197	193	123	143	9	377	101	224	425	238	96	407	171	273	56	41	227	339	248
GSTM1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0
GSTM2	0	0	0	0	53	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
GSTM2P1	0	0	0	1	12	2	3	0	3	0	3	0	2	0	2	1	0	0	9	0	10	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0
GSTM3	34	183	0	35	0	66	35	78	53	20	1	73	0	0	0	0	0	0	160	0	0	0	0	0	3	0	0	0	67	0	27	316	20	26	0	392	1	31	0
GSTM4	0	0	1	19	83	35	30	0	35	0	48	0	55	25	27	27	0	54	105	0	145	154	0	0	0	0	25	0	0	0	31	0	8	0	0	0	235	8	0
GSTM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTO1	403	77	50	134	109	279	150	237	825	157	40	258	462	370	114	83	39	655	482	81	830	176	203	76	15	53	315	88	293	334	384	289	171	194	55	302	311	92	101
GSTO2	0	0	0	17	0	0	76	0	0	0	0	0	0	0	0	47	13	0	0	1	0	0	0	1	1	0	38	0	0	0	12	0	16	4	0	0	0	0	0
GSTP1	4852	5025	4155	4385	3936	4569	5280	2570	5865	4984	2732	4531	2662	5420	5590	3809	3250	4721	5168	5010	5675	3919	4485	3450	320	5387	5610	3742	6152	3655	4417	4674	2646	4163	3778	4617	3846	4743	3427
GSTT1	93	2	140	0	108	26	0	1	15	138	5	124	49	66	0	9	0	0	94	0	107	161	0	11	5	54	76	109	192	0	1	78	16	5	148	0	11	47	0
GSTT2.uid_25793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT2.uid_25794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT2B.uid_25790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT2B.uid_25791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTTP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTTP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTZ1	104	105	63	2	109	86	68	35	61	61	139	0	32	122	180	95	38	42	211	14	181	183	0	13	0	108	60	77	219	239	83	175	40	66	0	0	70	189	118
GSX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTDC1	165	248	152	59	0	98	319	120	2	215	0	114	0	141	128	2	94	0	1	264	39	78	40	1	47	0	176	108	0	249	0	143	12	197	10	0	0	0	176
GTF2A1	240	120	1	86	0	48	1	97	48	63	393	89	75	115	24	0	125	1	198	14	36	3	0	63	18	56	49	0	0	19	42	0	1	38	30	3	73	153	0
GTF2A1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2A2	2387	2115	1340	1556	2734	1066	1274	1557	1487	1824	1820	2155	645	2303	1305	1386	1121	582	1833	1623	2372	1382	1396	820	138	2008	1081	1908	2006	1769	1248	2063	992	1607	1110	1946	2165	2033	1740
GTF2B	547	180	205	314	123	464	279	260	271	915	485	371	371	310	638	218	196	33	370	376	395	823	527	201	86	332	294	324	575	691	263	396	198	341	939	625	293	321	114
GTF2E1	698	337	1	290	463	85	159	186	1	555	146	290	228	267	331	144	98	0	198	0	511	285	184	2	5	208	127	0	245	108	88	835	87	178	547	1	245	161	89
GTF2E2	436	1	17	30	355	90	44	64	138	48	0	0	40	79	73	153	164	317	222	31	3	35	116	23	45	0	74	0	0	194	50	104	17	34	0	0	87	0	59
GTF2F1	526	427	101	175	149	290	267	414	195	505	227	273	193	551	219	266	367	192	548	501	551	534	101	203	99	197	368	193	127	203	243	548	181	274	121	557	328	394	437
GTF2F2	576	79	301	251	1129	349	417	198	483	667	351	584	386	580	439	227	119	423	397	507	215	441	551	262	133	369	360	347	178	237	313	195	97	227	210	432	467	574	407
GTF2H1	157	150	197	401	321	252	293	332	1066	303	352	1297	271	426	383	644	84	44	837	368	801	638	312	239	151	664	163	335	215	691	222	369	171	345	146	886	246	607	655
GTF2H2	4	25	3	3	2	7	10	3	3	16	22	2	8	8	14	8	5	2	8	7	8	3	10	5	0	13	4	4	13	12	14	29	10	6	0	16	10	16	10
GTF2H2B	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTF2H2C	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2H2C_2	5	5	1	1	3	2	0	1	2	0	0	5	0	6	2	4	2	0	7	0	0	2	0	1	0	6	2	3	2	1	1	0	2	3	5	19	0	7	0
GTF2H3	0	0	128	47	359	39	173	56	138	138	135	57	165	28	141	152	50	0	106	132	60	192	168	118	0	0	34	185	0	85	170	13	128	106	0	26	27	345	46
GTF2H4	222	4	95	32	0	102	73	17	0	112	0	116	0	0	52	0	72	149	38	1	97	35	58	34	13	0	0	9	458	0	51	114	30	38	0	0	57	273	0
GTF2H5	404	349	291	264	507	198	266	292	345	364	207	223	165	344	270	255	159	163	266	245	275	329	410	89	39	385	347	210	99	384	223	237	122	140	246	443	110	166	332
GTF2I	0	28	20	4	0	40	37	5	0	20	0	0	9	51	47	4	30	18	50	64	0	1	12	8	7	2	30	17	0	19	19	17	9	1	6	0	23	22	35
GTF2IP1.uid_9248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2IP1.uid_9260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2IRD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	64	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	6	0	0
GTF2IRD1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0
GTF2IRD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2IRD2+GTF2IRD2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF3A	2604	1866	1370	1379	1409	1209	784	1133	1566	1694	1497	1875	871	2364	757	1396	482	361	1770	1389	1399	2093	873	878	212	2745	631	1220	1528	1359	1170	1868	1024	1015	1398	2436	1141	1466	986
GTF3C1	45	0	112	176	589	119	157	202	0	199	0	157	341	176	236	215	211	319	413	297	262	147	254	80	33	1	229	391	0	470	330	372	175	164	0	407	300	235	246
GTF3C2	607	531	772	744	10	651	300	396	604	1096	990	701	167	902	179	321	607	628	1139	588	564	415	532	129	63	334	457	436	846	725	500	1633	592	332	843	1099	275	472	722
GTF3C2-AS1	3	3	22	1	0	1	0	4	3	7	0	2	2	0	1	9	1	5	2	0	1	1	1	1	0	1	0	1	1	11	1	4	3	1	2	0	1	2	6
GTF3C3	483	145	57	150	0	142	37	140	279	51	0	163	137	228	262	88	73	99	280	73	93	519	0	0	14	144	47	86	59	284	233	222	121	92	237	462	12	188	85
GTF3C4	339	24	148	94	0	68	64	119	137	144	0	129	108	383	141	222	29	154	19	2	188	108	0	39	14	0	66	2	560	145	189	216	126	83	57	499	66	55	240
GTF3C5	377	110	745	434	562	578	445	500	394	783	955	632	454	672	630	473	662	393	1120	294	751	537	613	215	9	490	308	808	1127	562	441	563	416	379	633	100	619	462	218
GTF3C6	670	575	411	221	616	322	468	294	628	539	402	287	305	508	365	265	152	287	425	437	721	429	326	230	89	323	218	358	598	527	300	313	224	226	410	470	457	684	370
GTPBP1	107	0	1	162	171	53	0	79	0	0	0	115	129	208	100	102	18	230	147	162	132	101	16	44	6	164	104	33	0	112	175	0	159	22	0	0	24	0	0
GTPBP10	366	96	49	81	1	43	215	30	0	514	36	185	57	340	163	217	109	0	8	211	181	272	105	43	33	157	227	267	575	328	199	329	54	77	79	208	275	223	58
GTPBP2	29	126	0	0	255	83	0	44	0	27	0	26	42	67	55	46	29	0	0	9	78	0	0	16	0	0	124	58	182	3	49	0	0	23	1	0	35	14	82
GTPBP3	356	190	180	221	168	109	209	263	52	272	9	138	142	205	183	99	142	81	128	354	0	434	178	98	20	0	139	87	358	239	52	108	26	65	64	910	45	199	353
GTPBP4	1597	1128	149	664	1059	1076	938	595	1073	1255	1466	1539	866	1161	741	1098	818	371	1480	898	1040	1068	943	486	252	937	224	1214	1099	1303	838	893	350	823	1024	957	358	726	887
GTPBP6.uid_12543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP6.uid_13511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP8	339	3	0	93	0	135	107	126	0	121	85	109	133	246	266	101	216	137	174	162	136	132	12	74	15	286	108	230	807	235	132	11	94	165	0	238	110	24	82
GTSCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTSE1	286	188	27	367	286	325	370	214	128	433	88	373	0	288	487	140	417	279	389	619	1004	233	260	151	61	417	295	446	0	117	150	629	140	353	171	2	662	697	141
GTSE1-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTSF1	1247	808	411	587	456	740	829	547	380	808	729	1043	482	884	827	478	573	366	716	1466	1310	546	285	415	50	1494	297	947	1450	824	404	587	285	449	628	1376	878	930	436
GTSF1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	119	0	0	0	0	0	0	0	0	150	0	0	107	41	0	24	1	0	0	0	0	0
GUCA1B	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1	0	0	0	0	0	0	0	0	0
GUCA1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0
GUCA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCD1	66	170	189	361	6	139	235	133	325	297	109	176	152	259	252	178	109	3	111	125	25	475	4	149	41	275	198	190	368	225	101	345	73	241	197	1171	196	291	385
GUCY1A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCY1A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCY1B2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCY1B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
GUCY2C	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	8	2	0
GUCY2D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCY2EP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
GUCY2F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCY2GP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUF1	218	270	503	249	1032	287	525	554	204	739	49	397	271	454	618	459	240	256	413	193	467	805	308	292	64	167	164	305	560	453	116	828	263	352	418	112	117	548	533
GUK1	483	603	1033	272	435	584	428	476	612	552	213	663	326	827	374	723	560	283	587	743	352	965	298	335	13	563	204	404	401	197	544	548	221	274	403	158	386	1030	431
GULP1	145	51	19	0	535	104	83	71	35	146	1	1	36	194	1	66	82	0	193	57	60	54	122	12	14	0	87	138	254	122	6	392	4	103	5	230	67	0	0
GUSB	169	5	459	98	0	120	23	1	0	193	53	13	233	122	77	8	156	85	178	112	71	135	77	32	21	399	0	102	213	76	0	34	49	82	0	0	38	317	150
GUSBP1	0	38	131	26	0	43	32	2	0	16	130	67	26	51	42	12	3	31	62	1	68	0	0	15	8	13	13	33	26	0	4	16	20	15	66	86	29	60	3
GUSBP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUSBP11	246	171	196	6	2	144	0	19	0	77	0	48	42	32	38	30	63	1	8	0	50	9	86	82	12	0	41	124	103	15	0	0	73	58	0	0	53	212	0
GUSBP2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUSBP3.uid_6735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUSBP3.uid_6741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUSBP4	0	23	6	0	1	0	0	9	0	2	1	0	8	8	8	0	0	0	0	0	0	14	0	4	0	0	5	0	2	0	1	2	6	2	0	0	0	10	0
GUSBP5	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0
GUSBP9.uid_6745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUSBP9.uid_7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GVINP1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	13	0	101	0	0	0	94	2	2	10	2	7	0	0	44	0	0	0	35	0	0	1	0	0
GXYLT1	215	34	230	98	0	90	187	54	0	29	76	2	86	143	37	89	13	0	6	152	9	366	235	98	42	13	0	0	0	275	69	283	24	92	0	25	227	378	63
GXYLT1P3.uid_11691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GXYLT1P3.uid_11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GXYLT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0
GYG1	540	100	324	184	437	195	402	203	187	428	488	524	29	485	342	408	34	48	510	519	258	678	12	180	30	280	80	365	0	151	161	398	35	99	0	87	102	85	203
GYG2	0	0	0	0	0	12	0	0	0	0	0	0	51	104	72	0	1	0	0	0	0	100	0	0	0	0	38	0	0	0	0	0	0	26	0	0	16	29	0
GYG2P1	0	0	0	0	0	18	0	0	9	0	0	0	4	6	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0
GYLTL1B	632	452	708	411	696	409	257	393	337	789	499	463	246	439	581	405	309	622	411	1303	143	517	159	341	21	301	223	250	306	310	364	492	468	418	640	889	33	1166	464
GYPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GYPB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GYPC	0	0	0	18	0	0	0	0	50	0	0	0	25	0	0	0	0	0	0	0	510	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	398	0	0
GYPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GYS1	736	342	104	533	151	442	352	340	132	649	342	165	141	506	642	567	428	403	590	716	254	678	545	117	31	98	128	501	441	260	193	599	164	543	413	473	40	738	272
GYS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	118	0
GZF1	66	0	0	13	91	33	0	42	0	87	0	0	0	21	48	149	8	28	0	47	1	154	91	49	0	0	7	0	0	0	0	53	86	10	0	0	31	66	41
GZMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GZMB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GZMH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GZMK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GZMM	0	0	0	0	0	0	0	0	0	0	52	0	0	24	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H19	142	8	16	18	41	191	0	25	9	10	1	34	73	7	37	42	11	22	175	42	10	58	7	28	0	75	91	105	62	50	25	35	30	67	87	79	16	8	23
H1F0	637	301	0	292	303	404	105	103	195	288	72	211	317	83	87	473	52	17	536	0	164	495	0	344	19	462	174	224	177	335	247	552	251	87	413	750	113	192	226
H1FNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H1FOO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	1	0	0	0	0
H1FX	35	20	0	7	0	9	14	3	0	4	0	0	12	1	14	0	0	9	10	4	0	0	0	1	0	0	13	20	0	57	1	0	11	2	13	0	18	16	2
H1FX-AS1	0	0	26	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	13	0	0	0	29	0	0	0	0	0	0	0	0	2	0	0
H2AFB1.uid_13430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2AFB1.uid_13445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2AFB1.uid_13456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
