DICER1	230	64	34	69	63	88	8	290	257	228	11	266	331	74	177	58	106	430	5	123	411	161	103	190	210	149	116	202	176	101	289	43	51	0	17	352
DICER1-AS1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIDO1	112	16	48	83	23	125	1	0	97	217	414	119	450	140	403	6	52	188	137	0	608	56	0	245	331	233	395	310	1	50	14	113	0	89	62	205
DIEXF	489	72	10	112	36	141	514	366	593	452	577	343	385	3	234	620	199	888	190	21	154	132	326	252	241	443	272	316	0	304	116	0	2	525	118	894
DIMT1	1143	327	90	530	181	740	628	1536	939	1027	1713	392	1401	799	984	909	525	1470	435	388	740	637	5	679	1274	1470	225	1547	359	417	1130	1231	149	1044	590	1403
DIO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIO2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIO3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIO3OS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIP2A	71	36	38	0	9	0	1	156	105	90	45	198	558	248	47	49	1	172	9	31	190	15	74	0	125	186	188	273	308	199	0	232	44	452	29	300
DIP2A-IT1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	1	5
DIP2B	174	88	9	0	0	262	497	259	572	237	26	154	901	314	43	278	107	582	396	44	930	80	294	318	237	332	178	555	665	172	253	1180	42	418	77	422
DIP2C	0	41	19	0	0	0	10	0	98	39	0	118	86	0	0	140	30	5	15	12	5	74	0	0	81	1	0	1	0	1	173	847	8	0	2	180
DIRAS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	22	0	0	0	0	0
DIRAS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRAS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRC2	326	24	20	93	16	76	135	270	44	0	83	64	184	96	24	314	30	264	0	54	149	16	0	0	1	1	205	192	1	246	85	0	0	1	29	210
DIRC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIS3	380	124	76	0	65	60	855	520	755	1298	758	244	678	40	361	558	281	775	64	158	930	349	461	437	508	364	576	851	582	50	723	534	19	1802	105	692
DIS3L	44	124	25	0	24	76	371	114	111	342	42	15	159	341	31	179	88	253	108	145	109	29	118	30	10	145	0	292	1	30	125	97	0	486	46	227
DIS3L2	116	65	22	0	167	40	165	1	98	4	335	32	277	99	110	159	8	44	59	34	22	81	0	160	0	102	310	39	3	1	12	53	0	0	42	80
DISC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DISC1FP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DISC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DISP1	14	18	1	0	0	4	0	278	38	0	0	0	5	170	0	236	0	2	5	42	13	1	0	13	2	1	0	53	0	0	4	0	2	0	0	3
DISP2	0	28	0	0	1	0	1	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	91	0	0	0	0	0	0	0	45
DIXDC1	0	0	0	0	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKC1	3297	1322	393	927	517	1634	3994	4290	3116	3403	3840	2655	4446	1411	3127	2684	1325	3661	1561	952	3866	1557	1308	2437	3524	3822	2482	3923	4195	1742	1168	2504	367	6396	658	3285
DKFZP434A062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZP434H168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZP434I0714	0	0	0	0	0	0	0	0	4	0	0	0	53	0	0	0	0	0	0	37	1	0	31	0	0	83	0	0	0	0	0	0	0	0	0	56
DKFZP434K028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZP434L187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZP586I1420	18	2	3	7	1	38	12	11	16	18	35	11	32	23	7	9	2	8	8	6	89	6	5	9	57	9	40	15	29	9	7	16	3	23	12	15
DKFZp434J0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZp434L192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZp451B082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZp686K1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKFZp779M0652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKK4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKKL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLAT	1481	456	143	449	96	374	2056	2749	1089	1353	2523	568	1243	494	1042	1535	628	1608	610	814	829	785	881	483	1553	1282	719	1200	1396	855	496	1270	308	2023	539	1582
DLC1	1109	318	137	392	157	1450	1052	1568	963	1501	1008	331	1594	851	803	107	381	1423	517	678	622	492	325	45	1474	104	279	617	332	621	283	848	0	2608	655	1753
DLD	1429	296	209	442	44	726	1670	1311	1321	1977	2154	570	1551	157	1509	1407	387	1357	631	452	556	751	891	537	749	992	360	1162	2848	566	1358	968	120	3567	377	1499
DLEC1	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	1	0	0	0	3	0
DLEU1	421	59	41	92	63	205	208	231	286	292	986	142	265	23	97	543	137	446	271	359	317	350	315	137	386	256	278	249	0	259	475	434	30	282	159	699
DLEU2	15	0	0	13	0	0	11	0	35	0	0	7	8	16	7	9	0	7	5	5	11	6	0	1	10	5	11	20	0	12	0	12	5	63	2	12
DLEU2L	20	0	0	0	0	0	4	0	15	0	0	4	9	8	5	6	0	7	0	6	9	7	0	1	6	5	15	5	0	6	0	13	0	41	1	4
DLEU7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLEU7-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
DLG1	90	3	9	121	0	87	0	1	60	299	286	41	41	0	63	0	19	172	0	80	11	49	0	0	41	110	82	26	0	0	68	0	8	418	53	74
DLG1-AS1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4
DLG2	0	4	9	0	0	6	60	345	52	375	72	59	236	0	3	0	42	55	0	41	0	58	0	0	140	0	46	0	782	2	106	0	16	586	33	257
DLG3	0	11	5	71	0	117	109	172	36	114	221	0	0	0	200	164	45	0	0	43	181	0	0	0	0	0	0	22	0	0	0	0	0	275	24	161
DLG3-AS1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
DLG4	0	24	0	0	0	0	1	0	0	44	0	0	0	0	0	0	0	0	0	0	7	0	0	0	21	0	21	6	0	107	63	0	0	0	0	0
DLG5	1933	155	101	566	61	549	500	484	682	1092	770	1201	2237	875	798	998	731	970	783	370	1727	483	0	126	749	669	742	1450	8	843	1467	1153	194	564	339	1710
DLG5-AS1	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	12	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
DLGAP1	0	9	0	0	0	0	32	0	85	0	0	0	17	0	26	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	75
DLGAP1-AS1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP1-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP1-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP1-AS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP1-AS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
DLGAP2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLGAP3	54	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
DLGAP4	469	302	78	85	207	349	374	290	1108	731	815	514	1072	175	441	487	239	724	677	314	370	374	155	506	593	681	457	809	392	701	270	1508	6	81	116	918
DLGAP5	1775	201	88	192	49	255	852	695	1076	1171	1122	490	1291	288	1008	1267	384	779	617	171	400	475	308	289	955	588	132	696	1195	335	1314	1532	126	1066	458	1856
DLK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLK2	0	2	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0
DLL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DLL3	1	29	3	0	0	159	0	0	0	0	119	48	40	0	0	85	0	20	35	0	59	19	0	0	0	0	0	8	0	44	0	0	0	0	0	9
DLL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
DLST	43	16	9	33	0	3	0	0	2	0	188	44	65	36	11	85	23	52	35	10	39	26	0	85	79	0	117	35	34	12	103	21	0	228	4	69
DLX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLX2	0	0	0	0	0	0	0	0	48	0	0	0	0	4	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
DLX3	2609	353	153	284	56	726	2096	1316	1182	1078	1611	1623	1781	1176	703	956	775	1510	473	503	895	585	327	861	774	2540	1475	1401	1130	600	1480	2016	379	2140	389	1911
DLX4	0	64	21	54	8	60	18	0	95	318	0	71	16	311	1	8	48	119	223	182	301	13	4	1	49	29	204	124	17	149	194	1	0	0	47	415
DLX5	1024	44	1	187	0	301	256	0	264	0	0	278	214	78	10	197	0	359	105	0	1	0	0	70	218	57	0	39	0	13	0	643	34	483	51	152
DLX6	514	0	17	43	0	144	0	127	0	43	0	35	66	102	63	0	16	1	196	0	0	26	0	0	0	40	0	0	0	40	0	9	1	96	61	68
DLX6-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMAP1	132	84	48	173	0	110	378	1	398	0	311	408	413	64	694	0	168	330	91	264	122	49	0	126	13	400	273	330	0	182	100	417	5	417	91	519
DMBT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMBT1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMBX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMC1	3	0	0	0	0	0	1	0	0	0	0	27	0	0	128	26	0	1	0	0	0	0	0	0	0	34	0	17	0	0	0	0	0	0	0	0
DMD	238	42	22	184	25	226	1	142	161	0	430	38	567	72	46	109	42	231	49	0	85	42	0	0	264	191	0	0	569	69	366	523	0	905	44	157
DMGDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMKN	0	0	0	0	0	58	0	0	7	47	0	27	0	0	0	0	0	0	0	0	0	0	47	0	141	2	0	0	0	0	1	7	0	0	71	82
DMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMPK	0	0	2	0	0	25	50	38	0	3	0	12	0	0	0	0	4	0	0	0	154	17	0	1	26	0	246	17	1	73	32	0	0	2	0	42
DMRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTA1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
DMRTB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	26
DMRTC1+DMRTC1B.uid_12969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTC1+DMRTC1B.uid_12971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMTF1	205	44	17	0	0	88	0	24	97	0	311	49	115	0	0	145	2	202	63	24	76	120	0	0	11	292	24	212	0	118	27	0	0	571	91	48
DMTN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMWD	211	23	8	0	0	136	115	0	0	129	22	0	175	69	16	125	13	41	27	57	298	50	0	85	0	42	256	290	0	81	181	0	0	1	31	79
DMXL1	82	24	3	0	1	68	199	303	125	687	303	83	192	24	178	103	63	384	196	161	343	43	25	226	349	60	110	75	0	112	91	297	4	1	3	208
DMXL2	0	0	0	0	0	96	0	494	0	63	0	23	101	0	94	13	82	10	87	0	212	0	48	0	1	56	47	135	3	0	62	0	0	195	14	101
DNA2	395	27	39	69	4	36	103	143	211	124	705	164	563	216	457	257	103	537	108	133	3	255	100	10	400	131	169	559	375	311	73	448	151	460	99	309
DNAAF1	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAAF2	808	197	71	131	72	148	608	469	464	405	1201	68	807	66	362	347	131	639	270	261	679	545	393	320	394	616	863	905	909	615	688	1106	128	200	186	598
DNAAF3	1	0	0	0	0	0	0	0	13	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH1	0	0	0	0	0	7	0	0	0	0	0	0	52	0	0	0	0	21	0	0	0	97	0	0	1	0	0	0	0	0	0	1	0	0	0	0
DNAH10	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH14	89	9	4	0	12	66	1	171	62	46	0	26	88	96	43	0	27	0	9	48	35	64	0	0	116	76	51	0	0	34	63	0	0	0	39	70
DNAH17	1	10	2	1	0	3	0	3	5	2	0	5	3	0	4	1	2	2	0	0	1	0	2	0	0	0	2	1	0	0	18	0	0	1	0	14
DNAH17-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DNAH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	49	0	196	0	0	0	0	11	0
DNAH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH6	0	16	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DNAH7	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	3	0	4	1	1	1	0	2	1	0	0	0	1	10	0	1	0	0	3	1	40
DNAH8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	0	0	0
DNAH9	34	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAI1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
DNAI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJA1	4409	836	427	1081	571	1381	2852	3708	4386	2740	5618	1837	4143	1302	2398	2943	1310	2704	1722	1589	2361	1678	1223	2239	2490	4748	2470	3503	2757	1403	2115	3230	611	2025	770	3814
DNAJA1P5	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
DNAJA2	1318	433	203	357	193	722	2318	942	1213	1199	1425	934	2694	694	1934	1654	765	1397	627	588	1421	610	268	881	1385	2181	750	1753	318	933	1035	611	221	1043	598	2168
DNAJA3	694	269	101	270	64	914	527	1	718	909	1425	904	1062	98	320	358	105	932	346	261	405	199	0	189	380	481	251	343	743	153	1025	729	83	1539	171	1004
DNAJA4	24	0	0	0	0	39	0	0	3	32	0	0	233	2	0	0	0	13	0	0	6	27	0	0	1	1	0	0	0	57	0	0	0	0	0	1
DNAJB1	528	391	102	130	143	398	982	2833	1733	2326	1375	487	1189	220	781	435	275	1398	445	631	1224	933	10	261	812	896	1340	1210	639	849	1086	1819	185	989	452	1495
DNAJB11	799	302	174	82	53	282	717	867	667	523	1659	80	1978	835	384	1112	398	720	393	319	2	473	261	67	281	835	256	872	1	516	1137	303	53	1	385	852
DNAJB12	585	203	33	0	224	323	245	612	894	261	976	446	1296	189	274	605	115	638	275	109	291	378	0	0	377	690	105	268	0	384	462	394	11	679	153	521
DNAJB13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB14	121	60	5	0	0	15	1	166	278	86	1	38	445	134	1	92	55	67	23	63	66	17	0	11	13	198	80	92	0	52	50	20	22	0	45	155
DNAJB2	16	2	0	0	0	0	0	7	16	1	0	4	30	0	5	0	0	0	0	0	46	1	2	0	41	58	0	8	14	1	1	0	0	0	2	40
DNAJB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB4	2	5	0	0	54	78	128	0	138	0	1	26	141	10	80	78	0	247	31	0	0	0	0	0	37	47	34	34	0	24	86	49	31	0	36	61
DNAJB5	0	0	0	0	0	0	0	0	0	0	0	63	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	43
DNAJB5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB6	835	143	61	232	71	272	1403	745	1344	1014	536	387	1904	51	565	480	286	693	229	95	964	175	358	340	376	954	299	563	316	509	525	917	88	539	202	1045
DNAJB7	2	1	0	0	0	4	1	0	0	7	1	3	3	0	4	9	0	4	0	0	0	4	4	4	2	9	0	5	0	0	1	1	0	4	1	2
DNAJB8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB8-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB9	200	34	24	0	88	68	271	181	411	0	36	72	156	115	127	676	90	204	12	0	101	81	0	0	50	110	215	394	2	129	146	208	0	0	50	223
DNAJC1	372	58	90	95	35	162	77	709	469	274	225	126	784	694	284	417	59	479	190	52	276	76	264	110	251	226	278	172	219	167	267	634	0	23	232	739
DNAJC10	341	104	30	0	11	350	362	757	630	369	736	322	832	154	677	572	141	176	198	111	311	294	332	0	86	531	524	258	0	313	486	339	21	802	120	511
DNAJC11	523	217	87	94	130	176	455	196	243	599	388	318	1019	88	220	306	230	958	228	88	517	207	480	138	633	385	545	343	141	133	335	265	120	226	160	676
DNAJC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC13	81	39	0	0	8	64	0	0	0	0	0	0	319	85	97	0	30	0	0	14	0	0	0	230	0	46	12	42	0	0	203	52	26	310	35	103
DNAJC14	229	94	40	1	76	179	169	244	354	455	404	134	543	225	191	232	41	319	119	151	348	51	0	0	188	352	57	268	0	492	199	415	0	0	61	510
DNAJC15	4127	2676	807	1525	716	4405	4540	8498	6116	7147	9865	3785	10337	6633	5595	5755	2242	8079	3102	3303	3012	3480	2481	2308	8291	5718	5943	4931	4056	5276	7282	8156	1139	6633	2276	10001
DNAJC16	0	23	29	0	0	1	0	0	3	0	57	5	24	0	0	0	2	0	0	0	253	23	0	0	0	2	0	27	0	0	51	0	0	0	0	29
DNAJC17	119	38	44	0	31	36	194	0	105	179	132	83	83	83	102	3	34	31	93	51	170	11	0	0	169	7	57	0	472	21	84	0	0	0	77	87
DNAJC18	164	0	0	0	0	0	0	0	43	0	0	0	12	0	0	15	0	71	0	0	0	0	70	0	85	0	0	83	0	0	0	0	0	0	0	0
DNAJC19	390	91	24	72	33	175	219	297	181	299	452	146	224	100	228	229	68	273	56	115	208	161	22	246	223	190	150	197	318	184	174	295	35	212	94	446
DNAJC2	1698	389	145	169	194	479	842	1338	849	1126	442	551	1750	822	982	1089	296	1374	556	444	468	397	528	362	835	1270	905	982	900	577	741	1393	232	712	392	1538
DNAJC21	73	20	15	0	0	75	12	405	26	2	70	33	279	47	17	2	36	81	14	75	51	63	0	42	50	59	97	31	548	11	149	247	23	0	22	51
DNAJC22	4	0	0	0	0	0	0	0	1	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	11	0
DNAJC24	96	27	19	91	0	76	55	37	176	117	0	112	102	13	96	78	25	52	0	40	201	97	0	550	66	227	161	169	2	24	21	0	46	282	19	165
DNAJC25	0	1	10	30	0	0	0	0	59	33	194	50	0	0	100	44	0	99	2	16	0	14	0	0	45	122	55	31	0	14	116	0	0	0	8	55
DNAJC25-GNG10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC27	0	14	22	0	84	0	0	0	0	0	0	46	47	0	0	0	1	89	0	2	5	0	0	0	0	67	70	67	0	0	0	0	28	0	12	10
DNAJC27-AS1	0	0	0	0	0	0	0	34	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC28	127	0	0	0	0	57	0	0	58	0	0	40	68	16	0	34	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DNAJC3	1045	159	70	82	90	612	622	758	518	374	108	360	1227	329	670	698	70	460	261	364	657	170	153	135	322	495	198	860	268	146	437	443	74	47	200	1011
DNAJC30	95	0	25	0	0	118	0	66	53	428	322	230	66	0	48	432	0	96	79	47	115	101	143	0	96	161	87	134	0	0	4	0	37	0	27	134
DNAJC4	214	12	2	0	0	0	1	0	10	78	0	0	103	1	0	173	11	82	0	0	116	0	0	0	24	0	130	0	0	46	18	51	59	257	43	21
