GPR65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR75	9	0	0	0	5	17	4	0	23	0	0	1	2	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
GPR75-ASB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR78	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR83	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR85	0	0	2	0	0	0	1	0	1	1	0	1	1	0	2	2	3	0	1	0	0	0	30	0	0	0	0	0	1	0
GPR87	0	0	0	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GPR88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR89A	30	16	9	0	2	16	19	18	1	0	30	8	16	66	19	3	4	23	23	0	5	0	21	13	40	0	6	36	96	3
GPR89B	6	8	9	0	0	16	0	9	2	0	0	7	8	9	3	0	0	6	9	0	0	0	12	0	16	0	1	11	1	9
GPR97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR98	0	0	0	0	0	0	12	28	0	0	0	0	78	39	0	0	0	8	0	0	0	0	0	0	0	0	0	12	54	0
GPRASP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GPRASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPRC5A	21	34	367	2	35	551	552	2369	99	205	1080	17	79	3123	1149	117	5	82	75	12	0	1	0	372	416	2	1258	1193	96	49
GPRC5B	179	85	813	4	16	13	31	160	1	0	0	201	133	159	7	0	0	180	121	0	51	4	401	0	60	0	0	0	74	0
GPRC5C	794	610	835	24	44	1913	2	451	48	63	129	432	336	792	50	1	17	1243	301	1	243	4	492	9	169	0	57	288	337	51
GPRC5D	0	0	0	0	0	0	0	11	0	0	0	26	0	4	0	0	0	0	20	0	0	0	0	0	11	0	0	9	0	0
GPRC6A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
GPRIN1	0	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPRIN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPRIN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPS1	541	601	702	12	123	1145	334	1530	155	104	293	283	160	1427	555	47	112	702	224	8	343	10	473	461	591	4	443	905	854	70
GPS2	200	332	209	5	72	364	201	712	85	88	125	198	321	585	252	50	104	387	179	14	159	10	74	122	263	6	120	303	402	87
GPSM1	0	0	0	0	0	0	0	10	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
GPSM2	0	0	91	0	0	0	0	43	0	0	40	0	4	12	0	0	5	24	0	0	0	0	0	12	0	0	0	0	0	1
GPSM3	40	9	102	1	3	0	26	82	0	3	0	0	28	43	0	8	3	38	4	0	5	0	24	0	35	0	0	12	66	13
GPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPT2	3	1	0	0	2	84	29	40	68	0	5	48	60	83	0	0	29	83	24	1	73	0	32	96	24	0	51	59	16	1
GPX1	751	1030	1449	4	255	2321	695	2514	362	176	595	1208	735	1932	942	128	189	1361	703	21	555	18	833	495	862	10	453	955	1267	121
GPX2	1747	2179	4967	31	632	3605	14	2082	593	18	38	3362	1098	647	1	0	3	1665	265	6	1961	51	994	10	226	3	0	805	790	854
GPX3	42	3	0	0	0	0	0	71	1	0	0	0	26	24	0	0	0	0	0	0	0	3	58	0	0	0	0	23	0	0
GPX4	867	481	1196	10	96	1388	704	3734	462	162	623	853	646	2796	1357	98	259	1204	309	30	406	27	515	555	704	20	680	1264	2045	68
GPX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPX7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
GRAMD1A	237	22	143	0	0	0	0	50	1	0	10	22	5	89	1	0	0	45	27	0	30	8	8	2	0	0	0	5	116	0
GRAMD1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD1C	0	0	0	1	0	65	0	10	0	0	93	24	16	5	58	0	0	6	0	0	19	0	27	35	0	0	0	36	0	0
GRAMD2	0	0	97	0	0	0	26	104	13	18	74	0	1	203	0	0	2	0	4	0	0	0	0	48	13	2	121	106	34	0
GRAMD3	56	1	0	1	7	80	54	218	1	0	45	0	75	93	166	6	0	8	0	8	0	0	7	12	5	0	11	37	57	0
GRAMD4	31	19	0	1	0	29	0	10	0	0	0	6	0	1	0	0	0	11	0	0	0	0	0	4	0	0	0	0	0	0
GRAP	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GRAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRASP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRB10	57	168	136	2	59	201	155	193	28	0	76	47	50	258	214	36	21	143	122	5	98	4	168	219	27	5	175	186	300	13
GRB14	0	0	25	0	0	0	0	0	24	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
GRB2	633	225	1120	16	106	1366	664	2324	274	191	369	462	548	1785	571	62	384	993	496	27	497	8	448	345	672	12	819	871	317	140
GRB7	324	306	459	4	64	616	12	240	73	1	19	58	362	327	120	4	62	451	53	1	268	4	330	15	236	2	53	196	39	0
GREB1	0	0	0	0	0	12	0	88	12	0	0	0	0	16	39	0	41	11	0	0	0	0	0	14	0	0	0	0	41	0
GREB1L	0	3	0	0	9	22	22	70	8	0	88	6	1	59	8	0	2	6	31	0	0	0	0	34	6	3	58	51	20	1
GREM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GREM2	8	0	119	0	7	118	64	690	99	27	14	0	102	166	104	0	22	77	403	54	5	0	0	124	110	1	185	79	206	4
GRHL1	133	39	216	1	10	134	273	480	90	138	121	13	76	588	210	13	83	68	90	6	44	0	0	456	135	0	233	313	88	3
GRHL2	28	52	136	0	22	188	42	300	76	186	161	6	128	636	127	11	157	44	43	0	5	0	3	258	132	6	240	233	379	62
GRHL3	160	19	32	2	48	241	495	2479	54	115	285	93	102	1591	118	1	32	0	114	35	9	0	7	340	140	1	89	536	879	1
GRHPR	315	73	298	2	30	205	156	532	96	101	187	129	155	446	247	0	3	145	140	5	80	1	185	127	202	4	254	325	609	22
GRIA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIA2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GRIA4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRID1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRID1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRID2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRID2IP	0	0	0	0	0	0	0	27	0	0	0	0	0	0	15	0	0	9	0	0	0	0	0	0	0	0	0	7	0	0
GRIFIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIK1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0
GRIK1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIK1-AS2	0	0	20	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GRIK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIK4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN2A	0	0	1	0	0	0	0	5	0	2	0	0	0	6	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
GRIN2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN2C	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0	0	0	0	0	0
GRIN2D	0	0	0	0	1	0	5	29	0	14	10	0	0	12	0	0	66	0	0	0	9	0	0	32	0	0	0	6	33	0
GRIN3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
GRIN3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRINA	3	16	45	1	6	52	5	103	1	2	62	23	44	35	62	2	0	107	8	0	9	0	37	0	26	0	3	14	0	16
GRIP1	0	0	0	0	0	101	30	1	9	0	0	0	0	1	0	0	0	1	10	0	0	0	0	16	53	0	29	0	0	0
GRIP2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GRIPAP1	1	91	66	0	12	216	78	137	74	52	115	56	62	167	9	4	1	52	36	17	18	1	0	38	109	0	39	65	196	42
GRK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRK4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2
GRK5	0	0	0	2	39	36	23	0	0	0	8	86	0	50	0	0	0	13	14	3	25	0	26	0	29	0	0	27	0	2
GRK6	57	16	55	0	1	26	55	101	4	24	12	7	56	58	53	1	7	42	56	5	0	0	7	20	23	0	31	27	37	0
GRK7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM2	0	0	0	0	5	0	0	0	0	0	0	82	0	20	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
GRM3	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	16	0	0	0	0	0	0	47	0	0	8	0	0
GRM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM7-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRN	477	819	406	10	141	1514	307	1572	137	60	412	641	693	1115	288	10	52	1193	260	57	390	5	807	220	419	7	327	585	201	77
GRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRPEL1	626	451	526	6	159	1486	860	1857	249	255	804	1027	641	2115	457	25	93	700	984	27	259	18	499	1255	1065	16	745	1806	1809	234
GRPEL2	110	169	126	1	19	460	219	402	164	59	50	156	57	433	162	2	1	139	205	12	18	6	123	180	160	1	155	416	644	44
GRPR	0	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
GRSF1	1187	287	1226	37	250	2484	1103	3015	509	307	1361	1074	1541	2755	945	31	178	1496	809	39	607	26	1036	523	877	6	347	1433	1150	108
GRTP1	129	140	76	1	9	41	173	236	42	0	89	112	20	189	29	31	1	212	54	4	30	3	375	82	67	0	47	120	470	1
GRTP1-AS1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0
GRWD1	883	271	1239	9	82	1188	643	1545	201	37	331	634	289	1705	497	0	152	809	475	46	250	19	641	355	575	8	438	828	952	76
GRXCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRXCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GS1-24F4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GS1-259H13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GS1-279B7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GS1-600G8.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSAP	0	0	0	0	0	0	27	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSC	4	33	32	0	7	58	37	45	21	0	0	30	260	23	0	0	0	49	0	0	0	1	16	0	0	0	0	8	250	0
GSC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSDMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSDMB	0	0	34	0	0	1	0	63	0	0	0	0	0	62	0	0	0	8	0	0	0	0	0	24	36	0	16	0	0	0
GSDMC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSDMD	54	132	124	1	15	0	0	13	0	0	38	0	76	0	0	0	0	61	0	0	12	0	107	0	43	0	0	14	97	11
GSE1	190	156	135	4	142	669	331	1053	199	53	328	25	245	243	45	53	87	152	135	3	63	3	19	620	161	11	171	271	1211	13
GSG1	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSG1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSG2	66	81	117	2	4	178	87	219	18	2	59	111	56	333	27	0	0	159	29	1	30	0	61	0	1	2	102	98	145	0
GSK3A	7	15	1	0	2	33	11	4	0	0	12	8	9	19	2	1	39	5	8	0	3	0	9	54	27	2	31	25	23	1
GSK3B	83	63	96	2	0	98	19	47	2	46	36	74	137	82	3	43	5	103	36	11	40	0	11	108	183	3	70	67	103	37
GSKIP	685	111	760	22	126	637	170	676	50	83	77	191	434	886	252	1	33	444	194	13	348	8	254	150	822	3	288	477	916	169
GSN	126	591	902	14	100	253	37	375	106	2	41	585	66	225	27	1	0	551	138	19	51	11	935	0	169	0	0	89	0	86
GSN-AS1	1	3	2	0	2	1	0	2	2	0	0	23	0	2	0	0	0	1	10	0	0	0	5	0	3	0	0	1	0	0
GSPT1	355	10	383	5	63	899	347	849	149	102	226	159	356	337	240	43	300	322	196	18	85	0	325	337	248	10	278	492	426	77
GSPT2	3	0	0	1	8	9	10	10	2	3	1	2	4	8	2	0	0	8	2	0	0	0	0	10	1	0	2	7	5	1
GSR	148	11	188	9	16	170	42	178	0	1	29	63	27	261	67	9	2	43	30	0	83	0	262	26	14	1	56	15	0	15
GSS	101	38	56	0	12	162	133	223	47	1	47	113	54	130	67	0	0	85	11	5	131	3	23	74	73	1	0	74	400	0
GSTA1	0	0	8	0	0	0	0	31	0	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GSTA2	0	0	6	0	0	0	0	15	0	0	0	0	0	0	0	0	0	14	0	0	0	0	31	0	0	0	0	0	0	0
GSTA3	37	0	72	0	0	176	0	16	0	0	0	0	28	13	0	0	0	10	33	7	0	2	20	0	24	2	48	10	49	17
GSTA4	82	30	168	2	19	145	109	83	23	0	249	69	193	44	0	1	0	187	91	0	21	4	374	43	77	0	0	101	169	36
GSTA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTA7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTCD	2	0	180	0	16	104	54	83	26	0	3	7	112	103	0	0	26	148	12	0	33	6	12	29	122	0	69	65	247	31
GSTK1	120	97	537	1	67	188	140	363	67	0	64	33	154	218	104	0	0	179	103	0	92	13	162	148	89	0	21	166	77	72
GSTM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTM2P1	0	0	12	0	1	1	0	3	0	0	2	4	2	4	0	0	0	4	1	0	1	0	3	0	0	0	0	0	0	3
GSTM3	0	0	0	0	0	0	0	0	0	0	0	100	0	58	0	1	1	10	0	0	0	0	0	85	24	1	13	14	3	0
GSTM4	9	50	227	0	11	17	0	94	0	0	35	65	65	127	0	0	0	94	17	0	66	1	34	10	0	0	9	10	4	19
GSTM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTO1	355	923	1343	24	276	771	406	735	342	181	449	692	381	1131	983	15	275	951	292	34	606	17	1058	235	386	4	165	752	1382	114
GSTO2	0	0	30	0	0	40	0	77	15	0	0	3	44	129	30	0	0	89	24	0	0	0	179	15	0	0	0	9	70	0
GSTP1	14900	7551	18727	131	5595	13049	5487	22009	3977	3076	6886	18397	13618	35540	9910	773	2256	13847	5357	287	7328	177	11606	7622	13266	215	6620	11269	21629	2689
GSTT1	0	0	4	0	0	0	0	0	0	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	2	0
GSTT2.uid_25793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT2.uid_25794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT2B.uid_25790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT2B.uid_25791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTTP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTTP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTZ1	73	100	379	2	118	637	115	468	2	27	103	235	37	366	110	0	0	173	118	0	87	5	125	61	112	1	98	145	392	63
GSX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSX2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTDC1	0	21	152	0	60	1	73	110	12	0	20	29	134	266	2	9	15	125	59	20	93	8	60	8	167	1	84	122	92	0
GTF2A1	13	17	32	2	10	404	61	279	25	13	58	39	91	79	37	13	178	50	29	0	28	0	0	45	28	1	100	140	25	0
GTF2A1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2A2	683	580	1589	19	318	1840	1894	3402	603	398	741	985	511	3304	1470	109	444	885	1251	83	358	31	540	1565	1544	29	2393	2962	1957	460
GTF2B	371	345	473	18	247	920	143	680	172	27	391	567	247	1411	376	0	1	598	452	0	302	13	414	78	235	4	213	497	537	124
GTF2E1	75	168	177	5	40	429	272	431	43	76	83	23	162	488	60	29	54	246	177	3	108	4	195	51	91	6	86	432	711	96
GTF2E2	155	92	174	1	3	166	118	269	23	67	50	79	152	241	28	39	122	120	85	0	49	5	61	4	31	1	27	95	0	1
GTF2F1	287	457	383	5	170	711	416	960	168	73	100	298	296	760	299	33	62	570	321	26	198	24	517	276	215	1	150	461	449	84
GTF2F2	141	117	500	4	35	266	254	756	86	32	138	130	249	658	156	2	131	282	243	24	95	9	389	249	389	4	147	472	801	60
GTF2H1	226	81	338	6	78	205	129	442	75	31	161	165	270	712	237	0	1	343	262	5	28	2	203	311	285	10	342	569	365	83
GTF2H2	4	1	5	0	2	4	6	15	0	0	3	7	4	13	13	1	8	12	10	3	4	0	12	8	15	0	9	14	0	2
GTF2H2B	0	1	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
GTF2H2C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2H2C_2	1	2	5	0	2	2	0	5	2	0	0	0	7	2	1	0	3	1	2	0	2	1	1	3	0	0	1	2	0	1
GTF2H3	1	67	72	2	16	202	25	289	45	43	79	145	92	263	92	17	28	144	70	14	92	2	182	88	44	2	75	167	226	1
GTF2H4	169	106	62	3	16	334	97	199	0	10	24	60	135	228	121	1	3	84	30	4	1	2	184	36	3	0	39	16	154	23
GTF2H5	348	137	565	11	183	698	311	930	108	33	210	386	372	820	334	8	91	531	265	1	125	8	467	203	440	1	302	694	905	127
GTF2I	70	25	112	4	6	168	10	28	0	5	37	52	25	45	0	8	15	38	20	0	34	0	51	9	19	0	21	26	56	7
GTF2IP1.uid_9248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2IP1.uid_9260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2IRD1	142	27	52	0	0	16	0	92	0	0	0	0	41	11	0	0	0	83	0	0	33	1	96	0	0	0	0	0	0	8
GTF2IRD1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2IRD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2IRD2+GTF2IRD2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF3A	1217	394	1057	8	219	1098	549	2002	372	163	280	604	323	1918	626	14	310	852	534	33	152	10	826	659	333	13	586	1645	2310	180
GTF3C1	407	258	332	8	46	380	51	297	10	6	132	40	278	179	93	48	1	528	133	28	13	3	547	16	106	11	117	108	29	0
GTF3C2	379	244	371	1	147	812	563	1137	113	162	193	280	364	955	305	34	28	831	432	3	399	4	607	301	217	3	245	475	396	25
GTF3C2-AS1	0	1	0	0	0	4	2	4	0	0	0	0	1	6	1	0	0	3	1	0	1	0	7	0	1	0	0	2	3	0
GTF3C3	301	222	238	0	93	356	79	383	21	78	213	254	179	457	560	1	21	284	127	0	12	5	113	149	305	3	252	523	459	228
GTF3C4	0	3	134	3	41	95	127	135	29	18	2	0	84	154	71	0	7	184	118	2	55	1	244	20	116	0	0	57	223	0
GTF3C5	379	485	535	26	198	1129	485	1167	207	143	208	461	276	1229	532	13	26	611	404	24	336	17	764	404	231	12	288	667	849	24
GTF3C6	391	365	649	6	138	567	255	694	144	43	108	506	224	879	302	8	184	507	337	8	380	11	278	168	699	4	300	602	629	327
GTPBP1	147	71	175	3	28	381	70	250	0	0	0	45	117	183	47	0	106	112	5	0	54	2	49	51	76	0	41	42	0	0
GTPBP10	11	54	39	3	40	302	60	197	11	0	44	83	108	224	89	6	6	118	157	2	21	5	55	145	347	1	144	216	360	18
GTPBP2	169	3	20	1	0	63	0	135	11	0	0	0	31	132	30	0	11	73	0	0	0	0	73	21	75	0	27	52	0	0
GTPBP3	168	55	52	0	4	246	8	158	0	0	58	48	151	29	0	11	60	42	24	2	0	0	26	23	0	1	48	22	193	0
GTPBP4	339	365	794	13	215	765	591	1626	221	271	215	434	705	1748	561	79	137	513	366	30	279	18	483	756	497	12	839	1297	1762	219
GTPBP6.uid_12543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP6.uid_13511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTPBP8	98	121	165	0	35	471	134	428	53	74	103	46	134	321	96	4	37	274	194	4	84	3	229	145	525	1	61	282	189	82
GTSCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTSE1	133	137	105	7	151	288	117	400	24	19	26	107	117	394	198	22	161	143	79	0	1	7	183	158	204	6	53	135	434	88
