C9orf153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf156	0	130	29	379	0	8	324	68	1	420	0	0	0	24	0	0	16	201	0
C9orf16	0	231	177	642	42	127	417	104	143	132	74	160	0	296	89	0	84	55	34
C9orf163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf171	0	0	0	54	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
C9orf172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf3	1	798	168	577	53	74	811	12	751	830	58	154	229	811	62	7	247	168	21
C9orf37	47	403	1	458	213	0	419	65	942	412	0	219	850	285	1	1	247	0	48
C9orf40	0	77	0	0	24	1	0	7	5	75	5	48	0	64	30	1	25	38	0
C9orf41	0	0	76	32	0	4	17	0	12	0	0	0	27	115	6	0	11	20	0
C9orf43	0	0	0	0	0	0	0	85	0	0	0	46	0	1	0	0	4	0	0
C9orf47	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
C9orf50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9orf64	0	431	319	405	121	91	202	82	1411	803	99	2	783	277	17	0	0	17	1
C9orf66	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0
C9orf69	0	0	0	378	24	29	51	80	272	0	45	389	0	182	109	0	213	255	87
C9orf72	0	3	110	0	1	28	158	0	37	94	0	0	404	87	36	0	29	1	14
C9orf78	119	2257	1006	2214	337	478	2086	168	2820	2140	246	1040	2660	5279	775	114	601	1109	204
C9orf84	0	0	0	0	14	0	70	0	0	0	12	3	0	0	0	0	0	0	0
C9orf85	13	104	362	324	7	0	107	36	204	215	0	44	54	281	91	5	10	4	27
C9orf89	0	117	0	306	0	0	93	0	1	0	0	171	0	432	1	0	0	0	0
C9orf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0
C9orf91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	2	0	0
C9orf92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA12	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
CA13	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	1	0	0
CA14	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA2	144	8537	1740	5088	322	674	4950	183	7249	6948	216	2115	6665	4531	865	104	613	397	243
CA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA5B	0	0	0	0	0	0	0	0	4	39	0	0	0	0	53	0	0	0	7
CA5BP1	8	454	13	219	0	0	276	26	216	182	81	55	653	134	25	1	0	0	12
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA8	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0
CA9	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
CAAP1	0	449	375	151	21	58	1	3	446	33	1	194	243	457	44	9	34	0	0
CAB39	0	47	0	56	40	2	21	14	6	3	58	197	0	85	13	14	37	31	26
CAB39L	0	147	76	225	102	16	335	0	118	2	81	0	0	1	0	15	0	0	0
CABIN1	3	99	0	218	79	111	71	56	0	108	22	429	307	33	111	0	19	366	8
CABLES1	0	1	0	10	0	65	0	0	0	247	0	0	443	0	0	0	0	0	0
CABLES2	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0
CABP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABP4	0	0	1	4	0	2	0	3	0	1	2	0	1	0	1	1	2	2	1
CABP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABP7	0	55	0	0	0	0	0	19	45	0	0	0	0	0	0	0	0	0	0
CABS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABYR	14	30	183	52	9	6	510	0	137	111	0	1	248	743	12	0	22	2	121
CACFD1	0	0	0	0	0	0	0	0	0	161	0	49	0	108	0	0	19	19	0
CACHD1	25	407	0	410	4	1	178	26	557	0	0	0	568	425	129	8	17	5	86
CACNA1A	1	16	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
CACNA1B	0	0	0	164	0	0	2	0	238	0	0	351	100	30	34	0	0	0	26
CACNA1C	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CACNA1C-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-AS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-IT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1C-IT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1D	0	0	0	0	0	0	152	0	0	0	0	0	2	0	2	0	0	1	0
CACNA1E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
CACNA1F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1G-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA2D1	0	0	37	0	9	0	0	2	0	0	19	36	4	0	0	0	0	0	0
CACNA2D2	11	1	0	0	0	51	0	3	0	74	0	36	6	228	2	0	27	3	0
CACNA2D3	0	0	108	124	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0
CACNA2D3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA2D4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CACNB2	0	0	407	0	1	54	461	72	1	65	23	292	0	60	1	0	0	49	0
CACNB3	0	645	0	172	103	0	0	0	223	163	1	227	0	203	200	19	188	0	2
CACNB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CACNG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG6	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
CACNG7	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0
CACNG8	44	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACTIN	80	43	0	48	14	1	1	0	0	161	20	3	0	361	30	18	91	6	51
CACTIN-AS1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACUL1	33	2044	655	1090	232	152	3205	192	5301	2935	198	1996	3769	3036	829	55	338	386	103
CACYBP	79	2234	1445	2561	293	241	2731	201	2749	3533	232	753	3627	2174	936	98	516	350	185
CAD	0	203	0	845	187	145	1258	106	347	498	156	126	351	11	135	0	339	261	2
CADM1	2	1448	5	469	79	73	386	0	604	1021	52	642	307	225	70	2	173	4	119
CADM2	0	0	0	14	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM2-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM4	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADPS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAGE1	0	0	0	0	0	0	0	0	8	41	0	0	0	0	0	0	0	0	0
CAHM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALB1	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0
CALB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCOCO1	0	316	0	0	0	0	0	0	0	653	0	0	1	252	79	0	5	0	3
CALCOCO2	34	900	67	297	0	100	842	16	976	241	0	662	236	305	127	10	40	7	13
CALCR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCRL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALD1	60	111	296	208	64	1	120	72	40	161	47	0	125	118	12	76	171	31	97
CALHM1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CALHM2	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALHM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALM1	412	7156	4043	6541	1066	1101	7160	810	6736	5268	852	4994	7104	7189	2199	173	2152	2186	929
CALM2	304	10778	11316	12854	933	1421	27241	518	19403	14833	936	6170	15651	14581	3580	254	1917	1514	871
CALM3	261	2296	1684	3232	421	911	2528	397	2238	2605	371	832	2462	2525	920	106	1040	823	326
CALML3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML4	0	68	0	15	1	0	60	39	117	269	0	169	27	0	86	1	24	0	17
CALML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CALN1	0	0	0	0	0	0	129	0	0	0	30	0	0	0	0	0	0	0	1
CALR	617	6966	599	6132	1257	1245	5121	971	7946	9531	1507	3800	6613	6204	2294	205	2474	2741	943
CALR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALU	66	2283	253	713	118	122	2478	194	1950	2184	323	1136	3124	2522	202	16	236	209	275
CALY	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMK1	0	0	0	0	0	15	0	0	0	0	0	0	0	20	0	0	0	0	0
CAMK1D	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
CAMK1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMK2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMK2B	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CAMK2D	0	29	0	1	0	0	135	0	1	75	0	0	142	0	32	0	0	0	0
CAMK2G	0	943	371	273	1	40	20	265	128	1	104	318	118	230	9	0	168	502	21
CAMK2N1	0	55	0	38	1	19	18	0	0	70	20	73	41	72	7	0	16	7	0
CAMK2N2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CAMK4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMKK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMKK2	0	295	332	170	16	15	543	0	380	77	145	0	2	490	0	26	62	100	107
CAMKMT	0	137	206	33	0	3	119	0	0	0	24	10	258	98	34	0	43	58	0
CAMKV	0	96	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMLG	0	450	467	279	54	50	292	3	712	311	20	0	1105	1016	2	2	11	10	60
CAMP	21	0	85	0	0	15	0	0	279	89	0	201	7	58	97	0	82	0	62
CAMSAP1	0	62	1	5	5	3	99	69	2	0	21	701	324	158	180	6	111	228	2
CAMSAP2	1	225	0	120	15	27	440	9	343	246	75	409	55	401	62	9	28	27	21
CAMSAP3	0	209	64	387	32	243	97	0	1	0	0	0	0	1	204	0	115	39	0
CAMTA1	18	319	26	636	23	86	364	34	322	242	14	258	288	598	152	0	39	41	92
CAMTA2	0	326	164	64	164	38	244	0	4	664	104	77	99	42	5	0	117	39	39
CAND1	2	358	152	162	52	11	398	26	353	743	119	185	1153	745	40	7	12	100	58
CAND1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAND2	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CANT1	11	564	1	307	58	35	11	1	389	205	87	164	102	217	0	0	180	0	66
CANX	197	3076	397	2645	222	442	8705	190	5176	5755	450	1873	10312	5964	992	91	1129	762	274
CAP1	141	2951	2830	3344	207	580	4004	259	3991	4010	235	2109	3741	3365	724	74	509	577	265
CAP2	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPG	0	361	317	515	0	1	418	0	1	599	0	1	1889	710	42	29	41	15	0
CAPN1	22	300	271	228	114	123	180	37	539	287	111	176	0	509	4	0	360	0	61
CAPN10	0	0	0	0	0	0	83	0	0	0	0	0	0	53	0	0	0	0	0
CAPN10-AS1	0	0	0	310	0	0	0	0	0	0	0	0	0	35	0	0	11	0	0
CAPN11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPN12	0	0	106	0	0	0	0	3	0	65	0	0	0	0	0	0	0	0	0
CAPN13	0	0	0	0	0	0	1	1	0	1	0	0	0	103	24	0	0	0	11
CAPN14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPN15	50	0	103	16	90	0	169	110	159	124	5	54	1	337	53	0	56	120	103
CAPN2	0	60	43	104	4	3	932	30	0	20	75	0	136	3	136	0	50	107	54
CAPN3	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0
CAPN5	0	0	0	301	0	151	151	145	337	0	32	0	0	0	194	0	0	42	19
CAPN6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPN7	0	331	216	86	3	0	49	8	249	51	3	6	77	8	22	1	0	10	20
CAPN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPN9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPNS1	52	899	148	686	410	595	251	318	397	659	141	535	39	159	52	30	123	103	176
CAPNS2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CAPRIN1	15	795	1196	1074	190	102	901	21	2113	2505	154	1104	516	1616	376	19	335	355	141
CAPRIN2	0	0	0	0	0	0	0	14	0	0	0	0	0	217	0	0	3	0	43
CAPS	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
CAPS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPZA1	28	1562	1933	1585	174	229	4237	84	2255	2496	187	950	3655	2323	536	34	234	126	145
CAPZA2	37	347	191	210	12	23	1220	7	1227	749	1	105	798	1018	90	0	33	90	28
CAPZA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPZB	61	1787	382	1001	88	84	1461	189	889	1283	180	507	1622	1684	143	60	190	281	159
CARD10	1	216	0	0	56	0	0	195	69	2	0	192	0	173	0	0	0	0	184
CARD11	1	149	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD14	0	5	0	0	0	49	0	0	0	1	0	1	2	0	0	0	0	39	0
CARD16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CARD8	0	0	0	38	0	0	231	0	134	31	0	93	442	14	0	0	1	0	6
CARD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARHSP1	41	450	236	675	59	170	220	75	159	854	28	199	826	463	169	9	139	148	126
CARKD	0	323	865	49	166	212	256	7	641	0	0	117	517	196	59	0	275	0	57
CARM1	29	270	30	612	62	86	96	108	470	176	166	76	58	274	23	14	111	146	74
CARNS1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARS	0	835	439	7	6	43	631	40	453	449	23	0	538	333	0	55	43	26	213
CARS2	0	197	0	15	29	0	147	197	147	89	0	281	0	9	0	0	62	130	13
CARTPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC1	0	0	0	0	11	0	0	0	0	0	0	0	0	44	1	0	0	0	0
CASC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
CASC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC15	0	14	0	0	0	0	0	0	48	0	0	0	0	63	0	0	9	0	0
CASC16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC2	0	0	0	0	13	0	10	0	0	33	0	0	0	0	0	0	0	0	0
CASC20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC3	17	764	125	191	146	168	730	26	257	637	1	334	190	691	212	3	106	126	49
CASC4	0	0	0	44	0	0	74	0	0	22	0	0	0	104	0	0	4	0	0
CASC5	18	392	0	235	5	132	695	28	739	610	67	241	610	173	29	23	11	49	50
CASC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASD1	6	101	2	0	0	1	0	0	89	0	0	0	0	4	0	0	0	0	0
CASK	0	196	0	195	16	17	273	13	342	325	0	90	21	203	57	0	57	12	5
CASKIN1	0	0	0	0	0	0	47	0	99	0	0	0	4	51	25	0	0	0	0
CASKIN2	0	263	0	1	73	0	0	8	0	0	0	0	0	162	0	0	102	54	0
CASP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP10	0	25	3	0	0	16	10	0	114	25	3	73	0	65	0	0	0	0	0
CASP12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP2	10	812	1801	539	76	10	681	174	1704	470	94	131	1763	1356	305	13	119	154	153
CASP3	1	1087	262	1403	231	212	3334	7	2134	2708	22	1992	1230	1110	77	31	451	143	146
CASP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP6	0	378	513	1414	70	258	711	27	1031	340	132	124	1478	633	312	36	182	100	81
CASP7	0	160	0	373	0	1	144	1	471	0	0	0	138	164	0	0	50	0	0
CASP8	0	251	0	32	43	0	81	0	51	38	0	0	202	52	35	0	5	16	9
CASP8AP2	4	341	0	419	15	29	410	26	3	437	26	183	855	271	40	4	17	70	43
CASP9	114	287	0	943	11	0	263	0	1205	468	55	132	164	600	24	0	43	516	38
CASQ1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	5	0
CASQ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASS4	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAST	0	131	0	448	0	0	625	13	582	276	18	122	257	333	30	39	44	41	20
CASZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAT	0	413	609	0	0	0	0	2	0	0	0	0	0	150	117	0	0	0	0
CATIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
CATIP-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
CATSPER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATSPER2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
CATSPER2P1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CATSPER3	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0
CATSPER4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATSPERB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATSPERD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATSPERG	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	1	91
CAV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CAV3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBFA2T2	1	301	60	23	166	566	7	0	59	454	91	353	630	481	137	80	143	6	58
CBFA2T3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CBFB	0	307	0	44	57	22	216	6	282	80	16	0	212	74	26	2	68	90	0
CBL	56	542	152	1127	35	438	602	91	968	578	60	342	64	1168	389	1	410	162	137
CBLB	0	169	0	0	6	0	146	0	0	0	0	0	140	0	0	0	111	0	0
CBLC	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBLL1	0	573	512	1835	44	6	1123	65	774	240	97	215	806	725	104	25	74	4	24
CBLN1	4	0	94	2	42	0	2	0	0	0	0	0	3	63	0	0	0	63	0
CBLN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBLN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBLN4	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	9
CBR1	0	6	315	346	0	136	136	35	101	177	0	517	293	445	260	0	17	193	45
CBR3	0	133	254	239	80	0	0	0	52	0	0	0	554	0	78	36	15	0	1
CBR3-AS1	0	1	0	8	0	0	2	0	114	2	0	11	6	25	71	0	0	0	0
CBR4	6	317	75	389	20	92	204	65	544	124	0	85	326	523	41	2	19	68	39
CBS	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
CBWD1	1	127	19	36	8	5	120	0	22	88	7	53	70	111	4	0	15	0	1
CBWD2	2	73	18	45	9	4	61	0	2	144	21	56	129	79	15	0	10	9	6
CBWD3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CBWD5.uid_11728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBWD5.uid_11734	4	60	105	92	22	1	43	5	58	71	15	37	38	53	11	6	32	19	1
CBWD5.uid_11736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBWD6	2	10	3	14	0	0	11	0	42	0	0	0	5	9	3	2	0	1	2
CBX1	23	460	701	456	117	92	663	140	783	577	126	263	365	584	228	3	126	1	145
CBX2	0	0	0	373	0	144	0	0	285	165	0	0	0	349	0	0	0	0	0
CBX3	117	1844	1686	1408	256	593	2873	276	2222	1176	280	953	2688	2224	917	44	646	495	283
CBX3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBX4	0	7	0	0	0	5	0	1	0	0	0	0	0	30	0	0	1	0	17
CBX5	0	573	312	185	0	34	365	35	392	297	22	209	546	281	59	0	51	15	1
CBX6	0	0	0	0	20	0	0	0	0	0	0	0	43	0	0	0	0	0	49
CBX7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBX8	0	0	0	0	0	0	64	0	3	0	0	0	1	190	0	0	0	0	0
CBY1	15	284	0	255	50	0	223	0	195	542	15	124	606	388	74	0	48	122	138
CBY3	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0
CC2D1A	0	559	0	423	217	171	105	162	24	1	17	0	11	109	0	0	134	400	37
CC2D1B	86	0	0	17	314	1	270	0	0	0	0	148	275	548	97	0	17	158	14
CC2D2A	0	0	0	0	0	0	0	0	0	130	0	0	0	13	38	0	28	0	20
CC2D2B	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCAR1	61	1604	503	1388	76	316	2256	156	1604	1175	220	1804	2403	877	603	114	526	173	177
CCAR2	23	364	0	85	0	178	291	71	100	889	143	132	862	1695	255	6	307	0	22
CCAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCAT2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CCBE1	0	1	100	0	0	0	0	27	145	0	0	49	1	1	1	0	0	7	24
CCBL1	0	0	62	1	0	0	236	0	300	0	0	128	385	388	0	0	0	0	0
CCBL2	0	0	0	122	0	21	243	20	191	146	0	154	0	354	0	0	0	2	1
CCDC101	36	334	350	662	88	52	352	0	369	584	189	61	558	368	370	0	43	422	56
CCDC102A	0	0	0	0	0	88	3	0	0	0	0	0	0	173	0	0	0	0	0
CCDC102B	0	0	145	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
CCDC103	0	0	0	256	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CCDC104	0	414	188	323	5	1	175	19	0	172	15	143	376	59	36	19	60	0	2
CCDC105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC106	0	0	0	2	0	0	2	0	19	84	0	0	0	92	17	0	0	0	0
CCDC107	0	0	0	37	0	0	0	0	0	0	46	0	0	0	0	0	29	0	0
CCDC108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
