COX14	185	26	119	456	55	660	25	253	55	466	399	224	62	166	389	282	250	35	275	320	115	143	43	281	144	34	123	53	81	121	89	106
COX15	126	0	61	372	65	603	158	139	46	568	540	170	142	190	646	75	191	25	154	199	131	14	76	268	71	49	264	50	105	71	83	188
COX16	81	34	20	107	41	239	32	88	26	132	90	68	32	23	97	24	96	19	105	69	25	51	38	76	34	9	87	29	28	24	53	41
COX17	30	46	56	145	39	275	96	117	47	154	170	75	28	34	116	176	95	15	88	91	28	25	30	125	37	15	65	16	43	44	53	72
COX18	26	30	0	0	2	100	0	26	15	63	12	0	0	11	73	33	10	3	0	3	0	13	0	0	2	0	5	0	0	0	31	0
COX19	101	34	100	109	80	574	0	337	39	275	164	73	33	78	235	157	68	25	157	226	58	106	64	251	79	32	96	37	42	24	78	26
COX20	22	2	12	26	7	56	16	32	3	34	49	11	7	17	61	51	18	5	31	18	2	12	4	29	9	2	17	4	3	11	8	12
COX4I1	2153	1561	2833	5201	1437	9201	2004	3478	1119	7239	6787	2642	1324	1703	6102	4343	2542	1044	3989	3916	1906	1844	1278	4028	1719	703	2477	706	967	1088	1412	1378
COX4I2	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX5A	812	471	906	1675	484	3359	627	1353	428	2335	2727	807	464	690	2588	1066	1030	263	1636	1487	447	642	444	1673	638	280	728	73	358	462	528	522
COX5B	1748	915	1173	2703	640	5656	1256	2361	699	3903	3945	1537	587	1001	4390	2856	1742	432	1861	2475	839	1353	652	3090	1059	476	1400	547	509	686	1165	1026
COX6A1	370	251	452	853	134	1679	268	604	238	924	990	415	250	234	1260	1093	475	140	752	580	235	399	188	737	275	132	434	187	156	158	353	207
COX6A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6B1	1181	623	1055	2243	635	3698	602	1859	590	2777	3102	1074	508	589	3131	1737	1224	454	1657	1579	698	1104	456	2227	610	319	1019	298	384	666	728	655
COX6B2	25	0	10	11	0	0	0	23	0	29	27	0	0	11	38	0	0	3	3	0	0	0	0	0	25	0	50	0	0	0	0	25
COX6C	883	324	620	820	332	2832	580	988	311	1583	2201	743	192	463	1646	1972	794	190	1575	1008	245	658	341	1533	534	260	595	205	288	370	652	476
COX7A1	0	0	3	0	0	0	0	0	0	0	15	7	0	0	13	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	26	8
COX7A2	1013	695	903	1362	381	3633	540	1398	327	1795	2658	931	336	646	2802	2227	862	226	1565	1165	376	808	497	1729	530	244	709	142	353	411	687	517
COX7A2L	813	324	589	1378	372	2698	552	938	370	2124	1990	649	167	448	2252	1099	739	159	1337	1129	429	602	428	1459	559	292	755	279	179	429	390	326
COX7B	551	324	450	1021	256	1661	345	790	204	1108	1450	424	181	290	927	827	397	101	580	810	158	448	209	907	355	124	313	136	202	155	288	345
COX7B2	124	80	134	356	88	593	40	301	81	307	408	155	70	132	391	275	177	39	207	151	33	168	181	304	153	62	140	82	80	98	69	183
COX7C	569	291	547	1193	256	2451	313	748	288	1283	1684	518	246	363	1798	655	703	197	864	746	221	397	334	809	409	148	488	38	216	210	526	489
COX8A	752	323	838	1982	296	2616	457	1037	470	1824	1841	620	264	258	1335	983	602	258	1055	1226	382	497	198	1468	421	196	940	87	211	492	397	363
COX8C	0	0	4	16	0	17	0	29	0	6	15	4	0	11	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0
CP	0	0	0	0	7	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	12	1	0	0	0
CPA1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
CPA2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0
CPA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPA5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPAMD8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CPB2-AS1	0	0	0	0	0	1	0	0	0	10	0	2	0	0	61	0	0	0	0	0	1	0	0	0	10	0	1	2	1	0	1	0
CPD	96	2	33	28	54	108	5	74	20	99	94	71	10	0	63	41	27	20	57	20	36	68	33	44	48	0	20	0	20	9	39	24
CPE	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPEB1	7	4	0	0	9	15	0	6	2	4	13	7	2	4	27	0	10	1	13	7	6	17	25	9	15	0	0	3	1	5	0	3
CPEB2	12	0	2	2	0	71	0	40	0	26	51	8	0	0	0	0	0	0	0	0	11	0	14	46	3	0	3	0	0	0	9	13
CPEB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPEB3	0	47	19	0	12	37	0	14	0	35	18	0	0	1	33	0	0	7	10	22	0	14	8	0	16	0	0	0	8	0	17	19
CPEB4	1	0	4	26	9	72	0	27	0	34	20	11	0	8	0	4	0	7	84	10	0	41	0	0	23	0	20	0	0	0	0	23
CPED1	0	0	0	1	4	48	0	0	0	3	45	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0
CPLX1	0	0	6	0	0	23	0	7	0	11	12	0	0	0	12	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	1	0
CPLX2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPLX3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	5	0	0	32	0	0	7	0
CPLX4	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPM	0	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPN1	22	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	65	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
CPN2	0	0	0	45	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPNE1	426	421	616	751	274	1719	305	1072	316	1672	1966	500	254	430	1234	408	264	291	546	1041	441	379	267	980	403	106	554	49	167	304	164	373
CPNE2	0	0	0	26	16	108	0	0	1	35	32	3	29	0	0	0	37	0	0	36	0	0	0	0	0	0	23	0	0	0	29	0
CPNE3	73	71	166	93	88	465	83	107	11	424	448	77	84	82	369	143	234	41	223	109	78	106	110	527	195	122	37	0	22	22	48	124
CPNE4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
CPNE5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPNE6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPNE7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
CPNE8	0	0	0	0	2	2	0	5	0	3	6	0	0	0	0	0	0	0	15	0	9	0	0	0	7	0	0	0	0	0	0	0
CPNE9	0	0	16	0	46	21	0	0	0	0	5	0	0	27	118	0	0	0	18	0	28	0	0	0	2	0	0	0	0	0	0	0
CPO	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPOX	9	20	10	66	17	172	0	47	31	18	37	1	0	16	146	34	37	7	33	27	25	59	13	0	5	25	24	19	19	0	31	15
CPPED1	185	129	87	305	29	522	34	289	136	271	286	76	35	172	679	216	75	52	98	194	135	207	87	176	201	83	183	99	54	39	79	110
CPQ	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPS1	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPS1-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPSF1	38	0	70	246	60	586	0	162	159	302	410	113	33	105	526	217	12	173	128	148	111	133	111	133	114	86	336	26	74	50	23	38
CPSF2	52	89	174	118	46	438	0	200	12	274	280	83	12	57	98	1	111	20	99	138	56	41	15	374	185	43	68	31	25	8	48	128
CPSF3	640	135	328	741	240	1457	487	627	93	1130	1108	247	189	331	664	643	243	96	818	337	153	253	414	981	320	177	354	51	190	207	201	147
CPSF3L	350	113	577	871	283	1289	295	694	207	1005	944	360	241	451	1238	550	254	167	463	669	263	249	166	429	237	166	533	47	13	297	63	185
CPSF4	209	50	139	267	61	469	0	120	29	217	310	140	56	55	407	269	28	55	324	130	81	137	52	173	133	65	189	0	32	159	113	91
CPSF4L	35	20	6	6	1	33	25	27	8	9	45	10	0	8	25	0	0	5	8	9	4	40	16	118	6	0	0	0	12	0	0	9
CPSF6	504	344	336	523	265	1820	171	650	222	921	1030	316	153	274	1678	523	412	146	543	448	216	428	294	384	416	206	457	53	87	146	266	343
CPSF7	54	62	70	66	79	450	29	274	67	286	326	112	51	112	402	284	4	65	137	58	115	144	37	118	129	33	113	34	54	33	95	51
CPT1A	8	0	13	22	0	13	0	19	1	29	62	3	0	0	0	20	0	0	8	32	5	69	25	54	3	3	4	0	4	0	6	0
CPT1B	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPT1C	26	0	0	0	0	12	0	0	0	0	0	1	1	0	38	0	0	2	0	0	0	29	0	62	17	0	0	0	0	0	0	0
CPT2	37	6	148	41	53	69	0	107	34	94	119	37	63	0	241	0	29	13	136	27	0	0	0	129	28	7	33	48	0	0	32	27
CPTP	0	23	0	39	16	93	28	19	52	124	100	16	0	15	217	0	25	38	26	63	30	0	20	15	33	21	7	0	13	30	37	14
CPVL	145	49	211	269	168	758	188	270	55	574	709	148	25	121	436	690	382	39	395	118	110	134	15	185	199	151	204	51	33	83	106	266
CPXCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPXM1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CPXM2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRABP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRABP2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	3	0	29	0	3	0	0	0	0	0
CRADD	43	30	55	29	14	72	0	186	15	84	105	50	19	21	96	24	31	22	101	10	7	15	6	0	51	0	47	0	23	36	39	0
CRAMP1L	2	0	22	46	43	96	62	83	36	171	88	20	19	50	144	150	1	8	0	104	29	28	23	148	82	8	71	33	0	10	45	15
CRAT	0	1	0	0	0	80	0	0	0	0	22	28	0	0	0	0	0	0	0	0	0	31	0	0	22	0	0	0	0	0	0	0
CRB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
CRB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRB3	411	169	211	515	173	702	66	376	143	834	513	269	41	252	873	413	311	116	62	274	413	119	121	208	146	41	286	54	80	165	264	143
CRBN	62	84	102	154	94	574	86	247	62	276	143	98	1	79	237	20	44	31	217	107	50	49	8	89	55	38	90	17	79	19	15	86
CRCP	49	2	53	92	79	271	49	77	55	222	102	37	50	20	120	0	184	32	149	52	22	186	77	183	86	24	114	0	13	51	17	164
CRCT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CREB1	14	83	73	76	66	206	0	57	49	195	224	41	10	91	251	6	63	35	28	196	69	23	12	135	134	82	27	41	39	24	42	67
CREB3	334	140	124	270	94	867	264	441	123	512	420	262	78	114	727	228	219	137	316	195	309	123	101	212	206	81	170	0	61	0	103	181
CREB3L1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	29	0	0	1	3	0	0	0	0	0	0	0	0	15	0	0
CREB3L2	52	0	0	0	0	78	0	0	0	18	23	20	0	12	0	27	35	0	0	0	25	0	0	48	9	0	0	0	0	0	6	0
CREB3L3	0	0	19	0	0	41	35	0	74	88	55	33	26	0	0	0	0	0	0	1	0	0	18	0	0	0	22	0	0	0	0	0
CREB3L4	50	0	0	0	0	80	44	38	30	83	98	46	1	19	68	0	23	7	0	0	0	0	23	48	51	1	117	0	22	0	59	32
CREB5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
CREBBP	44	0	33	57	55	284	1	90	5	145	189	51	1	48	63	1	0	41	153	62	32	0	2	14	6	9	19	0	23	7	174	2
CREBL2	38	0	17	15	17	119	0	9	21	61	143	33	0	47	60	0	30	2	4	20	11	0	0	39	14	0	17	40	19	0	104	45
CREBRF	0	0	7	0	3	24	0	0	0	1	0	13	7	0	28	0	0	0	0	0	1	46	13	16	0	0	0	0	0	0	0	20
CREBZF	32	14	27	27	9	444	62	136	15	272	110	6	3	48	131	91	80	32	57	89	29	37	10	120	103	37	29	0	59	50	47	78
CREG1	104	14	48	40	47	668	78	153	64	219	378	67	29	103	660	392	47	65	203	113	109	18	60	224	169	49	90	28	15	36	19	131
CREG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRELD1	95	45	165	66	47	279	127	295	33	194	320	85	48	116	434	85	95	61	281	154	74	114	84	50	276	78	119	1	0	129	38	39
CRELD2	130	59	110	170	10	296	196	216	71	336	164	131	0	49	318	204	87	58	147	257	44	114	11	208	50	25	118	28	13	12	85	3
CREM	98	122	138	295	58	585	92	180	80	538	423	96	74	33	790	205	142	31	136	64	42	205	80	159	142	77	66	43	59	77	38	72
CRH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRHBP	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRHR1	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRHR1-IT1	0	0	0	0	11	0	10	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	9	0	0	0	0	0
CRHR2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6	2	0	0	0	0	0
CRIM1	15	0	0	48	5	53	29	1	0	27	20	0	5	2	36	0	0	0	55	4	0	54	0	29	5	1	32	0	13	52	5	5
CRIP1	433	288	372	1453	251	1872	559	355	281	1308	1102	481	258	232	881	587	517	237	347	616	250	224	180	743	166	177	282	41	121	241	231	408
CRIP2	53	50	42	85	58	125	88	0	29	12	31	42	1	9	52	0	49	7	69	23	22	0	31	188	51	0	81	16	9	61	0	12
CRIP3	20	26	0	0	13	18	0	43	15	19	0	0	0	0	0	0	0	0	27	0	0	0	0	34	29	0	0	0	0	0	0	0
CRIPAK	0	0	19	1	0	18	0	0	0	2	0	0	0	4	0	27	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CRIPT	101	37	31	149	43	266	0	178	52	161	280	60	33	68	379	200	40	8	110	32	30	89	94	159	97	17	45	86	44	46	65	145
CRISP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRISP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRISPLD1	0	0	21	0	0	31	0	0	0	0	23	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
CRISPLD2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRK	13	91	131	279	62	661	19	215	84	586	270	125	34	148	297	114	123	31	222	291	51	184	84	69	169	8	190	82	25	160	131	46
CRKL	392	330	640	591	500	1676	69	723	350	1231	1018	399	152	290	1698	535	141	140	1008	485	361	563	377	1539	590	137	629	167	148	75	189	457
CRLF1	0	0	0	15	0	16	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRLF2.uid_12549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRLF2.uid_13515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRLF3	20	56	18	36	38	149	9	7	29	187	81	44	38	8	138	95	19	13	74	56	19	66	63	91	55	0	34	91	54	13	39	68
CRLS1	35	46	51	74	25	190	35	65	17	119	143	46	18	45	257	103	69	23	40	26	28	86	44	25	32	0	28	21	0	26	107	55
CRMP1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRNDE	7	0	7	7	4	39	0	16	5	6	9	0	0	17	4	0	0	0	14	7	9	28	6	1	23	13	9	0	0	0	0	8
CRNKL1	226	55	131	190	93	471	37	135	121	463	510	129	39	83	409	198	48	55	133	169	114	128	139	494	173	72	89	124	75	5	121	56
CRNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CROCC	0	0	0	0	0	18	0	0	0	0	10	0	0	0	0	2	19	3	2	0	0	0	0	6	20	0	0	0	0	0	0	0
CROCCP2	0	0	1	23	0	36	0	34	7	29	39	6	0	0	0	70	1	1	36	0	8	6	0	31	11	0	8	0	0	0	0	13
CROCCP3	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
CROT	0	0	0	0	0	17	0	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRSP8P	50	13	34	25	40	53	10	44	12	98	65	23	19	21	97	47	74	11	20	31	18	26	16	66	17	6	41	0	23	12	4	12
CRTAC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRTAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRTAP	29	0	33	119	26	209	59	170	0	182	140	26	0	61	132	12	84	30	74	309	28	32	0	150	75	36	44	12	40	15	28	57
CRTC1	17	0	18	7	22	31	0	5	0	8	17	7	0	6	11	0	49	8	0	80	8	4	0	0	8	27	10	0	0	5	25	2
CRTC2	12	41	9	0	7	106	0	71	33	133	55	10	39	39	1	47	40	13	0	26	27	33	0	117	38	31	22	0	9	45	110	14
CRTC3	8	0	7	13	14	36	0	36	36	16	7	0	0	17	0	0	1	0	87	30	4	0	28	0	2	9	20	0	0	0	3	17
CRX	2	0	0	0	0	0	0	0	27	0	2	0	0	0	22	0	10	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CRY1	13	30	11	121	60	190	16	148	56	287	174	40	126	25	74	0	43	22	267	133	25	47	42	60	12	67	61	3	51	0	17	18
CRY2	72	272	118	168	65	391	92	230	89	311	561	181	90	42	283	205	70	57	119	339	104	91	70	258	238	142	143	0	63	67	98	64
CRYAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
CRYBA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBA2	11	0	18	0	0	23	0	13	0	31	9	16	16	0	19	0	30	0	0	0	0	0	0	0	0	0	0	0	0	24	0	22
CRYBA4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
CRYBB1	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBB2P1	4	19	15	33	4	38	43	3	4	13	16	19	0	8	47	0	0	5	0	36	8	0	10	10	21	0	0	0	4	0	7	9
CRYBB3	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
CRYBG3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0
CRYGA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYGB	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
CRYGC	0	0	7	0	0	17	0	0	13	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0	10	0	0	0	0	0
CRYGD	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0
CRYGN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
CRYGS	0	0	0	0	1	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYM	0	41	0	0	0	1	52	35	0	25	37	0	0	0	0	0	0	0	0	0	0	0	20	0	8	0	4	22	0	0	0	0
CRYM-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYZ	107	59	77	166	28	380	19	97	28	304	177	49	19	44	233	16	97	13	268	72	36	2	2	266	67	48	61	7	52	75	20	43
CRYZL1	34	52	95	72	25	237	11	155	7	95	113	32	24	17	235	0	36	19	131	86	0	47	0	119	1	17	104	26	33	1	14	109
CS	462	307	273	1004	344	1891	293	635	157	1417	1117	329	105	269	1550	620	244	171	569	721	241	321	126	1104	402	196	330	104	209	219	280	312
CSAD	1	2	20	11	10	32	12	54	1	35	82	2	0	12	186	25	12	15	31	12	6	13	0	10	25	26	31	0	34	0	12	3
CSAG1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	3	0
CSAG3.uid_13346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSAG3.uid_13353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSAG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSDC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSDE1	1012	705	952	1091	773	4106	327	1873	620	2865	3219	709	392	889	4125	1267	976	316	1857	1442	536	814	882	1996	1109	286	957	198	317	463	500	749
CSE1L	1360	491	943	1263	640	4231	352	1796	492	2748	3003	715	545	831	3220	1225	902	274	2094	1437	323	755	567	2563	1111	591	766	309	486	515	425	979
CSF1	0	10	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	27	0	0	0	0	0	0
CSF1R	0	0	0	0	26	0	0	0	0	0	13	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF2RA.uid_12548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF2RA.uid_13516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF2RB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF3R	0	0	0	0	0	0	0	0	0	21	46	0	0	59	0	0	0	0	61	0	0	0	0	0	3	0	0	0	0	0	0	0
CSGALNACT1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSGALNACT2	0	0	0	0	0	118	0	2	0	14	8	1	0	37	40	0	9	4	11	11	8	6	0	0	66	0	0	0	0	0	0	20
CSH1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
